Ticket,Symbol,Type,EntryStructure,CloseType,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,BodyRatio,BodyRatioMin,BodyRatioPassed,BodyRatioMode,InitialSL,InitialTP,FinalSL,FinalTP,InitialRiskPoints,InitialRewardPoints,FinalRiskPoints,FinalRewardPoints,TrailingModified,TrailingCount,TPExpanded,TPExpandCount,MaxFavorablePoints,MaxAdversePoints,CloseReason
161,XAUUSD,BUY,BoS_2,OPEN,4547.60,4617.03,4568.13,4661.78,347.15,3.95,0.00,0.00,343.20,BOS,NO,2026.08.21 07:30:00,2026.08.21 22:45:00,0.05,111,M15,OPEN,,0.00,0.50,YES,,4486.97,4608.23,4568.13,4661.78,6063,6063,2053,11418,YES,11,YES,2,8454,1852,
4,XAUUSD,SELL,CHoCH,REJECTED,4433.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.01.07 15:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
5,XAUUSD,SELL,BoS_1,REJECTED,4418.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.08 07:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
6,XAUUSD,SELL,BoS_2,REJECTED,4412.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.08 14:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
10,XAUUSD,BUY,BoS_3,REJECTED,4607.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.12 15:15:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
11,XAUUSD,BUY,BoS_4,REJECTED,4636.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.14 07:45:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
12,XAUUSD,SELL,CHoCH,REJECTED,4617.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.01.14 17:00:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
13,XAUUSD,SELL,BoS_1,REJECTED,4591.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.15 05:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
14,XAUUSD,SELL,BoS_2,REJECTED,4565.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.16 17:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
17,XAUUSD,SELL,CHoCH,REJECTED,4831.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.01.21 17:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
21,XAUUSD,BUY,BoS_3,REJECTED,5325.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.28 22:00:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
22,XAUUSD,SELL,CHoCH,REJECTED,5384.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.01.29 17:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
23,XAUUSD,SELL,BoS_1,REJECTED,5096.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.30 10:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
24,XAUUSD,SELL,BoS_2,REJECTED,4914.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.01.30 19:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
25,XAUUSD,BUY,CHoCH,REJECTED,4820.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.03 02:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
27,XAUUSD,SELL,CHoCH,REJECTED,4811.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.05 05:00:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
28,XAUUSD,SELL,BoS_1,REJECTED,4764.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.02.05 23:45:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
29,XAUUSD,BUY,CHoCH,REJECTED,4910.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.06 15:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
32,XAUUSD,SELL,CHoCH,REJECTED,4951.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.12 18:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
33,XAUUSD,BUY,CHoCH,REJECTED,4999.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.13 16:15:00,,0.01,111,M15,REJECTED,"EMA Slope Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"EMA Slope Filter"
34,XAUUSD,SELL,CHoCH,REJECTED,4935.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.17 03:00:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
35,XAUUSD,SELL,BoS_1,REJECTED,4857.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.02.17 17:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
36,XAUUSD,BUY,CHoCH,REJECTED,4913.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.18 05:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
39,XAUUSD,BUY,BoS_3,REJECTED,5191.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.02.23 16:45:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
40,XAUUSD,SELL,CHoCH,REJECTED,5115.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.24 16:00:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
43,XAUUSD,SELL,CHoCH,REJECTED,5152.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.02.25 23:00:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
44,XAUUSD,SELL,BoS_1,REJECTED,5141.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.02.26 17:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
47,XAUUSD,SELL,CHoCH,REJECTED,5300.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.02 18:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
48,XAUUSD,SELL,BoS_1,REJECTED,5242.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.03.03 11:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
49,XAUUSD,BUY,CHoCH,REJECTED,5198.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.04 12:15:00,,0.01,111,M15,REJECTED,"EMA Slope Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"EMA Slope Filter"
50,XAUUSD,SELL,CHoCH,REJECTED,5097.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.05 16:45:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
51,XAUUSD,BUY,CHoCH,REJECTED,5149.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.06 17:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
52,XAUUSD,SELL,CHoCH,REJECTED,5036.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.09 02:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
55,XAUUSD,SELL,CHoCH,REJECTED,5158.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.12 00:45:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
56,XAUUSD,SELL,BoS_1,REJECTED,5124.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.03.12 17:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
57,XAUUSD,SELL,BoS_2,REJECTED,5041.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.03.13 17:00:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
58,XAUUSD,BUY,CHoCH,REJECTED,5040.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.17 06:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
62,XAUUSD,SELL,BoS_3,REJECTED,4499.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.03.20 21:00:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
63,XAUUSD,BUY,CHoCH,REJECTED,4540.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.25 01:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
64,XAUUSD,SELL,CHoCH,REJECTED,4509.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.25 21:15:00,,0.01,111,M15,REJECTED,"EMA Slope Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"EMA Slope Filter"
67,XAUUSD,BUY,CHoCH,REJECTED,4510.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.03.27 17:00:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
68,XAUUSD,BUY,BoS_1,REJECTED,4566.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.03.30 14:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
69,XAUUSD,BUY,BoS_2,REJECTED,4582.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.03.31 04:30:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
70,XAUUSD,BUY,BoS_3,REJECTED,4623.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.03.31 18:15:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
71,XAUUSD,BUY,BoS_4,REJECTED,4819.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.04.08 02:00:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
72,XAUUSD,SELL,CHoCH,REJECTED,4782.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.04.08 12:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
75,XAUUSD,SELL,CHoCH,REJECTED,4785.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.04.16 20:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
77,XAUUSD,SELL,CHoCH,REJECTED,4772.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.04.20 02:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
80,XAUUSD,BUY,CHoCH,REJECTED,4732.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.04.24 17:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
84,XAUUSD,BUY,CHoCH,REJECTED,4619.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.04.30 11:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
86,XAUUSD,BUY,CHoCH,REJECTED,4656.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.01 17:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
88,XAUUSD,BUY,CHoCH,REJECTED,4589.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.06 02:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
90,XAUUSD,SELL,CHoCH,REJECTED,4677.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.11 07:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
92,XAUUSD,SELL,CHoCH,REJECTED,4705.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.12 09:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
95,XAUUSD,BUY,CHoCH,REJECTED,4570.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.18 15:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
96,XAUUSD,BUY,BoS_1,REJECTED,4586.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.05.19 02:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
99,XAUUSD,BUY,CHoCH,REJECTED,4560.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.21 04:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
101,XAUUSD,BUY,CHoCH,REJECTED,4565.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.25 02:00:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
102,XAUUSD,SELL,CHoCH,REJECTED,4549.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.26 03:30:00,,0.01,111,M15,REJECTED,"EMA Slope Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"EMA Slope Filter"
105,XAUUSD,BUY,CHoCH,REJECTED,4469.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.05.28 17:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
108,XAUUSD,BUY,CHoCH,REJECTED,4464.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.06.04 04:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
109,XAUUSD,BUY,BoS_1,REJECTED,4490.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.06.04 14:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
112,XAUUSD,BUY,CHoCH,REJECTED,4350.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.06.09 08:45:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
114,XAUUSD,BUY,CHoCH,REJECTED,4315.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.06.15 01:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
115,XAUUSD,BUY,BoS_1,REJECTED,4376.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.06.17 20:45:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
118,XAUUSD,BUY,CHoCH,REJECTED,4201.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.06.22 04:00:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
122,XAUUSD,BUY,CHoCH,REJECTED,4031.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.06.25 16:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
123,XAUUSD,BUY,BoS_1,REJECTED,4048.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.06.26 12:30:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
125,XAUUSD,BUY,CHoCH,REJECTED,4033.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.06.30 14:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
126,XAUUSD,BUY,BoS_1,REJECTED,4098.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.07.01 16:45:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
127,XAUUSD,BUY,BoS_2,REJECTED,4135.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.07.02 15:45:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
128,XAUUSD,BUY,BoS_3,REJECTED,4147.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.07.03 04:00:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
129,XAUUSD,BUY,BoS_4,REJECTED,4200.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.07.06 02:30:00,,0.01,111,M15,REJECTED,"Max BOS Cycle Limit (2)",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"Max BOS Cycle Limit (2)"
130,XAUUSD,SELL,CHoCH,REJECTED,4152.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.07.06 08:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
131,XAUUSD,SELL,BoS_1,REJECTED,4126.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOS,NO,2026.07.07 08:00:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
132,XAUUSD,BUY,CHoCH,REJECTED,4173.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.07.07 15:15:00,,0.01,111,M15,REJECTED,"H4 EMA Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H4 EMA Filter"
135,XAUUSD,BUY,CHoCH,REJECTED,4093.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHOCH,NO,2026.07.09 09:15:00,,0.01,111,M15,REJECTED,"H1 EMA200 Filter",0.00,0.50,NO,,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,"H1 EMA200 Filter"
