entry_time,exit_time,direction,entry_session_id,entry_session,exit_session_id,exit_session,exit_reason,gross_points,net_points,hold_bars,sleeve
2021-06-14 11:15:00,2021-06-14 12:15:00,SHORT,11459,London,11459,London,SL,-4.539417888166554,-4.539417888166554,4,TrendFollow_H1_Donchian_ADXfiltered
2021-06-14 15:00:00,2021-06-14 16:30:00,SHORT,11460,London_NewYork_Overlap,11460,London_NewYork_Overlap,SL,-5.058500143021547,-5.058500143021547,6,TrendFollow_H1_Donchian_ADXfiltered
2021-06-15 04:00:00,2021-06-15 07:00:00,SHORT,11463,Sydney_Tokyo_Overlap,11463,Sydney_Tokyo_Overlap,SL,-3.4698252109612895,-3.4898252109612895,12,TrendFollow_H1_Donchian_ADXfiltered
2021-06-15 17:15:00,2021-06-16 18:45:00,SHORT,11467,London_NewYork_Overlap,11474,London_NewYork_Overlap,TIME,-0.4700000000000273,-0.4700000000000273,96,TrendFollow_H1_Donchian_ADXfiltered
2021-06-16 21:00:00,2021-06-16 22:45:00,SHORT,11475,NewYork,11475,NewYork,TP,10.551461766340708,10.551461766340708,7,TrendFollow_H1_Donchian_ADXfiltered
2021-06-16 23:15:00,2021-06-16 23:30:00,SHORT,11475,NewYork,11475,NewYork,TP,13.859385684439985,13.859385684439985,1,TrendFollow_H1_Donchian_ADXfiltered
2021-06-17 09:00:00,2021-06-17 10:30:00,SHORT,11478,Asia,11479,Tokyo_London_Overlap,TP,7.510156462145233,7.490156462145233,6,TrendFollow_H1_Donchian_ADXfiltered
2021-06-17 11:45:00,2021-06-17 13:45:00,SHORT,11480,London,11480,London,TP,9.313106648820394,9.313106648820394,8,TrendFollow_H1_Donchian_ADXfiltered
2021-06-17 14:30:00,2021-06-17 15:15:00,SHORT,11480,London,11481,London_NewYork_Overlap,TP,9.772320460938545,9.772320460938545,3,TrendFollow_H1_Donchian_ADXfiltered
2021-06-17 18:00:00,2021-06-18 04:30:00,SHORT,11481,London_NewYork_Overlap,11484,Sydney_Tokyo_Overlap,SL,-11.222158109944303,-11.232158109944303,34,TrendFollow_H1_Donchian_ADXfiltered
2021-06-18 15:15:00,2021-06-18 20:15:00,SHORT,11488,London_NewYork_Overlap,11489,NewYork,TP,10.06083293548727,10.06083293548727,14,TrendFollow_H1_Donchian_ADXfiltered
2021-06-18 22:45:00,2021-06-21 01:00:00,SHORT,11489,NewYork,11490,Sydney,SL,-6.676355480894017,-6.686355480894017,5,TrendFollow_H1_Donchian_ADXfiltered
2021-06-21 08:30:00,2021-06-21 08:45:00,SHORT,11491,Sydney_Tokyo_Overlap,11491,Sydney_Tokyo_Overlap,SL,-4.2389381156624495,-4.2389381156624495,1,TrendFollow_H1_Donchian_ADXfiltered
2021-06-22 01:30:00,2021-06-22 06:00:00,SHORT,11497,Sydney,11498,Sydney_Tokyo_Overlap,SL,-2.5418720361853957,-2.5418720361853957,18,Sydney_BollingerMeanReversion
2021-06-28 01:00:00,2021-06-28 04:15:00,SHORT,11525,Sydney,11526,Sydney_Tokyo_Overlap,TP,4.07471052825008,3.9747105282500796,13,Sydney_BollingerMeanReversion
2021-06-29 14:15:00,2021-06-29 14:30:00,SHORT,11536,London,11536,London,SL,-3.866206408775497,-3.866206408775497,1,TrendFollow_H1_Donchian_ADXfiltered
2021-06-29 15:30:00,2021-06-29 19:15:00,SHORT,11537,London_NewYork_Overlap,11538,NewYork,SL,-7.101372635162079,-7.101372635162079,15,TrendFollow_H1_Donchian_ADXfiltered
2021-06-30 04:00:00,2021-06-30 04:30:00,SHORT,11540,Sydney_Tokyo_Overlap,11540,Sydney_Tokyo_Overlap,SL,-2.7850786430103653,-2.7850786430103653,2,TrendFollow_H1_Donchian_ADXfiltered
2021-06-30 07:30:00,2021-06-30 11:00:00,SHORT,11540,Sydney_Tokyo_Overlap,11543,London,TP,4.571012677990666,4.561012677990666,14,TrendFollow_H1_Donchian_ADXfiltered
2021-07-01 02:45:00,2021-07-01 04:15:00,SHORT,11547,Sydney_Tokyo_Overlap,11547,Sydney_Tokyo_Overlap,SL,-2.6816718192242206,-2.7216718192242206,6,TrendFollow_H1_Donchian_ADXfiltered
2021-07-06 07:45:00,2021-07-06 09:00:00,LONG,11568,Sydney_Tokyo_Overlap,11569,Asia,TP,4.615764608607151,4.615764608607151,5,TrendFollow_H1_Donchian_ADXfiltered
2021-07-06 10:30:00,2021-07-06 11:00:00,LONG,11570,Tokyo_London_Overlap,11571,London,SL,-3.310969919318268,-3.310969919318268,2,TrendFollow_H1_Donchian_ADXfiltered
2021-07-06 14:45:00,2021-07-06 17:30:00,LONG,11571,London,11572,London_NewYork_Overlap,SL,-3.629635723546471,-3.649635723546471,11,TrendFollow_H1_Donchian_ADXfiltered
2021-07-07 04:15:00,2021-07-07 07:30:00,LONG,11575,Sydney_Tokyo_Overlap,11575,Sydney_Tokyo_Overlap,SL,-3.616843320991393,-3.6868433209913927,13,TrendFollow_H1_Donchian_ADXfiltered
2021-07-14 05:15:00,2021-07-14 11:30:00,LONG,11610,Sydney_Tokyo_Overlap,11613,London,TP,4.693253851054578,4.653253851054578,25,TrendFollow_H1_Donchian_ADXfiltered
2021-07-14 22:30:00,2021-07-15 09:00:00,LONG,11615,NewYork,11618,Asia,TP,5.760258749162631,5.750258749162631,38,TrendFollow_H1_Donchian_ADXfiltered
2021-07-15 10:00:00,2021-07-15 13:00:00,LONG,11619,Tokyo_London_Overlap,11620,London,SL,-3.3835800977792587,-3.3935800977792585,12,TrendFollow_H1_Donchian_ADXfiltered
2021-07-19 02:45:00,2021-07-19 04:45:00,LONG,11631,Sydney_Tokyo_Overlap,11631,Sydney_Tokyo_Overlap,SL,-3.393529347724325,-3.4435293477243247,8,TrendFollow_H1_Donchian_ADXfiltered
2021-07-19 12:00:00,2021-07-19 14:30:00,SHORT,11634,London,11634,London,SL,-4.086814498166177,-4.136814498166177,10,TrendFollow_H1_Donchian_ADXfiltered
2021-07-19 14:45:00,2021-07-19 15:45:00,SHORT,11634,London,11635,London_NewYork_Overlap,SL,-4.501405237632525,-4.551405237632525,4,TrendFollow_H1_Donchian_ADXfiltered
2021-07-19 16:00:00,2021-07-19 18:15:00,LONG,11635,London_NewYork_Overlap,11635,London_NewYork_Overlap,SL,-6.8622986235204735,-6.912298623520473,9,TrendFollow_H1_Donchian_ADXfiltered
2021-07-19 23:45:00,2021-07-20 04:30:00,LONG,11636,NewYork,11638,Sydney_Tokyo_Overlap,TP,5.228324052141488,5.078324052141488,15,TrendFollow_H1_Donchian_ADXfiltered
2021-07-22 06:00:00,2021-07-22 08:15:00,SHORT,11652,Sydney_Tokyo_Overlap,11652,Sydney_Tokyo_Overlap,SL,-2.3554675409568517,-2.4054675409568516,9,TrendFollow_H1_Donchian_ADXfiltered
2021-07-22 11:00:00,2021-07-22 15:30:00,SHORT,11655,London,11656,London_NewYork_Overlap,SL,-3.3729568086225754,-3.4229568086225752,18,TrendFollow_H1_Donchian_ADXfiltered
2021-07-27 09:15:00,2021-07-27 10:15:00,SHORT,11674,Asia,11675,Tokyo_London_Overlap,SL,-2.6857044644566486,-2.7357044644566484,4,TrendFollow_H1_Donchian_ADXfiltered
2021-07-28 01:00:00,2021-07-28 05:30:00,LONG,11679,Sydney,11680,Sydney_Tokyo_Overlap,TP,4.318246051973574,4.268246051973574,18,Sydney_BollingerMeanReversion
2021-07-29 14:00:00,2021-07-29 18:15:00,LONG,11690,London,11691,London_NewYork_Overlap,TP,5.656790477804634,5.606790477804634,17,TrendFollow_H1_Donchian_ADXfiltered
2021-07-29 18:30:00,2021-07-30 04:00:00,LONG,11691,London_NewYork_Overlap,11694,Sydney_Tokyo_Overlap,SL,-4.472251469334424,-4.522251469334424,34,TrendFollow_H1_Donchian_ADXfiltered
2021-07-30 10:15:00,2021-07-30 13:00:00,LONG,11696,Tokyo_London_Overlap,11697,London,SL,-2.8509304124870596,-2.9009304124870594,11,TrendFollow_H1_Donchian_ADXfiltered
2021-08-02 03:30:00,2021-08-02 04:00:00,LONG,11701,Sydney_Tokyo_Overlap,11701,Sydney_Tokyo_Overlap,SL,-2.8327242474113064,-2.882724247411306,2,TrendFollow_H1_Donchian_ADXfiltered
2021-08-02 04:15:00,2021-08-02 10:15:00,SHORT,11701,Sydney_Tokyo_Overlap,11703,Tokyo_London_Overlap,TP,5.155285261422705,5.105285261422705,24,TrendFollow_H1_Donchian_ADXfiltered
2021-08-02 14:45:00,2021-08-02 15:00:00,LONG,11704,London,11705,London_NewYork_Overlap,SL,-3.0712135017226956,-3.1212135017226954,1,TrendFollow_H1_Donchian_ADXfiltered
2021-08-02 17:00:00,2021-08-03 15:15:00,LONG,11705,London_NewYork_Overlap,11712,London_NewYork_Overlap,SL,-5.093074619815297,-5.143074619815297,85,TrendFollow_H1_Donchian_ADXfiltered
2021-08-04 16:00:00,2021-08-04 17:00:00,LONG,11719,London_NewYork_Overlap,11719,London_NewYork_Overlap,SL,-4.641141505161613,-4.691141505161613,4,TrendFollow_H1_Donchian_ADXfiltered
2021-08-04 17:15:00,2021-08-05 16:30:00,SHORT,11719,London_NewYork_Overlap,11726,London_NewYork_Overlap,TP,10.355221967249236,10.305221967249235,89,TrendFollow_H1_Donchian_ADXfiltered
2021-08-06 13:45:00,2021-08-06 14:15:00,SHORT,11732,London,11732,London,SL,-2.805806286823554,-2.8558062868235536,2,TrendFollow_H1_Donchian_ADXfiltered
2021-08-06 15:30:00,2021-08-06 16:15:00,SHORT,11733,London_NewYork_Overlap,11733,London_NewYork_Overlap,TP,9.401413884706699,9.351413884706698,3,TrendFollow_H1_Donchian_ADXfiltered
2021-08-06 16:30:00,2021-08-06 19:30:00,SHORT,11733,London_NewYork_Overlap,11734,NewYork,TP,10.809706423394118,10.759706423394118,12,TrendFollow_H1_Donchian_ADXfiltered
2021-08-09 01:15:00,2021-08-09 01:45:00,SHORT,11735,Sydney,11735,Sydney,TP,7.502839630904873,7.452839630904873,2,TrendFollow_H1_Donchian_ADXfiltered
2021-08-09 15:45:00,2021-08-09 18:00:00,SHORT,11740,London_NewYork_Overlap,11740,London_NewYork_Overlap,TP,11.922398095239032,11.872398095239031,9,TrendFollow_H1_Donchian_ADXfiltered
2021-08-09 19:15:00,2021-08-10 04:00:00,SHORT,11741,NewYork,11743,Sydney_Tokyo_Overlap,SL,-8.382126328593131,-8.432126328593132,31,TrendFollow_H1_Donchian_ADXfiltered
2021-08-10 11:30:00,2021-08-10 16:15:00,SHORT,11746,London,11747,London_NewYork_Overlap,TP,6.222080674268227,6.172080674268227,19,TrendFollow_H1_Donchian_ADXfiltered
2021-08-10 17:00:00,2021-08-10 17:15:00,SHORT,11747,London_NewYork_Overlap,11747,London_NewYork_Overlap,SL,-6.3021764728282506,-6.35217647282825,1,TrendFollow_H1_Donchian_ADXfiltered
2021-08-11 02:30:00,2021-08-11 04:00:00,SHORT,11750,Sydney_Tokyo_Overlap,11750,Sydney_Tokyo_Overlap,TP,3.6546830705792672,3.554683070579267,6,TrendFollow_H1_Donchian_ADXfiltered
2021-08-12 04:00:00,2021-08-12 07:15:00,SHORT,11757,Sydney_Tokyo_Overlap,11757,Sydney_Tokyo_Overlap,SL,-2.823538019391208,-2.883538019391208,13,TrendFollow_H1_Donchian_ADXfiltered
2021-08-12 14:00:00,2021-08-12 15:30:00,SHORT,11760,London,11761,London_NewYork_Overlap,TP,5.0116871772288505,4.961687177228851,6,TrendFollow_H1_Donchian_ADXfiltered
2021-08-13 17:00:00,2021-08-16 03:45:00,LONG,11768,London_NewYork_Overlap,11771,Sydney_Tokyo_Overlap,TP,7.910174832287112,7.860174832287112,39,TrendFollow_H1_Donchian_ADXfiltered
2021-08-16 01:00:00,2021-08-16 04:00:00,SHORT,11770,Sydney,11771,Sydney_Tokyo_Overlap,SL,-2.1738250691034864,-2.223825069103486,12,Sydney_BollingerMeanReversion
2021-08-16 04:00:00,2021-08-16 04:45:00,LONG,11771,Sydney_Tokyo_Overlap,11771,Sydney_Tokyo_Overlap,SL,-2.8382187782365236,-2.8882187782365234,3,TrendFollow_H1_Donchian_ADXfiltered
2021-08-16 15:30:00,2021-08-16 17:30:00,LONG,11775,London_NewYork_Overlap,11775,London_NewYork_Overlap,TP,6.5896160540787605,6.539616054078761,8,TrendFollow_H1_Donchian_ADXfiltered
2021-08-17 08:30:00,2021-08-17 10:15:00,LONG,11778,Sydney_Tokyo_Overlap,11780,Tokyo_London_Overlap,TP,4.25036270529904,4.20036270529904,7,TrendFollow_H1_Donchian_ADXfiltered
2021-08-18 01:30:00,2021-08-18 05:45:00,LONG,11784,Sydney,11785,Sydney_Tokyo_Overlap,TP,3.875970111231709,3.745970111231709,17,TrendFollow_H1_Donchian_ADXfiltered
2021-08-24 01:00:00,2021-08-24 03:15:00,LONG,11812,Sydney,11813,Sydney_Tokyo_Overlap,SL,-2.436616172195727,-2.516616172195727,9,TrendFollow_H1_Donchian_ADXfiltered
2021-08-24 15:00:00,2021-08-24 15:15:00,LONG,11817,London_NewYork_Overlap,11817,London_NewYork_Overlap,SL,-2.888595239096958,-2.948595239096958,1,TrendFollow_H1_Donchian_ADXfiltered
2021-08-24 15:30:00,2021-08-24 16:30:00,LONG,11817,London_NewYork_Overlap,11817,London_NewYork_Overlap,SL,-4.099656099017238,-4.149656099017238,4,TrendFollow_H1_Donchian_ADXfiltered
2021-08-26 07:45:00,2021-08-26 09:45:00,SHORT,11827,Sydney_Tokyo_Overlap,11828,Asia,TP,2.9739926253316753,2.8639926253316754,8,TrendFollow_H1_Donchian_ADXfiltered
2021-08-26 14:00:00,2021-08-26 15:30:00,LONG,11830,London,11831,London_NewYork_Overlap,SL,-3.026008200147089,-3.076008200147089,6,TrendFollow_H1_Donchian_ADXfiltered
2021-08-26 17:15:00,2021-08-27 07:30:00,LONG,11831,London_NewYork_Overlap,11834,Sydney_Tokyo_Overlap,TP,8.733243221544853,8.683243221544853,53,TrendFollow_H1_Donchian_ADXfiltered
2021-08-27 09:00:00,2021-08-27 10:30:00,LONG,11835,Asia,11836,Tokyo_London_Overlap,SL,-2.4236948855145783,-2.473694885514578,6,TrendFollow_H1_Donchian_ADXfiltered
2021-08-27 22:45:00,2021-08-30 05:30:00,LONG,11839,NewYork,11841,Sydney_Tokyo_Overlap,SL,-4.4221081953146495,-4.472108195314649,23,TrendFollow_H1_Donchian_ADXfiltered
2021-09-03 18:00:00,2021-09-06 03:00:00,LONG,11873,London_NewYork_Overlap,11876,Sydney_Tokyo_Overlap,SL,-6.698006101128385,-6.748006101128385,32,TrendFollow_H1_Donchian_ADXfiltered
2021-09-07 17:00:00,2021-09-08 16:30:00,SHORT,11887,London_NewYork_Overlap,11894,London_NewYork_Overlap,TP,8.704658718286737,8.654658718286736,90,TrendFollow_H1_Donchian_ADXfiltered
2021-09-08 16:45:00,2021-09-08 18:00:00,SHORT,11894,London_NewYork_Overlap,11894,London_NewYork_Overlap,SL,-5.820670435915417,-5.870670435915417,5,TrendFollow_H1_Donchian_ADXfiltered
2021-09-09 04:15:00,2021-09-09 06:00:00,SHORT,11897,Sydney_Tokyo_Overlap,11897,Sydney_Tokyo_Overlap,SL,-2.774771955803317,-2.8247719558033166,7,TrendFollow_H1_Donchian_ADXfiltered
2021-09-15 21:15:00,2021-09-16 01:00:00,SHORT,11930,NewYork,11931,Sydney,SL,-3.5180338815687264,-3.5680338815687263,11,TrendFollow_H1_Donchian_ADXfiltered
2021-09-16 07:00:00,2021-09-16 08:45:00,SHORT,11932,Sydney_Tokyo_Overlap,11932,Sydney_Tokyo_Overlap,TP,3.9263124690689892,3.8763124690689894,7,TrendFollow_H1_Donchian_ADXfiltered
2021-09-16 09:00:00,2021-09-16 12:45:00,SHORT,11933,Asia,11935,London,TP,4.701378071606314,4.651378071606314,15,TrendFollow_H1_Donchian_ADXfiltered
2021-09-16 14:30:00,2021-09-16 15:30:00,SHORT,11935,London,11936,London_NewYork_Overlap,TP,6.459105720506159,6.409105720506159,4,TrendFollow_H1_Donchian_ADXfiltered
2021-09-16 16:00:00,2021-09-16 16:45:00,SHORT,11936,London_NewYork_Overlap,11936,London_NewYork_Overlap,TP,8.83902423385598,8.78902423385598,3,TrendFollow_H1_Donchian_ADXfiltered
2021-09-16 23:30:00,2021-09-17 03:45:00,SHORT,11937,NewYork,11939,Sydney_Tokyo_Overlap,SL,-3.781080310595371,-3.831080310595371,13,TrendFollow_H1_Donchian_ADXfiltered
2021-09-17 14:30:00,2021-09-17 15:15:00,SHORT,11942,London,11943,London_NewYork_Overlap,SL,-3.6009294809020957,-3.6509294809020956,3,TrendFollow_H1_Donchian_ADXfiltered
2021-09-17 15:30:00,2021-09-17 16:15:00,SHORT,11943,London_NewYork_Overlap,11943,London_NewYork_Overlap,TP,7.020338409935221,6.970338409935221,3,TrendFollow_H1_Donchian_ADXfiltered
2021-09-20 04:45:00,2021-09-20 05:15:00,SHORT,11946,Sydney_Tokyo_Overlap,11946,Sydney_Tokyo_Overlap,TP,4.721735470249314,4.671735470249314,2,TrendFollow_H1_Donchian_ADXfiltered
2021-09-21 23:45:00,2021-09-22 04:00:00,SHORT,11958,NewYork,11960,Sydney_Tokyo_Overlap,SL,-2.6781765912610354,-2.768176591261035,13,TrendFollow_H1_Donchian_ADXfiltered
2021-09-22 05:00:00,2021-09-22 11:15:00,LONG,11960,Sydney_Tokyo_Overlap,11963,London,SL,-2.981192354363202,-3.031192354363202,25,TrendFollow_H1_Donchian_ADXfiltered
2021-09-23 04:00:00,2021-09-23 08:30:00,SHORT,11967,Sydney_Tokyo_Overlap,11967,Sydney_Tokyo_Overlap,SL,-4.882110703962098,-4.932110703962098,18,TrendFollow_H1_Donchian_ADXfiltered
2021-09-23 10:00:00,2021-09-23 10:30:00,SHORT,11969,Tokyo_London_Overlap,11969,Tokyo_London_Overlap,SL,-3.6054483273098867,-3.6554483273098866,2,TrendFollow_H1_Donchian_ADXfiltered
2021-09-23 15:45:00,2021-09-23 16:00:00,SHORT,11971,London_NewYork_Overlap,11971,London_NewYork_Overlap,TP,8.853369468298297,8.803369468298296,1,TrendFollow_H1_Donchian_ADXfiltered
2021-09-23 16:30:00,2021-09-23 23:15:00,SHORT,11971,London_NewYork_Overlap,11972,NewYork,TP,10.632624898633821,10.58262489863382,27,TrendFollow_H1_Donchian_ADXfiltered
2021-09-24 14:45:00,2021-09-24 16:00:00,SHORT,11977,London,11978,London_NewYork_Overlap,TP,5.1921923175057145,5.142192317505715,5,TrendFollow_H1_Donchian_ADXfiltered
2021-09-28 13:45:00,2021-09-28 16:15:00,SHORT,11991,London,11992,London_NewYork_Overlap,SL,-4.941772159352695,-4.991772159352695,10,TrendFollow_H1_Donchian_ADXfiltered
2021-09-29 17:00:00,2021-09-29 20:15:00,SHORT,11999,London_NewYork_Overlap,12000,NewYork,TP,8.596531334956353,8.546531334956352,13,TrendFollow_H1_Donchian_ADXfiltered
2021-09-30 09:30:00,2021-09-30 10:30:00,SHORT,12003,Asia,12004,Tokyo_London_Overlap,SL,-3.043071836146737,-3.093071836146737,4,TrendFollow_H1_Donchian_ADXfiltered
2021-09-30 13:30:00,2021-09-30 15:15:00,SHORT,12005,London,12006,London_NewYork_Overlap,SL,-4.065966521461178,-4.115966521461178,7,TrendFollow_H1_Donchian_ADXfiltered
2021-09-30 17:00:00,2021-09-30 17:45:00,LONG,12006,London_NewYork_Overlap,12006,London_NewYork_Overlap,TP,10.73727123218282,10.68727123218282,3,TrendFollow_H1_Donchian_ADXfiltered
2021-09-30 18:00:00,2021-10-01 03:00:00,LONG,12006,London_NewYork_Overlap,12009,Sydney_Tokyo_Overlap,SL,-8.176455707038258,-8.226455707038259,32,TrendFollow_H1_Donchian_ADXfiltered
2021-10-01 03:30:00,2021-10-01 04:15:00,SHORT,12009,Sydney_Tokyo_Overlap,12009,Sydney_Tokyo_Overlap,SL,-3.1913053758264596,-3.2413053758264594,3,TrendFollow_H1_Donchian_ADXfiltered
2021-10-01 15:30:00,2021-10-04 01:15:00,LONG,12013,London_NewYork_Overlap,12015,Sydney,TP,7.717793225452624,7.667793225452624,35,TrendFollow_H1_Donchian_ADXfiltered
2021-10-04 01:45:00,2021-10-04 05:45:00,SHORT,12015,Sydney,12016,Sydney_Tokyo_Overlap,TP,4.91728393916037,4.86728393916037,16,Sydney_BollingerMeanReversion
2021-10-04 10:15:00,2021-10-04 11:30:00,SHORT,12018,Tokyo_London_Overlap,12019,London,TP,5.130203138442994,5.080203138442994,5,TrendFollow_H1_Donchian_ADXfiltered
2021-10-04 15:30:00,2021-10-04 16:00:00,LONG,12020,London_NewYork_Overlap,12020,London_NewYork_Overlap,SL,-4.6228639810638015,-4.672863981063801,2,TrendFollow_H1_Donchian_ADXfiltered
2021-10-04 17:15:00,2021-10-05 14:15:00,LONG,12020,London_NewYork_Overlap,12026,London,SL,-6.944470524236294,-6.994470524236294,80,TrendFollow_H1_Donchian_ADXfiltered
2021-10-11 01:30:00,2021-10-11 04:30:00,LONG,12050,Sydney,12051,Sydney_Tokyo_Overlap,TP,6.257060701850605,6.207060701850605,12,Sydney_BollingerMeanReversion
2021-10-15 15:00:00,2021-10-15 15:45:00,SHORT,12083,London_NewYork_Overlap,12083,London_NewYork_Overlap,TP,6.128427113086445,6.078427113086446,3,TrendFollow_H1_Donchian_ADXfiltered
2021-10-18 01:00:00,2021-10-18 02:00:00,SHORT,12085,Sydney,12086,Sydney_Tokyo_Overlap,SL,-2.9554864545686996,-3.0454864545686995,4,TrendFollow_H1_Donchian_ADXfiltered
2021-10-18 01:30:00,2021-10-18 02:00:00,LONG,12085,Sydney,12086,Sydney_Tokyo_Overlap,TP,4.418550082822094,4.368550082822094,2,Sydney_BollingerMeanReversion
2021-10-18 07:30:00,2021-10-18 09:00:00,SHORT,12086,Sydney_Tokyo_Overlap,12087,Asia,TP,4.173838482045767,4.123838482045767,6,TrendFollow_H1_Donchian_ADXfiltered
2021-10-18 13:00:00,2021-10-18 15:00:00,SHORT,12089,London,12090,London_NewYork_Overlap,SL,-4.643705384212808,-4.693705384212808,8,TrendFollow_H1_Donchian_ADXfiltered
2021-10-18 22:45:00,2021-10-19 04:00:00,SHORT,12091,NewYork,12093,Sydney_Tokyo_Overlap,SL,-3.3970945716257575,-3.4470945716257573,17,TrendFollow_H1_Donchian_ADXfiltered
2021-10-19 04:30:00,2021-10-19 05:45:00,LONG,12093,Sydney_Tokyo_Overlap,12093,Sydney_Tokyo_Overlap,TP,3.8855064247964037,3.835506424796404,5,TrendFollow_H1_Donchian_ADXfiltered
2021-10-19 06:45:00,2021-10-19 09:45:00,LONG,12093,Sydney_Tokyo_Overlap,12094,Asia,TP,3.9696178568030973,3.9196178568030975,12,TrendFollow_H1_Donchian_ADXfiltered
2021-10-19 10:30:00,2021-10-19 12:30:00,LONG,12095,Tokyo_London_Overlap,12096,London,SL,-3.3183951986191005,-3.3683951986191003,8,TrendFollow_H1_Donchian_ADXfiltered
2021-10-19 19:00:00,2021-10-20 05:45:00,SHORT,12098,NewYork,12100,Sydney_Tokyo_Overlap,SL,-5.775235297000336,-5.825235297000336,39,TrendFollow_H1_Donchian_ADXfiltered
2021-10-22 15:15:00,2021-10-22 15:45:00,LONG,12118,London_NewYork_Overlap,12118,London_NewYork_Overlap,TP,6.093301267785591,6.0433012677855915,2,TrendFollow_H1_Donchian_ADXfiltered
2021-10-22 16:45:00,2021-10-22 18:15:00,LONG,12118,London_NewYork_Overlap,12118,London_NewYork_Overlap,SL,-5.34492235104176,-5.394922351041759,6,TrendFollow_H1_Donchian_ADXfiltered
2021-10-26 22:00:00,2021-10-27 04:30:00,LONG,12133,NewYork,12135,Sydney_Tokyo_Overlap,SL,-3.890880858210039,-3.940880858210039,22,TrendFollow_H1_Donchian_ADXfiltered
2021-10-27 08:00:00,2021-10-27 09:30:00,SHORT,12135,Sydney_Tokyo_Overlap,12136,Asia,SL,-2.308323714695689,-2.358323714695689,6,TrendFollow_H1_Donchian_ADXfiltered
2021-10-27 09:45:00,2021-10-27 10:15:00,LONG,12136,Asia,12137,Tokyo_London_Overlap,SL,-2.8503373417231614,-2.9003373417231613,2,TrendFollow_H1_Donchian_ADXfiltered
2021-10-27 15:00:00,2021-10-27 15:30:00,LONG,12139,London_NewYork_Overlap,12139,London_NewYork_Overlap,SL,-4.36561378676538,-4.4156137867653795,2,TrendFollow_H1_Donchian_ADXfiltered
2021-11-01 01:30:00,2021-11-01 03:30:00,SHORT,12156,Sydney_Tokyo_Overlap,12156,Sydney_Tokyo_Overlap,SL,-3.091361218375596,-3.1413612183755957,8,TrendFollow_H1_Donchian_ADXfiltered
2021-11-03 14:30:00,2021-11-03 15:15:00,SHORT,12174,London_NewYork_Overlap,12174,London_NewYork_Overlap,TP,6.967526519221792,6.917526519221792,3,TrendFollow_H1_Donchian_ADXfiltered
2021-11-03 15:30:00,2021-11-03 16:45:00,SHORT,12174,London_NewYork_Overlap,12174,London_NewYork_Overlap,TP,8.578010592344071,8.52801059234407,5,TrendFollow_H1_Donchian_ADXfiltered
2021-11-04 08:00:00,2021-11-04 09:15:00,SHORT,12178,Asia,12179,Tokyo_London_Overlap,SL,-3.0156876737071343,-3.065687673707134,5,TrendFollow_H1_Donchian_ADXfiltered
2021-11-04 16:00:00,2021-11-04 18:45:00,LONG,12181,London_NewYork_Overlap,12182,NewYork,SL,-5.625536699453278,-5.675536699453278,11,TrendFollow_H1_Donchian_ADXfiltered
2021-11-05 00:15:00,2021-11-05 03:15:00,LONG,12183,Sydney,12184,Sydney_Tokyo_Overlap,TP,4.153886253711335,3.9938862537113344,12,Sydney_BollingerMeanReversion
2021-11-05 03:00:00,2021-11-05 10:15:00,LONG,12184,Sydney_Tokyo_Overlap,12187,London,TP,4.456483557946058,4.406483557946058,29,TrendFollow_H1_Donchian_ADXfiltered
2021-11-05 15:15:00,2021-11-05 18:15:00,LONG,12188,London_NewYork_Overlap,12189,NewYork,TP,10.523044494773785,10.473044494773784,12,TrendFollow_H1_Donchian_ADXfiltered
2021-11-05 20:15:00,2021-11-08 16:00:00,LONG,12189,NewYork,12194,London_NewYork_Overlap,TP,9.16783172135274,9.11783172135274,71,TrendFollow_H1_Donchian_ADXfiltered
2021-11-08 20:15:00,2021-11-09 04:45:00,LONG,12195,NewYork,12197,Sydney_Tokyo_Overlap,SL,-4.159422248217425,-4.209422248217424,30,TrendFollow_H1_Donchian_ADXfiltered
2021-11-09 13:30:00,2021-11-09 13:45:00,LONG,12200,London,12200,London,SL,-3.580115319054812,-3.630115319054812,1,TrendFollow_H1_Donchian_ADXfiltered
2021-11-09 15:30:00,2021-11-09 17:00:00,LONG,12201,London_NewYork_Overlap,12201,London_NewYork_Overlap,SL,-4.8231162468491675,-4.873116246849167,6,TrendFollow_H1_Donchian_ADXfiltered
2021-11-10 16:00:00,2021-11-10 16:30:00,LONG,12208,London_NewYork_Overlap,12208,London_NewYork_Overlap,TP,11.48038471455311,11.43038471455311,2,TrendFollow_H1_Donchian_ADXfiltered
2021-11-11 07:45:00,2021-11-11 10:30:00,LONG,12211,Sydney_Tokyo_Overlap,12214,London,TP,6.622689992668938,6.572689992668939,11,TrendFollow_H1_Donchian_ADXfiltered
2021-11-11 13:30:00,2021-11-11 14:15:00,LONG,12214,London,12215,London_NewYork_Overlap,SL,-4.029638288405522,-4.079638288405522,3,TrendFollow_H1_Donchian_ADXfiltered
2021-11-17 02:45:00,2021-11-17 10:45:00,LONG,12239,Sydney_Tokyo_Overlap,12242,London,TP,4.9884386414325945,4.938438641432595,32,TrendFollow_H1_Donchian_ADXfiltered
2021-11-19 03:30:00,2021-11-19 08:45:00,LONG,12253,Sydney_Tokyo_Overlap,12254,Asia,SL,-2.801581111014002,-2.851581111014002,21,TrendFollow_H1_Donchian_ADXfiltered
