strategy,sltp_profile,entry_session,exit_session,trades,win_rate,profit_factor,net_profit,expectancy,max_drawdown
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,NewYork,Sydney,117,0.23931623931623933,1.1433680270124909,37.3698568410571,0.31940048582100083,-65.47912470214399
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,Sydney,Tokyo_London_Overlap,4,0.25,1.141431998906741,1.3209367221733643,0.3302341805433411,-8.25552874590654
Donchian20_Breakout,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,887,0.3810597519729425,1.139161244314484,257.780925500119,0.29062111104861216,-120.99295110671434
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,NewYork,London,2,0.5,1.1382155668057778,0.2978119129012251,0.14890595645061255,-2.1546915429556064
MACD_Cross,RR3.0_SL1.0ATR,Tokyo_London_Overlap,London,339,0.3185840707964602,1.1372981076756186,72.0570059194648,0.21255753958544188,-48.454257045090756
Bollinger_MeanReversion,RR1.5_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,114,0.43859649122807015,1.1369930841201497,29.668150878875405,0.2602469375339948,-47.74945790522099
EMA9_21_Cross,RR3.0_SL1.0ATR,Sydney,Tokyo_London_Overlap,3,0.3333333333333333,1.1362625457279019,0.6309821011841907,0.2103273670613969,-3.102727537727824
Donchian20_Breakout,RR3.0_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,459,0.2875816993464052,1.13475464742894,121.77311157210067,0.2653008966712433,-100.56374496793543
Opening_Range_Breakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,269,0.3643122676579926,1.1302771190406515,106.95592341591932,0.3976056632562056,-95.6835366068224
Bollinger_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,76,0.34210526315789475,1.1294137424921387,25.54540545518124,0.33612375598922684,-40.693678596149674
MACD_Cross,RR1.5_SL1.0ATR,Asia,London,61,0.4098360655737705,1.1257345842924613,11.77452787306781,0.19302504709947227,-27.19543352165613
RSI_Reversion_30_70,RR1.5_SL1.0ATR,NewYork,London,9,0.5555555555555556,1.1255108690409519,1.3621293911736307,0.1513477101304034,-9.125736110433227
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,730,0.4,1.1223392236118976,186.5043347521185,0.2554853900713952,-168.1875552556806
Bollinger_Breakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,London,55,0.38181818181818183,1.1217437217781299,18.79994595481368,0.34181719917843056,-72.23914621917947
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,Asia,Asia,35,0.34285714285714286,1.1189305496653426,5.596267415383888,0.15989335472525396,-19.759564150020843
Opening_Range_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,196,0.42857142857142855,1.1165927281689982,43.99544817588419,0.22446657232593975,-91.1407147804035
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,88,0.45454545454545453,1.1148206570059176,11.471175063303306,0.1303542620829921,-22.201720790610054
Bollinger_Breakout,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,748,0.3850267379679144,1.111536297399973,164.18223729882223,0.21949496965083184,-124.07759141362752
MACD_Cross,RR3.0_SL1.0ATR,London_NewYork_Overlap,NewYork,579,0.2987910189982729,1.1114906820292416,144.92911912491664,0.25030935945581456,-100.28677581415043
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,692,0.430635838150289,1.1101729191867586,114.2227015337723,0.1650617074187461,-182.63904181900438
EMA9_21_Cross,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,609,0.3891625615763547,1.1101477439744265,135.6878480254866,0.22280434815350839,-99.4136956295716
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,Asia,London_NewYork_Overlap,6,0.3333333333333333,1.1080197273035117,1.1366914705122064,0.18944857841870108,-6.924839494855323
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,Asia,London,45,0.4888888888888889,1.1074203373547122,5.551869842850891,0.12337488539668648,-10.326857457593706
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,Sydney,Sydney_Tokyo_Overlap,108,0.25925925925925924,1.1072742604724288,22.915598850939343,0.21218147084203096,-60.644400644065996
Donchian20_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,272,0.41911764705882354,1.1071178450983223,51.06160949683973,0.18772650550308723,-55.57893683783048
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,NewYork,364,0.4478021978021978,1.1035771107531378,67.80912989811489,0.18628881840141454,-63.33771571448954
Bollinger_Breakout,RR2.0_SL1.5ATR,NewYork,Sydney,84,0.27380952380952384,1.1031251440183665,22.384475858954115,0.2664818554637395,-97.45432845198702
MACD_Cross,RR1.5_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,902,0.43902439024390244,1.1016107695802693,139.86145433985183,0.15505704472267387,-115.69245062647909
Donchian20_Breakout,RR1.5_SL1.0ATR,Asia,London,86,0.46511627906976744,1.0994366352230915,10.07532527648875,0.11715494507545057,-18.898293623818823
EMA9_21_Cross,RR2.0_SL1.5ATR,Tokyo_London_Overlap,London,235,0.33191489361702126,1.0968417110669335,44.88993376483217,0.1910209947439667,-82.13181129215916
EMA9_21_Cross,RR3.0_SL1.0ATR,Sydney,Asia,4,0.25,1.095805621175887,0.580856430312088,0.145214107578022,-3.374772782078953
Bollinger_MeanReversion,RR3.0_SL1.0ATR,Tokyo_London_Overlap,London,590,0.3254237288135593,1.0947205310650658,79.40985553149648,0.13459297547711266,-157.31180717293213
RSI_Reversion_30_70,RR3.0_SL1.0ATR,Sydney,Sydney_Tokyo_Overlap,113,0.26548672566371684,1.0935148796883891,21.193370072597656,0.187551947545112,-64.57050045728154
RSI_Reversion_30_70,RR3.0_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,345,0.2753623188405797,1.0907539692817385,75.21117588797048,0.21800340837092894,-121.64144077422362
Opening_Range_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,130,0.4307692307692308,1.0877107257511605,13.750448610352636,0.1057726816180972,-43.83475445048105
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,Tokyo_London_Overlap,London,145,0.3310344827586207,1.087527894753183,26.820702643055824,0.18497036305555742,-82.84379606219073
Opening_Range_Breakout,RR1.5_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,820,0.42804878048780487,1.0844495893865753,107.97222607951164,0.13167344643842882,-177.64642310615926
MACD_Cross,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,668,0.45209580838323354,1.0837246791144155,61.022793747422156,0.09135148764584156,-67.28766525537745
EMA9_21_Cross,RR3.0_SL1.0ATR,NewYork,Sydney,126,0.21428571428571427,1.083699770043374,21.885722490026886,0.1736962102383086,-132.3400311524068
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,NewYork,Sydney,122,0.2540983606557377,1.083237332928438,22.948106476931308,0.18809923341746973,-82.60572333477393
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,NewYork,NewYork,939,0.2364217252396166,1.077944410185953,385.3723299756916,0.41040716717326053,-635.0203275248862
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,NewYork,NewYork,717,0.33612273361227335,1.0764002788483973,423.39844731353685,0.5905138735195772,-609.1447077932484
Session_VWAP_Reversion,RR1.5_SL1.0ATR,NewYork,NewYork,17,0.4117647058823529,1.0709016817845392,3.566133506799382,0.20977255922349305,-22.207838414760843
EMA9_21_Cross,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Asia,305,0.3737704918032787,1.0699480956318657,44.91111023586959,0.1472495417569495,-88.06959708660175
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,203,0.35467980295566504,1.0692409469226691,19.748571649453446,0.09728360418449973,-62.04706662870079
Combo_MACDCross_BollingerBreakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,NewYork,418,0.42822966507177035,1.0673959668770514,52.40085889669598,0.12536090645142578,-58.97915664240314
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,508,0.33070866141732286,1.0668325357976558,94.73490601540956,0.18648603546340464,-274.6404575383802
Opening_Range_Breakout,RR1.5_SL1.0ATR,NewYork,Asia,24,0.5,1.0650411108671447,2.6893189300614004,0.11205495541922501,-28.000624698186613
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,Asia,Tokyo_London_Overlap,136,0.4485294117647059,1.0645320797320095,8.779125122335678,0.0645523906054094,-14.7226707636887
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,475,0.37684210526315787,1.0627209961986128,60.06796211816952,0.126458867617199,-119.18688770956581
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,London_NewYork_Overlap,NewYork,407,0.36363636363636365,1.062692589078894,71.61038207306638,0.17594688470040878,-104.74340358358604
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,650,0.3830769230769231,1.061679310644745,84.70148462558655,0.1303099763470562,-79.96913761492198
Bollinger_MeanReversion,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,468,0.33974358974358976,1.0610076981916647,82.81995457774329,0.1769657149097079,-191.01141149952903
Bollinger_MeanReversion,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Asia,396,0.36363636363636365,1.05996771320336,44.02074815891951,0.11116350545181694,-96.15452100036876
EMA9_21_Cross,RR2.0_SL1.5ATR,London_NewYork_Overlap,Asia,24,0.4166666666666667,1.0553991390366593,3.7131014837172707,0.15471256182155294,-20.499198089904688
Bollinger_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,119,0.44537815126050423,1.0545750185457683,7.245816158233551,0.06088921141372732,-24.705447741336005
EMA9_21_Cross,RR2.0_SL1.5ATR,NewYork,Sydney,84,0.30952380952380953,1.0528986956277169,13.405186695665535,0.15958555590078016,-123.07435102687903
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,London,NewYork,9,0.4444444444444444,1.0518336515361606,1.1426264448821346,0.12695849387579272,-16.32365025696133
EMA9_21_Cross,RR1.5_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,468,0.42735042735042733,1.051607006515011,36.42477102844127,0.0778307073257292,-131.6276046746604
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Sydney,Sydney_Tokyo_Overlap,262,0.4580152671755725,1.0501541136996886,20.528661041278625,0.0783536680964833,-59.25606807248041
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,NewYork,451,0.37915742793791574,1.0491184917077656,61.90349538616428,0.13725830462564143,-132.28909769036204
RSI_Reversion_30_70,RR1.5_SL1.0ATR,Sydney,Sydney_Tokyo_Overlap,130,0.4461538461538462,1.0490718916358805,9.864910366915598,0.07588392589935075,-53.2622124515613
Bollinger_Breakout,RR3.0_SL1.0ATR,NewYork,NewYork,1140,0.22456140350877193,1.0488057787209784,306.63073166891854,0.26897432602536714,-764.1035073434765
Bollinger_MeanReversion,RR3.0_SL1.0ATR,London_NewYork_Overlap,NewYork,752,0.30319148936170215,1.0481136555835915,85.2513189481803,0.11336611562258019,-243.14337954388947
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,711,0.3263009845288326,1.0469002427660656,87.61334700934574,0.12322552321989556,-257.728021095754
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,267,0.26217228464419473,1.045369200879089,24.23855189288728,0.09078109323178757,-86.42030738408869
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Tokyo_London_Overlap,London,709,0.46544428772919605,1.0440518052975618,35.423678597997935,0.04996287531452459,-105.78264016872063
Bollinger_Breakout,RR1.5_SL1.0ATR,Asia,London,78,0.46153846153846156,1.0438449566440449,4.425683467249692,0.056739531631406305,-17.559431112522336
Opening_Range_Breakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,NewYork,626,0.426517571884984,1.042422750025481,49.79816197787858,0.07954977951737792,-109.51107835197317
EMA9_21_Cross,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,88,0.375,1.0416028487113864,11.270178120261917,0.12807020591206725,-83.72529543547586
EMA9_21_Cross,RR1.5_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,41,0.5121951219512195,1.0405287087737844,2.91698250002671,0.0711459146347978,-19.96320905101291
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,NewYork,Asia,5,0.4,1.039684045665701,0.29201512920393746,0.05840302584078749,-7.3585019950807595
Opening_Range_Breakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Tokyo_London_Overlap,49,0.3673469387755102,1.0390620877782475,6.081936552072589,0.12412115412393039,-34.29468384557403
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,London,34,0.5588235294117647,1.0372515327530571,1.79079150517242,0.05267033838742412,-20.24662119687101
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,200,0.34,1.0355656283825827,10.288340433884905,0.05144170216942452,-44.674479499153584
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,525,0.3219047619047619,1.0350244249202787,48.45564722410563,0.09229647090305834,-228.5124470017798
Bollinger_Breakout,RR2.0_SL1.5ATR,NewYork,NewYork,834,0.31414868105515587,1.0344440492565716,234.06659908067928,0.28065539458115024,-681.0305329783461
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,Sydney,Sydney_Tokyo_Overlap,104,0.28846153846153844,1.034122906639927,10.117686562469032,0.09728544771604838,-118.92162017013437
RSI_Reversion_30_70,RR3.0_SL1.0ATR,Asia,London_NewYork_Overlap,11,0.36363636363636365,1.032298880897984,0.9965698911654819,0.09059726283322563,-14.68128237763558
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,London,London_NewYork_Overlap,489,0.4437627811860941,1.0320376010316061,20.991115587502623,0.042926616743359146,-47.30174751996239
MACD_Cross,RR1.5_SL1.0ATR,London,London_NewYork_Overlap,826,0.4346246973365617,1.0320046149183655,33.86326887518362,0.040996693553491066,-60.09505728829802
EMA9_21_Cross,RR2.0_SL1.5ATR,London_NewYork_Overlap,Tokyo_London_Overlap,28,0.39285714285714285,1.0304970285123765,2.336353047708192,0.08344118027529257,-33.780555802324585
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,NewYork,London_NewYork_Overlap,12,0.3333333333333333,1.0302489130606098,1.0908820657968938,0.09090683881640782,-22.49916369645167
EMA9_21_Cross,RR3.0_SL1.0ATR,London_NewYork_Overlap,London,33,0.30303030303030304,1.0285476246647618,2.256846675684983,0.06838929320257524,-28.588024700742515
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,London_NewYork_Overlap,London,33,0.30303030303030304,1.0285476246647618,2.256846675684983,0.06838929320257524,-28.588024700742515
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,771,0.37094682230869,1.0270766447239832,43.4234777611652,0.05632098282900804,-185.28833406079232
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,Tokyo_London_Overlap,London,323,0.3157894736842105,1.0238288408776344,11.487993181317908,0.035566542357021384,-60.97941124641135
Bollinger_Breakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Asia,25,0.4,1.0228696306065554,1.9039072123925695,0.07615628849570279,-25.669001947261997
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,40,0.5,1.0210186364391836,1.5127793734988284,0.03781948433747071,-19.96320905101291
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,London_NewYork_Overlap,Asia,25,0.4,1.0192601378443538,1.3366721228716942,0.05346688491486777,-22.875627450750265
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Sydney_Tokyo_Overlap,164,0.4146341463414634,1.0170677454683945,6.5139040390938305,0.03971892706764531,-116.73640036767672
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,Asia,London,94,0.39361702127659576,1.016051726513617,2.1668556913131978,0.023051656290565933,-38.61064733844566
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,NewYork,Sydney,93,0.2903225806451613,1.013626857189269,4.116345811823134,0.044261782922829396,-88.131660940084
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,London_NewYork_Overlap,London_NewYork_Overlap,899,0.43270300333704115,1.0135027666374044,18.72155795441276,0.02082486980468605,-173.3889459199401
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Asia,235,0.40425531914893614,1.0074157550510991,3.2353405082026967,0.013767406417883815,-65.06033410597696
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,158,0.4050632911392405,1.0066747824339923,1.88844942405958,0.011952211544680886,-47.65816488702622
Donchian20_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,London,39,0.48717948717948717,1.006085185250794,0.32898109028213085,0.008435412571336688,-18.931647093565935
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,481,0.4407484407484408,1.005185917182617,2.6653014967165607,0.005541167352841082,-54.6080860496163
RSI_Reversion_30_70,RR2.0_SL1.5ATR,Sydney,Sydney_Tokyo_Overlap,98,0.3469387755102041,1.0051355638275483,1.3552835082481813,0.01382942355355287,-90.05650273063759
Combo_RSIReversion_BollingerBand,RR3.0_SL1.0ATR,London_NewYork_Overlap,NewYork,26,0.38461538461538464,1.00440315654736,0.422140047384012,0.016236155668615845,-48.00209982273042
Opening_Range_Breakout,RR3.0_SL1.0ATR,London,Asia,2,0.5,1.003217044780529,0.010253427087263844,0.005126713543631922,-3.187219260770507
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,London,Asia,2,0.5,1.003217044780529,0.010253427087263844,0.005126713543631922,-3.187219260770507
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,NewYork,NewYork,1322,0.4114977307110439,1.0031684632027433,16.22883641597815,0.012275973083190735,-318.25836153942066
Opening_Range_Breakout,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,731,0.33105335157318744,0.9949332036389444,-10.389945779366684,-0.014213332119516668,-220.7431588458392
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,Asia,Tokyo_London_Overlap,313,0.40894568690095845,0.9934121790259555,-2.314133560558563,-0.007393397957056112,-56.800371248289665
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,NewYork,London_NewYork_Overlap,12,0.25,0.9931829518749038,-0.17532005639178116,-0.014610004699315097,-19.418520569132745
Combo_RSIReversion_BollingerBand,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Sydney_Tokyo_Overlap,77,0.2597402597402597,0.9930492806646051,-1.1694719601450814,-0.015187947534351705,-57.82676080034964
EMA9_21_Cross,RR2.0_SL1.5ATR,NewYork,NewYork,666,0.2927927927927928,0.9930228593176698,-34.13876501989978,-0.051259406936786454,-582.9147340287236
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,NewYork,533,0.4146341463414634,0.9928492342878497,-7.215540637757524,-0.01353759969560511,-171.9392459504179
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,London_NewYork_Overlap,Tokyo_London_Overlap,27,0.37037037037037035,0.9905016425405999,-0.7276615946201144,-0.026950429430374605,-36.84457044465289
Bollinger_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,428,0.4485981308411215,0.9896063419899658,-4.605151457126315,-0.010759699666182978,-64.25119418776823
Bollinger_MeanReversion,RR1.5_SL1.0ATR,London_NewYork_Overlap,NewYork,740,0.43243243243243246,0.9848120308532249,-22.25417195610255,-0.030073205346084528,-112.95024731330068
Donchian20_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,534,0.4400749063670412,0.9812955908441039,-10.792634435992383,-0.020210925910098095,-64.4830440294441
Bollinger_MeanReversion,RR3.0_SL1.0ATR,Sydney,Sydney_Tokyo_Overlap,200,0.255,0.9805961489561945,-8.259337810246443,-0.04129668905123221,-99.11955214170275
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,NewYork,Sydney,160,0.4,0.9802054541193573,-5.812648136949859,-0.036329050855936615,-85.95873672506664
Bollinger_Breakout,RR1.5_SL1.0ATR,Asia,Tokyo_London_Overlap,439,0.43735763097949887,0.9801889641438728,-9.224092965540141,-0.021011601288246334,-59.90777472107866
Donchian20_Breakout,RR2.0_SL1.5ATR,NewYork,NewYork,995,0.31055276381909547,0.9796711548251106,-163.2616043479087,-0.16408201442000875,-828.4215968842209
Bollinger_Breakout,RR3.0_SL1.0ATR,Asia,Tokyo_London_Overlap,315,0.2571428571428571,0.9796119971549732,-8.815157000632514,-0.02798462539883338,-48.83864485824202
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,NewYork,Tokyo_London_Overlap,46,0.3695652173913043,0.9794013750168655,-2.3296693562391093,-0.050644986005198026,-37.47590598740845
MACD_Cross,RR1.5_SL1.0ATR,NewYork,Asia,34,0.4411764705882353,0.9772954790646045,-1.2741076841766805,-0.03747375541696119,-26.742879350584353
Opening_Range_Breakout,RR2.0_SL1.5ATR,London,NewYork,31,0.45161290322580644,0.9772480026544945,-2.1990049786431243,-0.07093564447235885,-42.211665829418614
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,442,0.3167420814479638,0.9772100324603215,-26.762205169157482,-0.06054797549583141,-185.312748240895
Session_VWAP_Reversion,RR3.0_SL1.0ATR,London_NewYork_Overlap,London_NewYork_Overlap,58,0.25862068965517243,0.9771287471802769,-2.9771973167522603,-0.051330988219866557,-52.65119929845315
Donchian20_Breakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,Asia,5,0.6,0.9737928572462016,-0.23864424827625985,-0.04772884965525197,-5.4920509838122324
Donchian20_Breakout,RR2.0_SL1.5ATR,NewYork,Sydney,117,0.2905982905982906,0.9722602782060876,-10.007922157146039,-0.08553779621492341,-82.97875252624905
Donchian20_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,NewYork,3,0.3333333333333333,0.969957393063096,-0.38505953257963554,-0.12835317752654518,-12.817114486380797
MACD_Cross,RR1.5_SL1.0ATR,London_NewYork_Overlap,Tokyo_London_Overlap,8,0.375,0.9695834430236088,-0.5877711372028971,-0.07347139215036214,-8.307837560764574
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,Tokyo_London_Overlap,London,276,0.358695652173913,0.9692686195023302,-16.28041561382161,-0.058987013093556556,-103.05819399867895
Donchian20_Breakout,RR3.0_SL1.0ATR,NewYork,Sydney,154,0.2012987012987013,0.968816894612028,-10.969741816243832,-0.07123208971586904,-118.4043387952279
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,316,0.45569620253164556,0.9667615997190544,-11.361646449398389,-0.03595457737151389,-33.66590453782865
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,London,2,0.5,0.9659027007274157,-0.10951060546925895,-0.054755302734629474,-3.2117090739004652
Session_VWAP_Reversion,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,4,0.25,0.9658000669155682,-0.3204536996730898,-0.08011342491827245,-6.728571231923125
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,London_NewYork_Overlap,NewYork,419,0.40572792362768495,0.9648799246882579,-26.657118304992473,-0.06362080741048323,-109.68557799143716
EMA9_21_Cross,RR1.5_SL1.0ATR,Asia,Tokyo_London_Overlap,273,0.41025641025641024,0.9642629626900021,-10.718264586084217,-0.03926104243986893,-52.08445408630563
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,NewYork,Sydney,156,0.33974358974358976,0.9631858977070782,-9.689477843488497,-0.0621120374582596,-86.40474962159865
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,Asia,Tokyo_London_Overlap,260,0.4269230769230769,0.9618542930375248,-10.276483774196194,-0.03952493759306228,-58.603293009448024
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,London_NewYork_Overlap,1849,0.42076798269334775,0.9615827364874857,-119.52159695936092,-0.06464120982117952,-248.87617546233406
EMA9_21_Cross,RR1.5_SL1.0ATR,NewYork,NewYork,1280,0.36875,0.9605522933918749,-191.72115790734534,-0.14978215461511354,-511.58625787361746
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,London_NewYork_Overlap,1464,0.35040983606557374,0.9602421339065874,-154.698481245891,-0.10566836150675615,-415.6086248276047
MACD_Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,512,0.28515625,0.9591682768406342,-31.039538925308754,-0.06062409946349366,-115.3594209353798
RSI_Reversion_30_70,RR3.0_SL1.0ATR,NewYork,Sydney,77,0.15584415584415584,0.955900278100032,-8.510671535140256,-0.11052820175506826,-67.64247091212624
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,London_NewYork_Overlap,2421,0.4155307724080958,0.9558219352936596,-177.23937826654685,-0.07320916078750386,-262.94004842615175
Bollinger_Breakout,RR1.5_SL1.0ATR,NewYork,NewYork,1443,0.3783783783783784,0.9534550584104948,-283.8326972814373,-0.19669625591229195,-532.1015956568466
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,London_NewYork_Overlap,NewYork,326,0.41411042944785276,0.9523927192678694,-28.866302856709055,-0.08854694127824864,-86.29358864526985
Bollinger_Breakout,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,351,0.3475783475783476,0.9510224708142727,-47.13123274121645,-0.13427701635674202,-109.61426911109416
Bollinger_Breakout,RR1.5_SL1.0ATR,Asia,Asia,381,0.4304461942257218,0.950725957953642,-19.976807230978295,-0.05243256491070419,-75.77789446034417
MACD_Cross,RR2.0_SL1.5ATR,London,NewYork,19,0.47368421052631576,0.9501871904688949,-2.850519511185885,-0.15002734269399395,-28.247481866138905
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,NewYork,Sydney_Tokyo_Overlap,523,0.39579349904397704,0.9487909997550646,-42.49751493673014,-0.0812571987317976,-161.8831875601482
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,NewYork,Sydney_Tokyo_Overlap,269,0.3271375464684015,0.9476248229751564,-40.6233815253201,-0.15101628819821597,-162.847412648087
