Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
75,XAUUSD,BUY,1663.96,1693.96,1641.53,1693.96,149.75,0.25,0.00,-1.26,148.49,NewYork,2022.09.29 19:15:00,2022.10.03 18:10:42,0.01,12345,M15,EXECUTED,N/A
78,XAUUSD,SELL,1688.03,1658.00,1725.57,1658.03,150.20,0.25,0.00,-1.15,149.05,London_NewYork_Overlap,2022.10.10 06:30:00,2022.10.13 15:30:39,0.01,12345,M15,EXECUTED,N/A
80,XAUUSD,SELL,1640.95,1671.77,1671.77,1610.95,-153.95,0.25,0.00,-2.30,-156.25,London,2022.10.14 22:15:00,2022.10.26 11:01:38,0.01,12345,M15,EXECUTED,N/A
81,XAUUSD,BUY,1663.45,1643.99,1644.01,1693.45,-97.35,0.25,0.00,-2.52,-99.87,London_NewYork_Overlap,2022.10.26 09:45:00,2022.10.28 15:30:02,0.01,12345,M15,EXECUTED,N/A
85,XAUUSD,BUY,1664.24,1642.13,1642.13,1694.24,-110.60,0.25,0.00,0.00,-110.60,NewYork,2022.11.02 20:15:00,2022.11.02 21:19:40,0.01,12345,M15,EXECUTED,N/A
83,XAUUSD,SELL,1653.42,1623.42,1670.83,1623.42,150.15,0.25,0.00,-1.38,148.77,London,2022.10.28 10:15:00,2022.11.03 11:16:39,0.01,12345,M15,EXECUTED,N/A
87,XAUUSD,SELL,1630.34,1669.35,1669.33,1600.34,-194.90,0.25,0.00,-0.23,-195.13,London_NewYork_Overlap,2022.11.03 09:15:00,2022.11.04 16:06:27,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1759.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2022.11.17 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1753.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2022.11.18 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
90,XAUUSD,BUY,1760.45,1790.45,1702.20,1790.45,149.95,0.25,0.00,-12.60,137.35,London_NewYork_Overlap,2022.11.11 07:45:00,2022.12.01 15:43:29,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1784.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2022.12.12 17:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
92,XAUUSD,BUY,1784.46,1814.47,1767.36,1814.46,149.90,0.25,0.00,-3.78,146.12,London_NewYork_Overlap,2022.12.07 16:45:00,2022.12.13 16:05:30,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1793.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2022.12.15 05:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
94,XAUUSD,BUY,1801.82,1831.82,1783.79,1831.82,149.75,0.25,0.00,-4.41,145.34,NewYork,2022.12.20 10:45:00,2022.12.27 17:35:41,0.01,12345,M15,EXECUTED,N/A
