Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
0,XAUUSD,SELL,1954.7,0,0,0,0,0,0,0,0,London_NewYork_Overlap,2022.03.14 16:15:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,SELL,1947.93,0,0,0,0,0,0,0,0,Asia,2022.03.15 03:00:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
18,XAUUSD,SELL,1904.03,1934.04,1934.03,1874.03,-150.05,0.25,0,-0.69,-150.74,NewYork,2022.03.16 20:30:00,2022.03.17 04:00:40,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1914.05,0,0,0,0,0,0,0,0,London_NewYork_Overlap,2022.03.22 16:15:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,SELL,1942.61,0,0,0,0,0,0,0,0,NoSession,2022.03.28 07:45:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
20,XAUUSD,BUY,1952.09,1922.04,1922.09,1982.09,-150.75,0.25,0,-1.26,-152.01,London_NewYork_Overlap,2022.03.24 13:45:00,2022.03.28 22:05:42,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1921.7,0,0,0,0,0,0,0,0,Asia,2022.03.28 22:30:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
22,XAUUSD,SELL,1913.55,1943.56,1943.55,1883.55,-149.8,0.25,0,-0.92,-150.72,London,2022.03.29 11:45:00,2022.03.31 18:26:30,0.01,12345,M15,EXECUTED,N/A
24,XAUUSD,SELL,1916.97,1946.98,1946.97,1886.97,-149.8,0.25,0,-1.38,-151.18,NoSession,2022.04.04 07:30:00,2022.04.08 17:10:27,0.01,12345,M15,EXECUTED,N/A
25,XAUUSD,BUY,1939.11,1969.13,1917.67,1969.11,149.95,0.25,0,-0.63,149.32,London_NewYork_Overlap,2022.04.08 16:45:00,2022.04.11 15:39:39,0.01,12345,M15,EXECUTED,N/A
28,XAUUSD,SELL,1932.4,1902.4,1962.4,1902.4,150.25,0.25,0,-0.23,150.02,London_NewYork_Overlap,2022.04.22 13:30:00,2022.04.25 15:19:39,0.01,12345,M15,EXECUTED,N/A
30,XAUUSD,SELL,1853.88,1877.09,1877.08,1823.88,-115.8,0.25,0,0,-115.8,London,2022.05.03 10:15:00,2022.05.03 17:44:40,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1886.04,0,0,0,0,0,0,0,0,Asia,2022.05.04 22:00:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,BUY,1906.95,0,0,0,0,0,0,0,0,London_NewYork_Overlap,2022.05.05 16:00:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
32,XAUUSD,SELL,1865.47,1835.45,1895.47,1835.47,149.8,0.25,0,-0.46,149.34,London,2022.05.09 11:45:00,2022.05.11 02:42:36,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1830.28,0,0,0,0,0,0,0,0,London,2022.05.17 10:00:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,BUY,1867.6,0,0,0,0,0,0,0,0,NewYork,2022.05.24 17:00:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
34,XAUUSD,SELL,1842.57,1867.1,1867.09,1812.57,-122.4,0.25,0,-0.92,-123.32,NewYork,2022.05.31 17:30:00,2022.06.02 16:52:04,0.01,12345,M15,EXECUTED,N/A
36,XAUUSD,SELL,1835.95,1865.98,1865.95,1805.95,-149.65,0.25,0,0,-149.65,London_NewYork_Overlap,2022.06.10 14:45:00,2022.06.10 18:56:27,0.01,12345,M15,EXECUTED,N/A
38,XAUUSD,SELL,1813.15,1841.57,1841.55,1783.15,-141.7,0.25,0,-0.23,-141.93,NewYork,2022.06.14 17:30:00,2022.06.15 22:29:39,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1842.9,0,0,0,0,0,0,0,0,NewYork,2022.06.16 18:30:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
40,XAUUSD,SELL,1833.08,1803.08,1856.03,1803.08,149.75,0.25,0,-2.53,147.22,London,2022.06.21 10:30:00,2022.06.30 14:45:39,0.01,12345,M15,EXECUTED,N/A
41,XAUUSD,SELL,1823.13,1793.1,1853.13,1793.13,150.65,0.25,0,-1.84,148.81,NewYork,2022.06.23 21:30:00,2022.07.01 10:11:42,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1722.17,0,0,0,0,0,0,0,0,London,2022.07.22 12:30:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
44,XAUUSD,SELL,1713.2,1738.24,1738.22,1683.2,-124.15,0.25,0,0,-124.15,NewYork,2022.07.27 17:15:00,2022.07.27 21:56:14,0.01,12345,M15,EXECUTED,N/A
47,XAUUSD,BUY,1773.42,1803.48,1744.34,1803.42,150.4,0.25,0,-2.52,147.88,London,2022.08.04 08:30:00,2022.08.10 15:30:41,0.01,12345,M15,EXECUTED,N/A
46,XAUUSD,BUY,1771,1801.02,1741.98,1801,150,0.25,0,-5.67,144.33,London,2022.08.01 12:45:00,2022.08.10 15:30:38,0.01,12345,M15,EXECUTED,N/A
50,XAUUSD,SELL,1771.71,1741.71,1793.09,1741.71,150.4,0.25,0,-1.38,149.02,London_NewYork_Overlap,2022.08.16 16:00:00,2022.08.22 10:01:01,0.01,12345,M15,EXECUTED,N/A
51,XAUUSD,SELL,1758.86,1728.85,1788.86,1728.86,150.3,0.25,0,-0.46,149.84,NewYork,2022.08.18 18:45:00,2022.08.22 15:35:03,0.01,12345,M15,EXECUTED,N/A
54,XAUUSD,SELL,1730.36,1700.36,1760.36,1700.36,150.25,0.25,0,-1.15,149.1,Asia,2022.08.29 04:15:00,2022.09.01 13:38:31,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1721.95,0,0,0,0,0,0,0,0,Asia,2022.09.06 03:45:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,BUY,1729.21,0,0,0,0,0,0,0,0,London_NewYork_Overlap,2022.09.12 14:45:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
56,XAUUSD,SELL,1695.04,1665.03,1717.11,1665.04,150.35,0.25,0,-0.69,149.66,Asia,2022.09.14 22:00:00,2022.09.15 17:57:24,0.01,12345,M15,EXECUTED,N/A
59,XAUUSD,SELL,1618.17,1648.21,1648.17,1588.17,-150.45,0.25,0,0,-150.45,London,2022.09.28 10:15:00,2022.09.28 16:47:05,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1664.01,0,0,0,0,0,0,0,0,NewYork,2022.09.29 19:15:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,BUY,1666.43,0,0,0,0,0,0,0,0,London,2022.09.30 08:45:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
58,XAUUSD,SELL,1640.24,1670.25,1670.24,1610.24,-149.85,0.25,0,-1.61,-151.46,Asia,2022.09.23 22:00:00,2022.09.30 10:01:40,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1678.22,0,0,0,0,0,0,0,0,NewYork,2022.10.03 17:15:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
62,XAUUSD,BUY,1703.28,1673.25,1673.28,1733.28,-150.25,0.25,0,-3.78,-154.03,London,2022.10.04 09:00:00,2022.10.10 16:31:03,0.01,12345,M15,EXECUTED,N/A
63,XAUUSD,SELL,1688.01,1658,1718.01,1658.01,150.2,0.25,0,-1.15,149.05,Asia,2022.10.10 06:30:00,2022.10.13 15:30:39,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1663.46,0,0,0,0,0,0,0,0,London,2022.10.26 09:45:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
66,XAUUSD,SELL,1640.93,1670.93,1670.93,1610.93,-149.75,0.25,0,-2.3,-152.05,Asia,2022.10.14 22:15:00,2022.10.26 10:45:40,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1664.25,0,0,0,0,0,0,0,0,NewYork,2022.11.02 20:15:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H4 EMA Filter
68,XAUUSD,SELL,1653.4,1623.4,1680.83,1623.4,150.25,0.25,0,-1.38,148.87,London,2022.10.28 10:15:00,2022.11.03 11:16:39,0.01,12345,M15,EXECUTED,N/A
69,XAUUSD,SELL,1630.32,1660.32,1660.32,1600.32,-149.75,0.25,0,-0.23,-149.98,London,2022.11.03 09:15:00,2022.11.04 14:59:04,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1759.81,0,0,0,0,0,0,0,0,London_NewYork_Overlap,2022.11.17 15:15:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1753.57,0,0,0,0,0,0,0,0,NewYork,2022.11.18 17:00:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H1 EMA200 Filter
72,XAUUSD,BUY,1760.45,1730.35,1730.45,1790.45,-150.55,0.25,0,-6.3,-156.85,NoSession,2022.11.11 07:45:00,2022.11.23 15:30:04,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1784.82,0,0,0,0,0,0,0,0,NewYork,2022.12.12 17:45:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H1 EMA200 Filter
74,XAUUSD,BUY,1784.46,1814.47,1757.36,1814.46,149.9,0.25,0,-3.78,146.12,London_NewYork_Overlap,2022.12.07 16:45:00,2022.12.13 16:05:30,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1793.88,0,0,0,0,0,0,0,0,Asia,2022.12.15 05:00:00,1970.01.01 00:00:00,0,12345,M15,REJECTED,H1 EMA200 Filter
76,XAUUSD,BUY,1801.82,1831.82,1773.79,1831.82,149.75,0.25,0,-4.41,145.34,London,2022.12.20 10:45:00,2022.12.27 17:35:41,0.01,12345,M15,EXECUTED,N/A
,,,,,,,698.25,,,,630.87,,,,,,,,
