=== Market Structure Events (Sorted by Time) ===,,,,,,
LL,Update,2326.17,2024.04.26 04:00:00,M15,Accepted,,
BoS,Bullish,2344.80,2024.04.26 10:30:00,M15,Confirmed,2323.15,1970.01.01 00:00:00
HH,Bullish,2352.50,2024.04.26 12:00:00,M15,Updated,2344.80,1970.01.01 00:00:00
HH,Update,2352.50,2024.04.26 12:00:00,M15,Accepted,,
LL,Update,2328.72,2024.04.26 17:45:00,M15,Accepted,,
HH,Update,2341.36,2024.04.26 21:30:00,M15,Accepted,,
CHoCH,Bearish,2328.72,2024.04.29 04:00:00,M15,Confirmed,2341.36,1970.01.01 00:00:00
HH,Update,2341.36,2024.04.29 04:30:00,M15,Accepted,,
LL,Update,2320.04,2024.04.29 04:30:00,M15,Accepted,,
CHoCH,Bullish,2341.36,2024.04.29 12:45:00,M15,Confirmed,2320.04,1970.01.01 00:00:00
HH,Update,2344.30,2024.04.29 12:45:00,M15,Accepted,,
LL,Update,2325.67,2024.04.29 16:30:00,M15,Accepted,,
HH,Bullish,2346.63,2024.04.29 19:15:00,M15,Updated,2344.30,1970.01.01 00:00:00
HH,Update,2346.63,2024.04.29 19:15:00,M15,Accepted,,
BoS,Bullish,2344.30,2024.04.29 20:00:00,M15,Confirmed,2325.67,1970.01.01 00:00:00
CHoCH,Bearish,2325.67,2024.04.30 08:15:00,M15,Confirmed,2346.63,1970.01.01 00:00:00
HH,Update,2346.63,2024.05.01 07:15:00,M15,Accepted,,
LL,Update,2281.63,2024.05.01 07:15:00,M15,Accepted,,
HH,Update,2328.20,2024.05.01 21:45:00,M15,Accepted,,
LL,Update,2277.38,2024.05.03 16:30:00,M15,Accepted,,
CHoCH,Bullish,2328.20,2024.05.06 16:30:00,M15,Confirmed,2277.38,1970.01.01 00:00:00
HH,Update,2331.99,2024.05.06 16:30:00,M15,Accepted,,
LL,Update,2310.01,2024.05.07 15:00:00,M15,Accepted,,
HH,Update,2323.63,2024.05.07 16:15:00,M15,Accepted,,
CHoCH,Bearish,2310.01,2024.05.08 04:45:00,M15,Confirmed,2323.63,1970.01.01 00:00:00
HH,Update,2323.63,2024.05.08 11:00:00,M15,Accepted,,
LL,Update,2303.72,2024.05.08 11:00:00,M15,Accepted,,
HH,Update,2321.01,2024.05.08 19:00:00,M15,Accepted,,
LL,Update,2306.73,2024.05.09 12:45:00,M15,Accepted,,
CHoCH,Bullish,2321.01,2024.05.09 15:30:00,M15,Confirmed,2306.73,1970.01.01 00:00:00
HH,Update,2378.32,2024.05.10 13:30:00,M15,Accepted,,
LL,Update,2356.62,2024.05.10 18:00:00,M15,Accepted,,
HH,Update,2370.91,2024.05.10 21:00:00,M15,Accepted,,
CHoCH,Bearish,2356.62,2024.05.13 04:30:00,M15,Confirmed,2370.91,1970.01.01 00:00:00
HH,Update,2370.91,2024.05.13 18:30:00,M15,Accepted,,
LL,Update,2332.11,2024.05.13 18:30:00,M15,Accepted,,
HH,Update,2359.61,2024.05.14 21:30:00,M15,Accepted,,
LL,Update,2354.84,2024.05.15 03:30:00,M15,Accepted,,
CHoCH,Bullish,2359.61,2024.05.15 06:30:00,M15,Confirmed,2354.84,1970.01.01 00:00:00
HH,Update,2397.25,2024.05.16 04:15:00,M15,Accepted,,
LL,Update,2371.02,2024.05.16 17:45:00,M15,Accepted,,
BoS,Bullish,2397.25,2024.05.17 16:00:00,M15,Confirmed,2371.02,1970.01.01 00:00:00
HH,Bullish,2450.07,2024.05.20 08:45:00,M15,Updated,2397.25,1970.01.01 00:00:00
HH,Update,2450.07,2024.05.20 08:45:00,M15,Accepted,,
LL,Update,2407.40,2024.05.20 15:30:00,M15,Accepted,,
HH,Update,2426.59,2024.05.22 05:00:00,M15,Accepted,,
CHoCH,Bearish,2407.40,2024.05.22 17:00:00,M15,Confirmed,2426.59,1970.01.01 00:00:00
HH,Update,2426.59,2024.05.23 09:00:00,M15,Accepted,,
LL,Update,2355.04,2024.05.23 09:00:00,M15,Accepted,,
HH,Update,2369.85,2024.05.23 16:15:00,M15,Accepted,,
BoS,Bearish,2355.04,2024.05.23 17:00:00,M15,Confirmed,2426.59,1970.01.01 00:00:00
LL,Bearish,2325.46,2024.05.24 05:30:00,M15,Updated,2355.04,1970.01.01 00:00:00
LL,Update,2325.46,2024.05.24 05:30:00,M15,Accepted,,
HH,Update,2347.37,2024.05.24 16:30:00,M15,Accepted,,
HH,Bullish,2347.62,2024.05.27 06:15:00,M15,Updated,2347.37,1970.01.01 00:00:00
HH,Update,2347.62,2024.05.27 06:15:00,M15,Accepted,,
LL,Update,2338.19,2024.05.27 10:30:00,M15,Accepted,,
CHoCH,Bullish,2347.62,2024.05.27 15:15:00,M15,Confirmed,2338.19,1970.01.01 00:00:00
HH,Update,2358.52,2024.05.27 17:15:00,M15,Accepted,,
LL,Update,2340.32,2024.05.28 11:15:00,M15,Accepted,,
HH,Bullish,2364.14,2024.05.28 16:15:00,M15,Updated,2358.52,1970.01.01 00:00:00
BoS,Bullish,2358.52,2024.05.28 16:15:00,M15,Confirmed,2340.32,1970.01.01 00:00:00
HH,Update,2364.14,2024.05.28 16:15:00,M15,Accepted,,
LL,Update,2347.99,2024.05.28 17:15:00,M15,Accepted,,
HH,Update,2362.66,2024.05.29 01:00:00,M15,Accepted,,
CHoCH,Bearish,2347.99,2024.05.29 11:15:00,M15,Confirmed,2362.66,1970.01.01 00:00:00
HH,Update,2362.66,2024.05.29 15:45:00,M15,Accepted,,
LL,Update,2334.61,2024.05.29 15:45:00,M15,Accepted,,
BoS,Bearish,2334.61,2024.05.30 04:30:00,M15,Confirmed,2362.66,1970.01.01 00:00:00
LL,Bearish,2322.74,2024.05.30 08:45:00,M15,Updated,2334.61,1970.01.01 00:00:00
LL,Update,2322.74,2024.05.30 08:45:00,M15,Accepted,,
HH,Update,2351.77,2024.05.30 17:15:00,M15,Accepted,,
LL,Update,2337.06,2024.05.31 06:15:00,M15,Accepted,,
CHoCH,Bullish,2351.77,2024.05.31 15:30:00,M15,Confirmed,2337.06,1970.01.01 00:00:00
HH,Update,2359.80,2024.05.31 16:00:00,M15,Accepted,,
CHoCH,Bearish,2337.06,2024.05.31 17:30:00,M15,Confirmed,2359.80,1970.01.01 00:00:00
HH,Update,2359.80,2024.05.31 22:15:00,M15,Accepted,,
LL,Update,2320.60,2024.05.31 22:15:00,M15,Accepted,,
HH,Update,2331.06,2024.06.03 04:15:00,M15,Accepted,,
BoS,Bearish,2320.60,2024.06.03 08:30:00,M15,Confirmed,2359.80,1970.01.01 00:00:00
LL,Update,2314.77,2024.06.03 09:30:00,M15,Accepted,,
CHoCH,Bullish,2331.06,2024.06.03 15:15:00,M15,Confirmed,2314.77,1970.01.01 00:00:00
HH,Update,2354.76,2024.06.03 20:00:00,M15,Accepted,,
LL,Update,2315.62,2024.06.04 17:15:00,M15,Accepted,,
BoS,Bullish,2354.76,2024.06.05 18:30:00,M15,Confirmed,2315.62,1970.01.01 00:00:00
HH,Bullish,2374.98,2024.06.06 06:00:00,M15,Updated,2354.76,1970.01.01 00:00:00
HH,Update,2374.98,2024.06.06 06:00:00,M15,Accepted,,
LL,Update,2353.44,2024.06.06 16:00:00,M15,Accepted,,
BoS,Bullish,2374.98,2024.06.06 18:30:00,M15,Confirmed,2353.44,1970.01.01 00:00:00
HH,Bullish,2378.50,2024.06.06 18:45:00,M15,Updated,2374.98,1970.01.01 00:00:00
HH,Update,2378.50,2024.06.06 18:45:00,M15,Accepted,,
LL,Update,2368.88,2024.06.06 21:00:00,M15,Accepted,,
BoS,Bullish,2378.50,2024.06.07 06:30:00,M15,Confirmed,2368.88,1970.01.01 00:00:00
HH,Update,2387.69,2024.06.07 08:00:00,M15,Accepted,,
CHoCH,Bearish,2368.88,2024.06.07 11:00:00,M15,Confirmed,2387.69,1970.01.01 00:00:00
HH,Update,2387.69,2024.06.07 23:00:00,M15,Accepted,,
LL,Update,2286.71,2024.06.07 23:00:00,M15,Accepted,,
HH,Update,2313.84,2024.06.10 19:30:00,M15,Accepted,,
LL,Update,2297.75,2024.06.11 08:30:00,M15,Accepted,,
CHoCH,Bullish,2313.84,2024.06.11 15:15:00,M15,Confirmed,2297.75,1970.01.01 00:00:00
HH,Update,2319.94,2024.06.11 15:45:00,M15,Accepted,,
LL,Update,2305.95,2024.06.11 19:30:00,M15,Accepted,,
LL,Update,2310.75,2024.06.12 05:30:00,M15,Accepted,,
BoS,Bullish,2319.94,2024.06.12 15:30:00,M15,Confirmed,2305.95,1970.01.01 00:00:00
HH,Bullish,2341.66,2024.06.12 16:00:00,M15,Updated,2319.94,1970.01.01 00:00:00
HH,Update,2341.66,2024.06.12 16:00:00,M15,Accepted,,
LL,Update,2308.19,2024.06.13 04:30:00,M15,Accepted,,
HH,Update,2319.97,2024.06.13 13:30:00,M15,Accepted,,
CHoCH,Bearish,2308.19,2024.06.13 14:30:00,M15,Confirmed,2319.97,1970.01.01 00:00:00
LL,Update,2304.05,2024.06.13 14:45:00,M15,Accepted,,
HH,Update,2326.67,2024.06.13 15:30:00,M15,Accepted,,
CHoCH,Bullish,2319.97,2024.06.13 15:45:00,M15,Confirmed,2304.05,1970.01.01 00:00:00
CHoCH,Bearish,2304.05,2024.06.13 18:45:00,M15,Confirmed,2326.67,1970.01.01 00:00:00
HH,Update,2326.67,2024.06.13 19:15:00,M15,Accepted,,
LL,Update,2295.67,2024.06.13 19:15:00,M15,Accepted,,
CHoCH,Bullish,2326.67,2024.06.14 13:15:00,M15,Confirmed,2295.67,1970.01.01 00:00:00
HH,Update,2336.59,2024.06.14 14:45:00,M15,Accepted,,
LL,Update,2315.52,2024.06.17 09:30:00,M15,Accepted,,
HH,Update,2327.59,2024.06.17 17:30:00,M15,Accepted,,
CHoCH,Bearish,2315.52,2024.06.17 18:30:00,M15,Confirmed,2327.59,1970.01.01 00:00:00
HH,Update,2327.59,2024.06.17 18:45:00,M15,Accepted,,
LL,Update,2310.03,2024.06.17 18:45:00,M15,Accepted,,
HH,Update,2325.69,2024.06.18 05:45:00,M15,Accepted,,
BoS,Bearish,2310.03,2024.06.18 13:30:00,M15,Confirmed,2325.69,1970.01.01 00:00:00
LL,Update,2306.64,2024.06.18 13:45:00,M15,Accepted,,
CHoCH,Bullish,2325.69,2024.06.18 16:45:00,M15,Confirmed,2306.64,1970.01.01 00:00:00
HH,Update,2333.11,2024.06.18 20:30:00,M15,Accepted,,
LL,Update,2326.58,2024.06.19 04:00:00,M15,Accepted,,
BoS,Bullish,2333.11,2024.06.19 11:00:00,M15,Confirmed,2326.58,1970.01.01 00:00:00
HH,Update,2335.06,2024.06.19 11:15:00,M15,Accepted,,
CHoCH,Bearish,2326.58,2024.06.19 14:00:00,M15,Confirmed,2335.06,1970.01.01 00:00:00
HH,Update,2335.06,2024.06.19 17:00:00,M15,Accepted,,
LL,Update,2323.92,2024.06.19 17:00:00,M15,Accepted,,
CHoCH,Bullish,2335.06,2024.06.20 04:30:00,M15,Confirmed,2323.92,1970.01.01 00:00:00
HH,Update,2345.67,2024.06.20 09:45:00,M15,Accepted,,
LL,Update,2331.66,2024.06.20 12:00:00,M15,Accepted,,
BoS,Bullish,2345.67,2024.06.20 16:45:00,M15,Confirmed,2331.66,1970.01.01 00:00:00
HH,Bullish,2365.46,2024.06.20 18:00:00,M15,Updated,2345.67,1970.01.01 00:00:00
HH,Update,2365.46,2024.06.20 18:00:00,M15,Accepted,,
LL,Update,2351.35,2024.06.20 18:30:00,M15,Accepted,,
BoS,Bullish,2365.46,2024.06.21 11:15:00,M15,Confirmed,2351.35,1970.01.01 00:00:00
HH,Update,2368.73,2024.06.21 14:30:00,M15,Accepted,,
CHoCH,Bearish,2351.35,2024.06.21 16:30:00,M15,Confirmed,2368.73,1970.01.01 00:00:00
HH,Update,2368.73,2024.06.21 20:45:00,M15,Accepted,,
LL,Update,2316.70,2024.06.21 20:45:00,M15,Accepted,,
HH,Update,2334.68,2024.06.24 21:45:00,M15,Accepted,,
LL,Update,2322.78,2024.06.25 07:00:00,M15,Accepted,,
CHoCH,Bullish,2334.68,2024.06.25 13:00:00,M15,Confirmed,2322.78,1970.01.01 00:00:00
HH,Update,2337.13,2024.06.25 13:15:00,M15,Accepted,,
CHoCH,Bearish,2322.78,2024.06.25 16:30:00,M15,Confirmed,2337.13,1970.01.01 00:00:00
HH,Update,2337.13,2024.06.25 19:45:00,M15,Accepted,,
LL,Update,2315.54,2024.06.25 19:45:00,M15,Accepted,,
HH,Update,2323.72,2024.06.26 03:15:00,M15,Accepted,,
BoS,Bearish,2315.54,2024.06.26 04:30:00,M15,Confirmed,2337.13,1970.01.01 00:00:00
LL,Bearish,2293.67,2024.06.26 16:45:00,M15,Updated,2315.54,1970.01.01 00:00:00
LL,Update,2293.67,2024.06.26 16:45:00,M15,Accepted,,
HH,Update,2304.03,2024.06.26 18:15:00,M15,Accepted,,
LL,Update,2296.54,2024.06.27 09:00:00,M15,Accepted,,
CHoCH,Bullish,2304.03,2024.06.27 11:30:00,M15,Confirmed,2296.54,1970.01.01 00:00:00
HH,Update,2330.91,2024.06.27 18:15:00,M15,Accepted,,
LL,Update,2319.06,2024.06.28 04:30:00,M15,Accepted,,
BoS,Bullish,2330.91,2024.06.28 13:15:00,M15,Confirmed,2319.06,1970.01.01 00:00:00
HH,Bullish,2339.75,2024.06.28 16:00:00,M15,Updated,2330.91,1970.01.01 00:00:00
HH,Update,2339.75,2024.06.28 16:00:00,M15,Accepted,,
LL,Update,2318.50,2024.07.01 08:30:00,M15,Accepted,,
BoS,Bullish,2339.75,2024.07.03 10:00:00,M15,Confirmed,2318.50,1970.01.01 00:00:00
HH,Bullish,2364.92,2024.07.03 17:45:00,M15,Updated,2339.75,1970.01.01 00:00:00
HH,Update,2364.92,2024.07.03 17:45:00,M15,Accepted,,
LL,Update,2353.67,2024.07.03 22:45:00,M15,Accepted,,
LL,Update,2350.64,2024.07.04 09:30:00,M15,Accepted,,
BoS,Bullish,2364.92,2024.07.05 09:00:00,M15,Confirmed,2350.64,1970.01.01 00:00:00
HH,Bullish,2392.91,2024.07.05 22:00:00,M15,Updated,2364.92,1970.01.01 00:00:00
HH,Update,2392.91,2024.07.05 22:00:00,M15,Accepted,,
LL,Update,2351.14,2024.07.08 19:00:00,M15,Accepted,,
LL,Update,2349.29,2024.07.09 18:15:00,M15,Accepted,,
BoS,Bullish,2392.91,2024.07.11 15:30:00,M15,Confirmed,2349.29,1970.01.01 00:00:00
HH,Bullish,2424.54,2024.07.11 18:30:00,M15,Updated,2392.91,1970.01.01 00:00:00
HH,Update,2424.54,2024.07.11 18:30:00,M15,Accepted,,
LL,Update,2410.03,2024.07.11 20:00:00,M15,Accepted,,
HH,Update,2418.67,2024.07.11 22:15:00,M15,Accepted,,
CHoCH,Bearish,2410.03,2024.07.12 04:15:00,M15,Confirmed,2418.67,1970.01.01 00:00:00
HH,Update,2418.67,2024.07.12 15:30:00,M15,Accepted,,
LL,Update,2391.44,2024.07.12 15:30:00,M15,Accepted,,
HH,Update,2418.17,2024.07.12 20:45:00,M15,Accepted,,
LL,Update,2401.32,2024.07.15 10:00:00,M15,Accepted,,
CHoCH,Bullish,2418.17,2024.07.15 14:30:00,M15,Confirmed,2401.32,1970.01.01 00:00:00
HH,Update,2439.67,2024.07.15 19:30:00,M15,Accepted,,
LL,Update,2419.68,2024.07.15 21:00:00,M15,Accepted,,
BoS,Bullish,2439.67,2024.07.16 12:30:00,M15,Confirmed,2419.68,1970.01.01 00:00:00
HH,Bullish,2482.36,2024.07.17 05:00:00,M15,Updated,2439.67,1970.01.01 00:00:00
HH,Update,2482.36,2024.07.17 05:00:00,M15,Accepted,,
LL,Update,2461.91,2024.07.17 09:15:00,M15,Accepted,,
BoS,Bullish,2482.36,2024.07.17 16:45:00,M15,Confirmed,2461.91,1970.01.01 00:00:00
HH,Update,2483.54,2024.07.17 17:00:00,M15,Accepted,,
CHoCH,Bearish,2461.91,2024.07.17 18:00:00,M15,Confirmed,2483.54,1970.01.01 00:00:00
HH,Update,2483.54,2024.07.17 21:00:00,M15,Accepted,,
LL,Update,2451.36,2024.07.17 21:00:00,M15,Accepted,,
HH,Update,2474.80,2024.07.18 10:00:00,M15,Accepted,,
BoS,Bearish,2451.36,2024.07.18 22:00:00,M15,Confirmed,2474.80,1970.01.01 00:00:00
LL,Bearish,2393.71,2024.07.19 16:15:00,M15,Updated,2451.36,1970.01.01 00:00:00
LL,Update,2393.71,2024.07.19 16:15:00,M15,Accepted,,
HH,Update,2408.31,2024.07.19 18:00:00,M15,Accepted,,
LL,Update,2395.54,2024.07.19 20:30:00,M15,Accepted,,
CHoCH,Bullish,2408.31,2024.07.22 01:15:00,M15,Confirmed,2395.54,1970.01.01 00:00:00
HH,Update,2412.04,2024.07.22 04:30:00,M15,Accepted,,
CHoCH,Bearish,2395.54,2024.07.22 15:00:00,M15,Confirmed,2412.04,1970.01.01 00:00:00
HH,Update,2412.04,2024.07.22 17:30:00,M15,Accepted,,
LL,Update,2383.71,2024.07.22 17:30:00,M15,Accepted,,
HH,Update,2403.88,2024.07.23 04:30:00,M15,Accepted,,
LL,Update,2388.17,2024.07.23 09:30:00,M15,Accepted,,
CHoCH,Bullish,2403.88,2024.07.23 12:00:00,M15,Confirmed,2388.17,1970.01.01 00:00:00
HH,Update,2411.91,2024.07.23 14:15:00,M15,Accepted,,
LL,Update,2399.45,2024.07.23 16:45:00,M15,Accepted,,
BoS,Bullish,2411.91,2024.07.24 05:15:00,M15,Confirmed,2399.45,1970.01.01 00:00:00
HH,Update,2431.90,2024.07.24 17:45:00,M15,Accepted,,
CHoCH,Bearish,2399.45,2024.07.24 22:45:00,M15,Confirmed,2431.90,1970.01.01 00:00:00
HH,Update,2431.90,2024.07.25 20:15:00,M15,Accepted,,
LL,Update,2352.97,2024.07.25 20:15:00,M15,Accepted,,
HH,Update,2379.18,2024.07.26 05:45:00,M15,Accepted,,
LL,Update,2365.12,2024.07.26 09:15:00,M15,Accepted,,
CHoCH,Bullish,2379.18,2024.07.26 16:30:00,M15,Confirmed,2365.12,1970.01.01 00:00:00
HH,Update,2390.68,2024.07.26 17:15:00,M15,Accepted,,
LL,Update,2379.89,2024.07.26 18:00:00,M15,Accepted,,
BoS,Bullish,2390.68,2024.07.29 01:00:00,M15,Confirmed,2379.89,1970.01.01 00:00:00
HH,Bullish,2403.05,2024.07.29 01:15:00,M15,Updated,2390.68,1970.01.01 00:00:00
HH,Update,2403.05,2024.07.29 01:15:00,M15,Accepted,,
LL,Update,2388.59,2024.07.29 04:45:00,M15,Accepted,,
HH,Update,2396.13,2024.07.29 08:15:00,M15,Accepted,,
CHoCH,Bearish,2388.59,2024.07.29 11:15:00,M15,Confirmed,2396.13,1970.01.01 00:00:00
HH,Bullish,2396.62,2024.07.29 16:15:00,M15,Updated,2396.13,1970.01.01 00:00:00
HH,Update,2396.62,2024.07.29 16:15:00,M15,Accepted,,
HH,Update,2396.62,2024.07.29 18:15:00,M15,Accepted,,
LL,Update,2369.54,2024.07.29 18:15:00,M15,Accepted,,
CHoCH,Bullish,2396.62,2024.07.30 19:45:00,M15,Confirmed,2369.54,1970.01.01 00:00:00
HH,Update,2425.40,2024.07.31 09:30:00,M15,Accepted,,
LL,Update,2415.33,2024.07.31 11:30:00,M15,Accepted,,
BoS,Bullish,2425.40,2024.07.31 16:45:00,M15,Confirmed,2415.33,1970.01.01 00:00:00
HH,Bullish,2458.26,2024.08.01 04:15:00,M15,Updated,2425.40,1970.01.01 00:00:00
HH,Update,2458.26,2024.08.01 04:15:00,M15,Accepted,,
LL,Update,2430.12,2024.08.01 12:45:00,M15,Accepted,,
HH,Bullish,2462.17,2024.08.01 17:00:00,M15,Updated,2458.26,1970.01.01 00:00:00
HH,Update,2462.17,2024.08.01 17:00:00,M15,Accepted,,
LL,Update,2434.76,2024.08.01 21:15:00,M15,Accepted,,
BoS,Bullish,2462.17,2024.08.02 08:45:00,M15,Confirmed,2434.76,1970.01.01 00:00:00
HH,Bullish,2468.35,2024.08.02 09:00:00,M15,Updated,2462.17,1970.01.01 00:00:00
HH,Update,2468.35,2024.08.02 09:00:00,M15,Accepted,,
BoS,Bullish,2468.35,2024.08.02 15:30:00,M15,Confirmed,2455.32,1970.01.01 00:00:00
LL,Update,2455.32,2024.08.02 15:30:00,M15,Accepted,,
HH,Update,2477.61,2024.08.02 15:30:00,M15,Accepted,,
CHoCH,Bearish,2455.32,2024.08.02 17:30:00,M15,Confirmed,2477.61,1970.01.01 00:00:00
HH,Update,2477.61,2024.08.02 18:15:00,M15,Accepted,,
LL,Update,2410.72,2024.08.02 18:15:00,M15,Accepted,,
HH,Update,2458.65,2024.08.05 07:15:00,M15,Accepted,,
BoS,Bearish,2410.72,2024.08.05 13:45:00,M15,Confirmed,2458.65,1970.01.01 00:00:00
LL,Bearish,2364.06,2024.08.05 15:30:00,M15,Updated,2410.72,1970.01.01 00:00:00
LL,Update,2364.06,2024.08.05 15:30:00,M15,Accepted,,
HH,Update,2418.23,2024.08.06 03:45:00,M15,Accepted,,
LL,Update,2380.95,2024.08.08 01:00:00,M15,Accepted,,
CHoCH,Bullish,2418.23,2024.08.08 17:15:00,M15,Confirmed,2380.95,1970.01.01 00:00:00
HH,Update,2428.83,2024.08.09 05:00:00,M15,Accepted,,
LL,Update,2416.78,2024.08.09 09:00:00,M15,Accepted,,
BoS,Bullish,2428.83,2024.08.09 13:30:00,M15,Confirmed,2416.78,1970.01.01 00:00:00
HH,Bullish,2436.93,2024.08.09 20:00:00,M15,Updated,2428.83,1970.01.01 00:00:00
HH,Update,2436.93,2024.08.09 20:00:00,M15,Accepted,,
LL,Update,2423.75,2024.08.12 05:00:00,M15,Accepted,,
BoS,Bullish,2436.93,2024.08.12 10:00:00,M15,Confirmed,2423.75,1970.01.01 00:00:00
HH,Bullish,2476.82,2024.08.13 03:00:00,M15,Updated,2436.93,1970.01.01 00:00:00
HH,Update,2476.82,2024.08.13 03:00:00,M15,Accepted,,
LL,Update,2458.40,2024.08.13 08:00:00,M15,Accepted,,
LL,Update,2455.29,2024.08.14 05:30:00,M15,Accepted,,
BoS,Bullish,2476.82,2024.08.14 11:30:00,M15,Confirmed,2455.29,1970.01.01 00:00:00
HH,Update,2479.70,2024.08.14 15:30:00,M15,Accepted,,
CHoCH,Bearish,2455.29,2024.08.14 16:15:00,M15,Confirmed,2479.70,1970.01.01 00:00:00
HH,Update,2479.70,2024.08.14 19:30:00,M15,Accepted,,
LL,Update,2437.98,2024.08.14 19:30:00,M15,Accepted,,
HH,Update,2469.95,2024.08.15 15:15:00,M15,Accepted,,
LL,Update,2432.09,2024.08.15 16:00:00,M15,Accepted,,
LL,Update,2450.64,2024.08.16 06:15:00,M15,Accepted,,
CHoCH,Bullish,2469.95,2024.08.16 14:45:00,M15,Confirmed,2450.64,1970.01.01 00:00:00
HH,Update,2510.06,2024.08.19 01:00:00,M15,Accepted,,
LL,Update,2494.89,2024.08.19 04:15:00,M15,Accepted,,
HH,Update,2507.09,2024.08.19 11:30:00,M15,Accepted,,
CHoCH,Bearish,2494.89,2024.08.19 13:30:00,M15,Confirmed,2507.09,1970.01.01 00:00:00
HH,Update,2507.09,2024.08.19 16:30:00,M15,Accepted,,
LL,Update,2485.54,2024.08.19 16:30:00,M15,Accepted,,
HH,Bullish,2507.37,2024.08.19 19:30:00,M15,Updated,2507.09,1970.01.01 00:00:00
HH,Update,2507.37,2024.08.19 19:30:00,M15,Accepted,,
HH,Bullish,2508.10,2024.08.20 04:00:00,M15,Updated,2507.37,1970.01.01 00:00:00
HH,Update,2508.10,2024.08.20 04:00:00,M15,Accepted,,
LL,Update,2497.23,2024.08.20 09:00:00,M15,Accepted,,
CHoCH,Bullish,2508.10,2024.08.20 10:30:00,M15,Confirmed,2497.23,1970.01.01 00:00:00
HH,Update,2531.53,2024.08.20 16:30:00,M15,Accepted,,
LL,Update,2500.74,2024.08.20 19:00:00,M15,Accepted,,
HH,Update,2519.84,2024.08.21 05:15:00,M15,Accepted,,
CHoCH,Bearish,2500.74,2024.08.21 16:30:00,M15,Confirmed,2519.84,1970.01.01 00:00:00
HH,Update,2519.84,2024.08.21 17:00:00,M15,Accepted,,
LL,Update,2493.81,2024.08.21 17:00:00,M15,Accepted,,
HH,Update,2519.04,2024.08.21 21:15:00,M15,Accepted,,
BoS,Bearish,2493.81,2024.08.22 16:15:00,M15,Confirmed,2519.04,1970.01.01 00:00:00
LL,Bearish,2470.73,2024.08.22 17:15:00,M15,Updated,2493.81,1970.01.01 00:00:00
LL,Update,2470.73,2024.08.22 17:15:00,M15,Accepted,,
HH,Update,2518.23,2024.08.23 18:15:00,M15,Accepted,,
LL,Update,2508.63,2024.08.26 08:00:00,M15,Accepted,,
CHoCH,Bullish,2518.23,2024.08.26 10:30:00,M15,Confirmed,2508.63,1970.01.01 00:00:00
HH,Update,2526.70,2024.08.26 14:45:00,M15,Accepted,,
LL,Update,2510.52,2024.08.26 17:00:00,M15,Accepted,,
HH,Update,2523.24,2024.08.26 20:00:00,M15,Accepted,,
CHoCH,Bearish,2510.52,2024.08.27 04:45:00,M15,Confirmed,2523.24,1970.01.01 00:00:00
HH,Update,2523.24,2024.08.27 11:00:00,M15,Accepted,,
LL,Update,2503.45,2024.08.27 11:00:00,M15,Accepted,,
CHoCH,Bullish,2523.24,2024.08.27 21:15:00,M15,Confirmed,2503.45,1970.01.01 00:00:00
HH,Update,2528.90,2024.08.28 02:00:00,M15,Accepted,,
CHoCH,Bearish,2503.45,2024.08.28 14:30:00,M15,Confirmed,2528.90,1970.01.01 00:00:00
HH,Update,2528.90,2024.08.28 15:30:00,M15,Accepted,,
LL,Update,2493.55,2024.08.28 15:30:00,M15,Accepted,,
HH,Update,2528.60,2024.08.29 20:15:00,M15,Accepted,,
HH,Update,2504.88,2024.09.02 03:45:00,M15,Accepted,,
BoS,Bearish,2493.55,2024.09.02 05:15:00,M15,Confirmed,2528.60,1970.01.01 00:00:00
LL,Bearish,2489.94,2024.09.02 05:45:00,M15,Updated,2493.55,1970.01.01 00:00:00
LL,Update,2489.94,2024.09.02 05:45:00,M15,Accepted,,
CHoCH,Bullish,2504.88,2024.09.02 11:45:00,M15,Confirmed,2489.94,1970.01.01 00:00:00
HH,Update,2507.18,2024.09.02 11:45:00,M15,Accepted,,
LL,Update,2489.69,2024.09.03 04:15:00,M15,Accepted,,
HH,Update,2506.18,2024.09.03 11:30:00,M15,Accepted,,
CHoCH,Bearish,2489.69,2024.09.03 14:45:00,M15,Confirmed,2506.18,1970.01.01 00:00:00
HH,Update,2506.18,2024.09.03 17:15:00,M15,Accepted,,
LL,Update,2473.39,2024.09.03 17:15:00,M15,Accepted,,
HH,Update,2496.75,2024.09.04 05:30:00,M15,Accepted,,
LL,Update,2471.77,2024.09.04 12:00:00,M15,Accepted,,
CHoCH,Bullish,2496.75,2024.09.04 17:30:00,M15,Confirmed,2471.77,1970.01.01 00:00:00
HH,Update,2500.15,2024.09.04 17:45:00,M15,Accepted,,
LL,Update,2491.39,2024.09.04 22:30:00,M15,Accepted,,
LL,Update,2493.72,2024.09.05 07:45:00,M15,Accepted,,
BoS,Bullish,2500.15,2024.09.05 08:45:00,M15,Confirmed,2491.39,1970.01.01 00:00:00
HH,Bullish,2523.31,2024.09.05 15:30:00,M15,Updated,2500.15,1970.01.01 00:00:00
HH,Update,2523.31,2024.09.05 15:30:00,M15,Accepted,,
LL,Update,2503.84,2024.09.05 18:00:00,M15,Accepted,,
BoS,Bullish,2523.31,2024.09.06 15:30:00,M15,Confirmed,2503.84,1970.01.01 00:00:00
HH,Update,2529.08,2024.09.06 15:30:00,M15,Accepted,,
CHoCH,Bearish,2503.84,2024.09.06 19:00:00,M15,Confirmed,2529.08,1970.01.01 00:00:00
