Ticket,Symbol,Type,EntryStructure,CloseType,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,BodyRatio,BodyRatioMin,BodyRatioPassed,BodyRatioMode,InitialSL,InitialTP,FinalSL,FinalTP,InitialRiskPoints,InitialRewardPoints,FinalRiskPoints,FinalRewardPoints,TrailingModified,TrailingCount,TPExpanded,TPExpandCount,MaxFavorablePoints,MaxAdversePoints,CloseReason
0,XAUUSD,SELL,REJECTED,REJECTED,1501.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2019.11.05 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
158,XAUUSD,SELL,CHoCH,24H_FORCE,1483.43,1483.35,1495.33,1463.65,1.95,7.50,0.00,-2.07,-0.12,London_NewYork_Overlap,NO,2019.11.06 14:15:00,2019.11.07 14:15:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1495.33,1463.65,1495.33,1463.65,1190,1978,1190,1978,NO,0,NO,0,220,1100,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
159,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1482.06,1466.67,1481.49,1454.77,231.60,8.40,0.00,-0.69,230.91,London,NO,2019.11.07 13:00:00,2019.11.08 13:00:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1500.72,1462.30,1481.49,1454.77,1866,1976,-57,2729,YES,7,YES,1,2129,630,EXPERT_CLOSE
162,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1457.66,1460.49,1476.59,1438.22,-41.85,8.70,0.00,-0.69,-42.54,London_NewYork_Overlap,NO,2019.11.08 14:30:00,2019.11.11 01:05:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1477.10,1438.22,1476.59,1438.22,1944,1944,1893,1944,YES,1,NO,0,103,1079,EXPERT_CLOSE
164,XAUUSD,SELL,BoS_2,EXPERT_CLOSE,1453.76,1453.48,1468.60,1434.38,5.10,9.30,0.00,-0.69,4.41,London_NewYork_Overlap,NO,2019.11.11 17:15:00,2019.11.12 17:15:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1473.14,1434.38,1468.60,1434.38,1938,1938,1484,1938,YES,3,NO,0,538,423,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1446.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2019.11.12 17:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1461.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,NO,2019.11.13 08:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1467.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2019.11.14 10:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1471.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2019.11.14 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
166,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1464.27,1468.39,1481.06,1444.75,-61.05,12.45,0.00,-0.69,-61.74,Sydney_Tokyo_Overlap,NO,2019.11.15 07:45:00,2019.11.18 01:05:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1481.06,1444.75,1481.06,1444.75,1679,1952,1679,1952,NO,0,NO,0,165,511,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1471.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2019.11.18 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
168,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1461.52,1470.74,1476.08,1442.03,-137.55,8.55,0.00,-0.69,-138.24,London,NO,2019.11.18 10:15:00,2019.11.19 10:15:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1476.08,1442.03,1476.08,1442.03,1456,1949,1456,1949,NO,0,NO,0,496,1433,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1474.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2019.11.19 19:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
170,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1464.93,1466.05,1482.10,1445.40,-16.05,9.00,0.00,-0.69,-16.74,London_NewYork_Overlap,NO,2019.11.21 17:15:00,2019.11.22 17:15:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1482.10,1445.40,1482.10,1445.40,1717,1953,1717,1953,NO,0,NO,0,238,851,EXPERT_CLOSE
172,XAUUSD,SELL,BoS_1,24H_FORCE,1459.98,1454.99,1474.46,1440.51,77.40,8.10,0.00,-0.69,76.71,Sydney_Tokyo_Overlap,NO,2019.11.25 01:15:02,2019.11.26 01:15:02,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1479.45,1440.51,1474.46,1440.51,1947,1947,1448,1947,YES,9,NO,0,575,235,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
0,XAUUSD,SELL,REJECTED,REJECTED,1453.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2019.11.26 02:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
173,XAUUSD,SELL,BoS_2,EXPERT_CLOSE,1458.33,1456.00,1473.06,1438.89,35.55,8.40,0.00,-0.69,34.86,Asia,NO,2019.11.25 08:00:00,2019.11.26 08:00:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1477.77,1438.89,1473.06,1438.89,1944,1944,1473,1944,YES,12,NO,0,650,263,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1460.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2019.11.26 18:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1464.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2019.11.29 18:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1469.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2019.12.03 12:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1483.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tokyo_London_Overlap,NO,2019.12.04 09:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
176,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1468.22,1459.09,1479.21,1448.64,136.95,12.60,0.00,-0.69,136.26,London_NewYork_Overlap,NO,2019.12.06 15:45:00,2019.12.09 01:05:01,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1486.82,1448.64,1479.21,1448.64,1860,1958,1099,1958,YES,5,NO,0,935,179,EXPERT_CLOSE
