=== Market Structure Events (Sorted by Time) ===,,,,,,
HH,Update,1719.39,2022.09.07 23:45:00,M15,Accepted,,
LL,Update,1713.58,2022.09.08 05:30:00,M15,Accepted,,
CHoCH,Bullish,1719.39,2022.09.08 10:00:00,M15,Confirmed,1713.58,1970.01.01 00:00:00
HH,Update,1728.20,2022.09.08 14:30:00,M15,Accepted,,
CHoCH,Bearish,1713.58,2022.09.08 16:00:00,M15,Confirmed,1728.20,1970.01.01 00:00:00
HH,Update,1728.20,2022.09.08 17:30:00,M15,Accepted,,
LL,Update,1703.96,2022.09.08 17:30:00,M15,Accepted,,
HH,Bullish,1729.41,2022.09.09 10:15:00,M15,Updated,1728.20,1970.01.01 00:00:00
HH,Update,1729.41,2022.09.09 10:15:00,M15,Accepted,,
LL,Update,1711.37,2022.09.09 16:45:00,M15,Accepted,,
CHoCH,Bullish,1729.41,2022.09.12 15:00:00,M15,Confirmed,1711.37,1970.01.01 00:00:00
HH,Update,1735.13,2022.09.12 18:45:00,M15,Accepted,,
LL,Update,1720.07,2022.09.13 08:00:00,M15,Accepted,,
HH,Update,1731.82,2022.09.13 15:15:00,M15,Accepted,,
CHoCH,Bearish,1720.07,2022.09.13 15:30:00,M15,Confirmed,1731.82,1970.01.01 00:00:00
HH,Update,1731.82,2022.09.13 16:15:00,M15,Accepted,,
LL,Update,1697.11,2022.09.13 16:15:00,M15,Accepted,,
HH,Update,1707.11,2022.09.14 15:45:00,M15,Accepted,,
BoS,Bearish,1697.11,2022.09.14 21:45:00,M15,Confirmed,1707.11,1970.01.01 00:00:00
LL,Bearish,1693.67,2022.09.14 22:30:00,M15,Updated,1697.11,1970.01.01 00:00:00
LL,Update,1693.67,2022.09.14 22:30:00,M15,Accepted,,
HH,Update,1698.24,2022.09.15 02:15:00,M15,Accepted,,
BoS,Bearish,1693.67,2022.09.15 06:00:00,M15,Confirmed,1707.11,1970.01.01 00:00:00
LL,Bearish,1660.35,2022.09.15 19:15:00,M15,Updated,1693.67,1970.01.01 00:00:00
LL,Update,1660.35,2022.09.15 19:15:00,M15,Accepted,,
HH,Update,1669.26,2022.09.15 20:30:00,M15,Accepted,,
BoS,Bearish,1660.35,2022.09.16 10:30:00,M15,Confirmed,1669.26,1970.01.01 00:00:00
LL,Update,1654.16,2022.09.16 11:15:00,M15,Accepted,,
CHoCH,Bullish,1669.26,2022.09.16 17:00:00,M15,Confirmed,1654.16,1970.01.01 00:00:00
HH,Update,1680.34,2022.09.16 17:30:00,M15,Accepted,,
LL,Update,1659.63,2022.09.19 10:15:00,M15,Accepted,,
HH,Update,1677.39,2022.09.21 14:45:00,M15,Accepted,,
CHoCH,Bearish,1659.63,2022.09.21 21:00:00,M15,Confirmed,1677.39,1970.01.01 00:00:00
LL,Update,1653.93,2022.09.21 21:00:00,M15,Accepted,,
CHoCH,Bullish,1677.39,2022.09.21 21:30:00,M15,Confirmed,1653.93,1970.01.01 00:00:00
HH,Update,1688.03,2022.09.21 21:45:00,M15,Accepted,,
LL,Update,1655.67,2022.09.22 10:00:00,M15,Accepted,,
HH,Update,1684.91,2022.09.22 15:45:00,M15,Accepted,,
CHoCH,Bearish,1655.67,2022.09.23 13:30:00,M15,Confirmed,1684.91,1970.01.01 00:00:00
HH,Update,1684.91,2022.09.23 13:45:00,M15,Accepted,,
LL,Update,1641.28,2022.09.23 13:45:00,M15,Accepted,,
BoS,Bearish,1641.28,2022.09.23 21:45:00,M15,Confirmed,1684.91,1970.01.01 00:00:00
LL,Bearish,1626.81,2022.09.26 03:45:00,M15,Updated,1641.28,1970.01.01 00:00:00
LL,Update,1626.81,2022.09.26 03:45:00,M15,Accepted,,
HH,Update,1646.09,2022.09.26 04:00:00,M15,Accepted,,
LL,Update,1634.68,2022.09.26 08:30:00,M15,Accepted,,
CHoCH,Bullish,1646.09,2022.09.26 10:15:00,M15,Confirmed,1634.68,1970.01.01 00:00:00
HH,Update,1649.76,2022.09.26 10:30:00,M15,Accepted,,
CHoCH,Bearish,1634.68,2022.09.26 18:45:00,M15,Confirmed,1649.76,1970.01.01 00:00:00
HH,Update,1649.76,2022.09.26 23:30:00,M15,Accepted,,
LL,Update,1621.17,2022.09.26 23:30:00,M15,Accepted,,
HH,Update,1642.45,2022.09.27 14:30:00,M15,Accepted,,
BoS,Bearish,1621.17,2022.09.28 10:00:00,M15,Confirmed,1642.45,1970.01.01 00:00:00
LL,Bearish,1614.81,2022.09.28 10:15:00,M15,Updated,1621.17,1970.01.01 00:00:00
LL,Update,1614.81,2022.09.28 10:15:00,M15,Accepted,,
CHoCH,Bullish,1642.45,2022.09.28 16:15:00,M15,Confirmed,1614.81,1970.01.01 00:00:00
HH,Update,1662.69,2022.09.28 20:15:00,M15,Accepted,,
LL,Update,1641.53,2022.09.29 09:15:00,M15,Accepted,,
BoS,Bullish,1662.69,2022.09.29 19:00:00,M15,Confirmed,1641.53,1970.01.01 00:00:00
HH,Bullish,1664.87,2022.09.29 19:15:00,M15,Updated,1662.69,1970.01.01 00:00:00
HH,Update,1664.87,2022.09.29 19:15:00,M15,Accepted,,
LL,Update,1657.23,2022.09.29 21:15:00,M15,Accepted,,
BoS,Bullish,1664.87,2022.09.30 08:30:00,M15,Confirmed,1657.23,1970.01.01 00:00:00
HH,Bullish,1674.25,2022.09.30 10:15:00,M15,Updated,1664.87,1970.01.01 00:00:00
HH,Update,1674.25,2022.09.30 10:15:00,M15,Accepted,,
HH,Bullish,1675.36,2022.09.30 17:30:00,M15,Updated,1674.25,1970.01.01 00:00:00
HH,Update,1675.36,2022.09.30 17:30:00,M15,Accepted,,
LL,Update,1660.14,2022.09.30 22:45:00,M15,Accepted,,
LL,Update,1659.72,2022.10.03 13:00:00,M15,Accepted,,
BoS,Bullish,1675.36,2022.10.03 17:00:00,M15,Confirmed,1659.72,1970.01.01 00:00:00
HH,Bullish,1702.59,2022.10.04 02:15:00,M15,Updated,1675.36,1970.01.01 00:00:00
HH,Update,1702.59,2022.10.04 02:15:00,M15,Accepted,,
LL,Update,1695.24,2022.10.04 05:00:00,M15,Accepted,,
BoS,Bullish,1702.59,2022.10.04 08:45:00,M15,Confirmed,1695.24,1970.01.01 00:00:00
HH,Bullish,1729.49,2022.10.04 19:30:00,M15,Updated,1702.59,1970.01.01 00:00:00
HH,Update,1729.49,2022.10.04 19:30:00,M15,Accepted,,
LL,Update,1720.07,2022.10.04 20:15:00,M15,Accepted,,
HH,Update,1726.65,2022.10.04 22:00:00,M15,Accepted,,
CHoCH,Bearish,1720.07,2022.10.05 04:30:00,M15,Confirmed,1726.65,1970.01.01 00:00:00
HH,Bullish,1727.80,2022.10.05 09:45:00,M15,Updated,1726.65,1970.01.01 00:00:00
HH,Update,1727.80,2022.10.05 09:45:00,M15,Accepted,,
HH,Update,1727.80,2022.10.05 17:00:00,M15,Accepted,,
LL,Update,1700.54,2022.10.05 17:00:00,M15,Accepted,,
HH,Update,1725.57,2022.10.06 10:45:00,M15,Accepted,,
HH,Update,1714.83,2022.10.07 12:15:00,M15,Accepted,,
BoS,Bearish,1700.54,2022.10.07 15:45:00,M15,Confirmed,1725.57,1970.01.01 00:00:00
LL,Bearish,1690.65,2022.10.07 15:45:00,M15,Updated,1700.54,1970.01.01 00:00:00
LL,Update,1690.65,2022.10.07 15:45:00,M15,Accepted,,
HH,Update,1707.23,2022.10.07 19:15:00,M15,Accepted,,
BoS,Bearish,1690.65,2022.10.10 06:15:00,M15,Confirmed,1707.23,1970.01.01 00:00:00
LL,Bearish,1665.71,2022.10.10 18:00:00,M15,Updated,1690.65,1970.01.01 00:00:00
LL,Update,1665.71,2022.10.10 18:00:00,M15,Accepted,,
HH,Update,1673.65,2022.10.11 04:15:00,M15,Accepted,,
BoS,Bearish,1665.71,2022.10.11 05:00:00,M15,Confirmed,1707.23,1970.01.01 00:00:00
LL,Bearish,1661.39,2022.10.11 05:15:00,M15,Updated,1665.71,1970.01.01 00:00:00
LL,Update,1661.39,2022.10.11 05:15:00,M15,Accepted,,
LL,Update,1661.01,2022.10.11 13:15:00,M15,Accepted,,
CHoCH,Bullish,1673.65,2022.10.11 18:30:00,M15,Confirmed,1661.01,1970.01.01 00:00:00
HH,Update,1683.97,2022.10.11 19:15:00,M15,Accepted,,
LL,Update,1661.38,2022.10.12 05:15:00,M15,Accepted,,
HH,Update,1682.46,2022.10.13 14:30:00,M15,Accepted,,
CHoCH,Bearish,1661.38,2022.10.13 15:30:00,M15,Confirmed,1682.46,1970.01.01 00:00:00
HH,Update,1682.46,2022.10.13 16:45:00,M15,Accepted,,
LL,Update,1642.46,2022.10.13 16:45:00,M15,Accepted,,
HH,Update,1671.77,2022.10.14 09:15:00,M15,Accepted,,
BoS,Bearish,1642.46,2022.10.14 22:00:00,M15,Confirmed,1671.77,1970.01.01 00:00:00
LL,Bearish,1640.19,2022.10.14 22:15:00,M15,Updated,1642.46,1970.01.01 00:00:00
LL,Update,1640.19,2022.10.14 22:15:00,M15,Accepted,,
HH,Update,1668.46,2022.10.17 16:30:00,M15,Accepted,,
BoS,Bearish,1640.19,2022.10.19 10:00:00,M15,Confirmed,1668.46,1970.01.01 00:00:00
LL,Bearish,1622.43,2022.10.20 05:30:00,M15,Updated,1640.19,1970.01.01 00:00:00
LL,Update,1622.43,2022.10.20 05:30:00,M15,Accepted,,
HH,Update,1645.64,2022.10.20 18:00:00,M15,Accepted,,
BoS,Bearish,1622.43,2022.10.21 06:30:00,M15,Confirmed,1645.64,1970.01.01 00:00:00
LL,Bearish,1617.29,2022.10.21 10:00:00,M15,Updated,1622.43,1970.01.01 00:00:00
LL,Update,1617.29,2022.10.21 10:00:00,M15,Accepted,,
CHoCH,Bullish,1645.64,2022.10.21 18:45:00,M15,Confirmed,1617.29,1970.01.01 00:00:00
HH,Update,1670.53,2022.10.24 02:45:00,M15,Accepted,,
LL,Update,1644.01,2022.10.24 17:15:00,M15,Accepted,,
HH,Update,1654.93,2022.10.25 04:00:00,M15,Accepted,,
CHoCH,Bearish,1644.01,2022.10.25 11:45:00,M15,Confirmed,1654.93,1970.01.01 00:00:00
LL,Update,1638.20,2022.10.25 13:15:00,M15,Accepted,,
CHoCH,Bullish,1654.93,2022.10.25 16:30:00,M15,Confirmed,1638.20,1970.01.01 00:00:00
HH,Update,1662.43,2022.10.25 17:00:00,M15,Accepted,,
LL,Update,1649.68,2022.10.26 04:00:00,M15,Accepted,,
BoS,Bullish,1662.43,2022.10.26 09:30:00,M15,Confirmed,1649.68,1970.01.01 00:00:00
HH,Bullish,1674.93,2022.10.26 12:00:00,M15,Updated,1662.43,1970.01.01 00:00:00
HH,Update,1674.93,2022.10.26 12:00:00,M15,Accepted,,
LL,Update,1660.67,2022.10.26 15:45:00,M15,Accepted,,
HH,Update,1672.66,2022.10.26 18:15:00,M15,Accepted,,
CHoCH,Bearish,1660.67,2022.10.27 10:15:00,M15,Confirmed,1672.66,1970.01.01 00:00:00
HH,Update,1672.66,2022.10.27 15:15:00,M15,Accepted,,
LL,Update,1654.88,2022.10.27 15:15:00,M15,Accepted,,
HH,Update,1667.04,2022.10.28 05:00:00,M15,Accepted,,
BoS,Bearish,1654.88,2022.10.28 10:00:00,M15,Confirmed,1672.66,1970.01.01 00:00:00
LL,Bearish,1638.05,2022.10.28 18:15:00,M15,Updated,1654.88,1970.01.01 00:00:00
LL,Update,1638.05,2022.10.28 18:15:00,M15,Accepted,,
HH,Update,1645.68,2022.10.28 23:45:00,M15,Accepted,,
BoS,Bearish,1638.05,2022.10.31 10:30:00,M15,Confirmed,1645.68,1970.01.01 00:00:00
LL,Bearish,1630.65,2022.11.01 02:00:00,M15,Updated,1638.05,1970.01.01 00:00:00
LL,Update,1630.65,2022.11.01 02:00:00,M15,Accepted,,
CHoCH,Bullish,1645.68,2022.11.01 08:45:00,M15,Confirmed,1630.65,1970.01.01 00:00:00
HH,Update,1657.04,2022.11.01 14:15:00,M15,Accepted,,
LL,Update,1642.13,2022.11.01 16:00:00,M15,Accepted,,
BoS,Bullish,1657.04,2022.11.02 20:00:00,M15,Confirmed,1642.13,1970.01.01 00:00:00
HH,Update,1669.33,2022.11.02 20:30:00,M15,Accepted,,
CHoCH,Bearish,1642.13,2022.11.02 21:15:00,M15,Confirmed,1669.33,1970.01.01 00:00:00
HH,Update,1669.33,2022.11.03 01:15:00,M15,Accepted,,
LL,Update,1631.88,2022.11.03 01:15:00,M15,Accepted,,
BoS,Bearish,1631.88,2022.11.03 09:00:00,M15,Confirmed,1669.33,1970.01.01 00:00:00
LL,Bearish,1616.72,2022.11.03 13:45:00,M15,Updated,1631.88,1970.01.01 00:00:00
LL,Update,1616.72,2022.11.03 13:45:00,M15,Accepted,,
CHoCH,Bullish,1669.33,2022.11.04 16:00:00,M15,Confirmed,1616.72,1970.01.01 00:00:00
HH,Update,1681.72,2022.11.04 20:45:00,M15,Accepted,,
LL,Update,1666.90,2022.11.07 09:15:00,M15,Accepted,,
HH,Bullish,1681.90,2022.11.07 16:45:00,M15,Updated,1681.72,1970.01.01 00:00:00
HH,Update,1681.90,2022.11.07 16:45:00,M15,Accepted,,
CHoCH,Bearish,1666.90,2022.11.08 11:00:00,M15,Confirmed,1681.90,1970.01.01 00:00:00
HH,Update,1681.90,2022.11.08 11:00:00,M15,Accepted,,
LL,Update,1664.71,2022.11.08 11:00:00,M15,Accepted,,
CHoCH,Bullish,1681.90,2022.11.08 17:00:00,M15,Confirmed,1664.71,1970.01.01 00:00:00
HH,Update,1716.88,2022.11.08 18:15:00,M15,Accepted,,
LL,Update,1707.00,2022.11.09 03:45:00,M15,Accepted,,
HH,Update,1715.83,2022.11.09 10:15:00,M15,Accepted,,
CHoCH,Bearish,1707.00,2022.11.09 12:00:00,M15,Confirmed,1715.83,1970.01.01 00:00:00
LL,Update,1703.11,2022.11.09 15:15:00,M15,Accepted,,
CHoCH,Bullish,1715.83,2022.11.09 17:00:00,M15,Confirmed,1703.11,1970.01.01 00:00:00
HH,Update,1722.37,2022.11.09 17:00:00,M15,Accepted,,
LL,Update,1702.20,2022.11.09 21:30:00,M15,Accepted,,
BoS,Bullish,1722.37,2022.11.10 15:30:00,M15,Confirmed,1702.20,1970.01.01 00:00:00
HH,Bullish,1757.19,2022.11.10 23:00:00,M15,Updated,1722.37,1970.01.01 00:00:00
HH,Update,1757.19,2022.11.10 23:00:00,M15,Accepted,,
LL,Update,1747.30,2022.11.11 03:45:00,M15,Accepted,,
BoS,Bullish,1757.19,2022.11.11 07:30:00,M15,Confirmed,1747.30,1970.01.01 00:00:00
HH,Bullish,1766.64,2022.11.11 12:00:00,M15,Updated,1757.19,1970.01.01 00:00:00
HH,Update,1766.64,2022.11.11 12:00:00,M15,Accepted,,
LL,Update,1755.10,2022.11.11 13:00:00,M15,Accepted,,
BoS,Bullish,1766.64,2022.11.11 21:15:00,M15,Confirmed,1755.10,1970.01.01 00:00:00
HH,Bullish,1772.78,2022.11.11 23:30:00,M15,Updated,1766.64,1970.01.01 00:00:00
HH,Update,1772.78,2022.11.11 23:30:00,M15,Accepted,,
CHoCH,Bearish,1755.10,2022.11.14 12:30:00,M15,Confirmed,1772.78,1970.01.01 00:00:00
LL,Update,1753.30,2022.11.14 13:45:00,M15,Accepted,,
CHoCH,Bullish,1772.78,2022.11.14 17:00:00,M15,Confirmed,1753.30,1970.01.01 00:00:00
HH,Update,1775.09,2022.11.14 17:15:00,M15,Accepted,,
LL,Update,1766.60,2022.11.14 18:15:00,M15,Accepted,,
LL,Update,1767.13,2022.11.15 02:45:00,M15,Accepted,,
BoS,Bullish,1775.09,2022.11.15 09:15:00,M15,Confirmed,1766.60,1970.01.01 00:00:00
HH,Bullish,1786.57,2022.11.15 15:30:00,M15,Updated,1775.09,1970.01.01 00:00:00
HH,Update,1786.57,2022.11.15 15:30:00,M15,Accepted,,
LL,Update,1768.08,2022.11.15 19:00:00,M15,Accepted,,
HH,Update,1776.21,2022.11.16 22:30:00,M15,Accepted,,
CHoCH,Bearish,1768.08,2022.11.17 04:15:00,M15,Confirmed,1776.21,1970.01.01 00:00:00
HH,Update,1776.21,2022.11.17 07:00:00,M15,Accepted,,
LL,Update,1761.46,2022.11.17 07:00:00,M15,Accepted,,
HH,Update,1771.02,2022.11.17 10:15:00,M15,Accepted,,
BoS,Bearish,1761.46,2022.11.17 15:00:00,M15,Confirmed,1776.21,1970.01.01 00:00:00
LL,Bearish,1754.51,2022.11.17 16:00:00,M15,Updated,1761.46,1970.01.01 00:00:00
LL,Update,1754.51,2022.11.17 16:00:00,M15,Accepted,,
HH,Update,1762.95,2022.11.17 17:15:00,M15,Accepted,,
LL,Update,1755.49,2022.11.17 18:45:00,M15,Accepted,,
CHoCH,Bullish,1762.95,2022.11.18 03:00:00,M15,Confirmed,1755.49,1970.01.01 00:00:00
HH,Update,1767.72,2022.11.18 11:30:00,M15,Accepted,,
CHoCH,Bearish,1755.49,2022.11.18 16:30:00,M15,Confirmed,1767.72,1970.01.01 00:00:00
HH,Update,1767.72,2022.11.21 18:45:00,M15,Accepted,,
LL,Update,1732.54,2022.11.21 18:45:00,M15,Accepted,,
HH,Update,1749.74,2022.11.22 13:30:00,M15,Accepted,,
LL,Update,1727.31,2022.11.23 15:30:00,M15,Accepted,,
CHoCH,Bullish,1749.74,2022.11.23 21:15:00,M15,Confirmed,1727.31,1970.01.01 00:00:00
HH,Update,1758.61,2022.11.24 12:00:00,M15,Accepted,,
LL,Update,1752.31,2022.11.25 02:45:00,M15,Accepted,,
BoS,Bullish,1758.61,2022.11.25 05:45:00,M15,Confirmed,1752.31,1970.01.01 00:00:00
HH,Update,1761.24,2022.11.25 06:00:00,M15,Accepted,,
CHoCH,Bearish,1752.31,2022.11.25 09:45:00,M15,Confirmed,1761.24,1970.01.01 00:00:00
HH,Update,1761.24,2022.11.25 15:45:00,M15,Accepted,,
LL,Update,1746.05,2022.11.25 15:45:00,M15,Accepted,,
HH,Update,1756.32,2022.11.25 20:15:00,M15,Accepted,,
LL,Update,1746.00,2022.11.28 03:45:00,M15,Accepted,,
CHoCH,Bullish,1756.32,2022.11.28 10:15:00,M15,Confirmed,1746.00,1970.01.01 00:00:00
HH,Update,1763.76,2022.11.28 12:30:00,M15,Accepted,,
CHoCH,Bearish,1746.00,2022.11.28 17:45:00,M15,Confirmed,1763.76,1970.01.01 00:00:00
HH,Update,1763.76,2022.11.28 22:00:00,M15,Accepted,,
LL,Update,1739.63,2022.11.28 22:00:00,M15,Accepted,,
HH,Update,1759.05,2022.11.29 10:45:00,M15,Accepted,,
LL,Update,1747.64,2022.11.30 02:00:00,M15,Accepted,,
CHoCH,Bullish,1759.05,2022.11.30 10:45:00,M15,Confirmed,1747.64,1970.01.01 00:00:00
HH,Update,1764.79,2022.11.30 15:30:00,M15,Accepted,,
CHoCH,Bearish,1747.64,2022.11.30 20:15:00,M15,Confirmed,1764.79,1970.01.01 00:00:00
LL,Update,1744.91,2022.11.30 20:15:00,M15,Accepted,,
CHoCH,Bullish,1764.79,2022.11.30 21:45:00,M15,Confirmed,1744.91,1970.01.01 00:00:00
HH,Update,1804.12,2022.12.01 17:00:00,M15,Accepted,,
HH,Bullish,1804.52,2022.12.02 01:15:00,M15,Updated,1804.12,1970.01.01 00:00:00
HH,Update,1804.52,2022.12.02 01:15:00,M15,Accepted,,
LL,Update,1795.61,2022.12.02 04:45:00,M15,Accepted,,
HH,Update,1803.10,2022.12.02 10:30:00,M15,Accepted,,
CHoCH,Bearish,1795.61,2022.12.02 15:30:00,M15,Confirmed,1803.10,1970.01.01 00:00:00
HH,Update,1803.10,2022.12.02 15:45:00,M15,Accepted,,
LL,Update,1778.49,2022.12.02 15:45:00,M15,Accepted,,
CHoCH,Bullish,1803.10,2022.12.05 03:15:00,M15,Confirmed,1778.49,1970.01.01 00:00:00
HH,Update,1810.01,2022.12.05 06:00:00,M15,Accepted,,
CHoCH,Bearish,1778.49,2022.12.05 17:00:00,M15,Confirmed,1810.01,1970.01.01 00:00:00
HH,Update,1810.01,2022.12.05 21:30:00,M15,Accepted,,
LL,Update,1765.85,2022.12.05 21:30:00,M15,Accepted,,
HH,Update,1776.32,2022.12.06 04:15:00,M15,Accepted,,
LL,Update,1767.27,2022.12.06 08:45:00,M15,Accepted,,
CHoCH,Bullish,1776.32,2022.12.06 13:45:00,M15,Confirmed,1767.27,1970.01.01 00:00:00
HH,Update,1780.86,2022.12.06 14:45:00,M15,Accepted,,
LL,Update,1767.36,2022.12.06 20:45:00,M15,Accepted,,
BoS,Bullish,1780.86,2022.12.07 16:30:00,M15,Confirmed,1767.36,1970.01.01 00:00:00
HH,Bullish,1790.52,2022.12.07 21:45:00,M15,Updated,1780.86,1970.01.01 00:00:00
HH,Update,1790.52,2022.12.07 21:45:00,M15,Accepted,,
LL,Update,1781.45,2022.12.08 05:00:00,M15,Accepted,,
BoS,Bullish,1790.52,2022.12.08 16:45:00,M15,Confirmed,1781.45,1970.01.01 00:00:00
HH,Bullish,1794.83,2022.12.08 17:15:00,M15,Updated,1790.52,1970.01.01 00:00:00
HH,Update,1794.83,2022.12.08 17:15:00,M15,Accepted,,
LL,Update,1786.60,2022.12.08 20:00:00,M15,Accepted,,
BoS,Bullish,1794.83,2022.12.09 06:00:00,M15,Confirmed,1786.60,1970.01.01 00:00:00
HH,Bullish,1806.14,2022.12.09 18:45:00,M15,Updated,1794.83,1970.01.01 00:00:00
HH,Update,1806.14,2022.12.09 18:45:00,M15,Accepted,,
CHoCH,Bearish,1786.60,2022.12.12 07:00:00,M15,Confirmed,1806.14,1970.01.01 00:00:00
HH,Update,1806.14,2022.12.12 07:15:00,M15,Accepted,,
LL,Update,1785.50,2022.12.12 07:15:00,M15,Accepted,,
HH,Update,1795.53,2022.12.12 13:30:00,M15,Accepted,,
BoS,Bearish,1785.50,2022.12.12 17:30:00,M15,Confirmed,1806.14,1970.01.01 00:00:00
LL,Bearish,1777.63,2022.12.12 21:00:00,M15,Updated,1785.50,1970.01.01 00:00:00
LL,Update,1777.63,2022.12.12 21:00:00,M15,Accepted,,
CHoCH,Bullish,1795.53,2022.12.13 15:30:00,M15,Confirmed,1777.63,1970.01.01 00:00:00
HH,Update,1824.52,2022.12.13 16:45:00,M15,Accepted,,
LL,Update,1804.31,2022.12.14 14:45:00,M15,Accepted,,
HH,Update,1813.05,2022.12.14 17:45:00,M15,Accepted,,
CHoCH,Bearish,1804.31,2022.12.14 21:00:00,M15,Confirmed,1813.05,1970.01.01 00:00:00
HH,Update,1813.05,2022.12.14 21:00:00,M15,Accepted,,
LL,Update,1795.64,2022.12.14 21:00:00,M15,Accepted,,
HH,Bullish,1814.22,2022.12.14 22:00:00,M15,Updated,1813.05,1970.01.01 00:00:00
HH,Update,1814.22,2022.12.14 22:00:00,M15,Accepted,,
BoS,Bearish,1795.64,2022.12.15 04:45:00,M15,Confirmed,1813.05,1970.01.01 00:00:00
LL,Bearish,1773.75,2022.12.15 10:30:00,M15,Updated,1795.64,1970.01.01 00:00:00
LL,Update,1773.75,2022.12.15 10:30:00,M15,Accepted,,
HH,Update,1786.14,2022.12.15 16:30:00,M15,Accepted,,
LL,Update,1774.16,2022.12.15 17:30:00,M15,Accepted,,
CHoCH,Bullish,1786.14,2022.12.16 16:45:00,M15,Confirmed,1774.16,1970.01.01 00:00:00
HH,Update,1798.73,2022.12.19 10:15:00,M15,Accepted,,
LL,Update,1783.79,2022.12.19 18:00:00,M15,Accepted,,
BoS,Bullish,1798.73,2022.12.20 10:30:00,M15,Confirmed,1783.79,1970.01.01 00:00:00
HH,Bullish,1821.12,2022.12.20 17:15:00,M15,Updated,1798.73,1970.01.01 00:00:00
HH,Update,1821.12,2022.12.20 17:15:00,M15,Accepted,,
LL,Update,1813.81,2022.12.20 18:15:00,M15,Accepted,,
HH,Update,1820.91,2022.12.20 19:00:00,M15,Accepted,,
CHoCH,Bearish,1813.81,2022.12.21 06:30:00,M15,Confirmed,1820.91,1970.01.01 00:00:00
HH,Update,1820.91,2022.12.21 09:00:00,M15,Accepted,,
LL,Update,1811.85,2022.12.21 09:00:00,M15,Accepted,,
CHoCH,Bullish,1820.91,2022.12.21 17:30:00,M15,Confirmed,1811.85,1970.01.01 00:00:00
HH,Update,1823.84,2022.12.21 17:30:00,M15,Accepted,,
LL,Update,1812.86,2022.12.21 22:00:00,M15,Accepted,,
HH,Update,1819.95,2022.12.22 15:15:00,M15,Accepted,,
CHoCH,Bearish,1812.86,2022.12.22 15:30:00,M15,Confirmed,1819.95,1970.01.01 00:00:00
HH,Update,1819.95,2022.12.22 20:45:00,M15,Accepted,,
LL,Update,1784.67,2022.12.22 20:45:00,M15,Accepted,,
CHoCH,Bullish,1819.95,2022.12.27 17:15:00,M15,Confirmed,1784.67,1970.01.01 00:00:00
HH,Update,1833.63,2022.12.27 17:30:00,M15,Accepted,,
LL,Update,1809.43,2022.12.28 02:15:00,M15,Accepted,,
HH,Update,1814.62,2022.12.28 03:30:00,M15,Accepted,,
CHoCH,Bearish,1809.43,2022.12.28 09:00:00,M15,Confirmed,1814.62,1970.01.01 00:00:00
HH,Update,1814.62,2022.12.28 18:00:00,M15,Accepted,,
LL,Update,1797.04,2022.12.28 18:00:00,M15,Accepted,,
CHoCH,Bullish,1814.62,2022.12.29 16:30:00,M15,Confirmed,1797.04,1970.01.01 00:00:00
HH,Update,1820.24,2022.12.29 20:15:00,M15,Accepted,,
LL,Update,1813.61,2022.12.30 01:15:00,M15,Accepted,,
BoS,Bullish,1820.24,2022.12.30 09:00:00,M15,Confirmed,1813.61,1970.01.01 00:00:00
HH,Bullish,1822.49,2022.12.30 09:00:00,M15,Updated,1820.24,1970.01.01 00:00:00
HH,Update,1822.49,2022.12.30 09:00:00,M15,Accepted,,
LL,Update,1813.39,2022.12.30 12:30:00,M15,Accepted,,
BoS,Bullish,1822.49,2022.12.30 19:45:00,M15,Confirmed,1813.39,1970.01.01 00:00:00
