=== Market Structure Events (Sorted by Time) ===,,,,,,
HH,Update,1954.82,2020.08.26 23:45:00,M15,Accepted,,
LL,Update,1932.18,2020.08.27 15:30:00,M15,Accepted,,
BoS,Bullish,1954.82,2020.08.27 16:00:00,M15,Confirmed,1932.18,1970.01.01 00:00:00
HH,Update,1976.53,2020.08.27 16:15:00,M15,Accepted,,
CHoCH,Bearish,1932.18,2020.08.27 17:00:00,M15,Confirmed,1976.53,1970.01.01 00:00:00
HH,Update,1976.53,2020.08.27 17:00:00,M15,Accepted,,
LL,Update,1909.79,2020.08.27 17:00:00,M15,Accepted,,
HH,Bullish,1976.54,2020.08.31 02:45:00,M15,Updated,1976.53,1970.01.01 00:00:00
HH,Update,1976.54,2020.08.31 02:45:00,M15,Accepted,,
LL,Update,1965.15,2020.09.01 02:00:00,M15,Accepted,,
CHoCH,Bullish,1976.54,2020.09.01 05:00:00,M15,Confirmed,1965.15,1970.01.01 00:00:00
HH,Update,1992.29,2020.09.01 10:45:00,M15,Accepted,,
CHoCH,Bearish,1965.15,2020.09.01 21:30:00,M15,Confirmed,1992.29,1970.01.01 00:00:00
HH,Update,1992.29,2020.09.02 04:00:00,M15,Accepted,,
LL,Update,1958.78,2020.09.02 04:00:00,M15,Accepted,,
HH,Update,1971.87,2020.09.02 12:00:00,M15,Accepted,,
BoS,Bearish,1958.78,2020.09.02 15:00:00,M15,Confirmed,1992.29,1970.01.01 00:00:00
LL,Bearish,1932.39,2020.09.02 19:30:00,M15,Updated,1958.78,1970.01.01 00:00:00
LL,Update,1932.39,2020.09.02 19:30:00,M15,Accepted,,
HH,Update,1950.94,2020.09.03 05:00:00,M15,Accepted,,
BoS,Bearish,1932.39,2020.09.03 09:30:00,M15,Confirmed,1971.87,1970.01.01 00:00:00
LL,Bearish,1927.13,2020.09.03 10:00:00,M15,Updated,1932.39,1970.01.01 00:00:00
LL,Update,1927.13,2020.09.03 10:00:00,M15,Accepted,,
HH,Update,1945.89,2020.09.03 16:45:00,M15,Accepted,,
BoS,Bearish,1927.13,2020.09.03 18:15:00,M15,Confirmed,1950.94,1970.01.01 00:00:00
LL,Bearish,1921.75,2020.09.03 18:15:00,M15,Updated,1927.13,1970.01.01 00:00:00
LL,Update,1921.75,2020.09.03 18:15:00,M15,Accepted,,
HH,Update,1942.26,2020.09.04 05:15:00,M15,Accepted,,
HH,Bullish,1948.36,2020.09.04 15:30:00,M15,Updated,1942.26,1970.01.01 00:00:00
HH,Update,1948.36,2020.09.04 15:30:00,M15,Accepted,,
LL,Bearish,1916.27,2020.09.04 16:00:00,M15,Updated,1921.75,1970.01.01 00:00:00
LL,Update,1916.27,2020.09.04 16:00:00,M15,Accepted,,
BoS,Bearish,1921.75,2020.09.04 17:30:00,M15,Confirmed,1942.26,1970.01.01 00:00:00
HH,Update,1941.37,2020.09.07 05:00:00,M15,Accepted,,
BoS,Bearish,1916.27,2020.09.08 13:00:00,M15,Confirmed,1941.37,1970.01.01 00:00:00
LL,Bearish,1906.54,2020.09.08 16:45:00,M15,Updated,1916.27,1970.01.01 00:00:00
LL,Update,1906.54,2020.09.08 16:45:00,M15,Accepted,,
HH,Update,1940.84,2020.09.08 20:45:00,M15,Accepted,,
LL,Update,1919.95,2020.09.09 14:15:00,M15,Accepted,,
CHoCH,Bullish,1940.84,2020.09.09 16:15:00,M15,Confirmed,1919.95,1970.01.01 00:00:00
HH,Update,1950.90,2020.09.10 04:15:00,M15,Accepted,,
LL,Update,1942.35,2020.09.10 10:00:00,M15,Accepted,,
BoS,Bullish,1950.90,2020.09.10 15:15:00,M15,Confirmed,1942.35,1970.01.01 00:00:00
HH,Bullish,1966.53,2020.09.10 17:00:00,M15,Updated,1950.90,1970.01.01 00:00:00
HH,Update,1966.53,2020.09.10 17:00:00,M15,Accepted,,
CHoCH,Bearish,1942.35,2020.09.11 05:45:00,M15,Confirmed,1966.53,1970.01.01 00:00:00
HH,Update,1966.53,2020.09.11 06:00:00,M15,Accepted,,
LL,Update,1937.12,2020.09.11 06:00:00,M15,Accepted,,
HH,Update,1954.80,2020.09.11 16:45:00,M15,Accepted,,
LL,Update,1939.94,2020.09.14 14:15:00,M15,Accepted,,
CHoCH,Bullish,1954.80,2020.09.14 15:45:00,M15,Confirmed,1939.94,1970.01.01 00:00:00
HH,Update,1962.56,2020.09.14 18:30:00,M15,Accepted,,
LL,Update,1953.16,2020.09.14 20:15:00,M15,Accepted,,
BoS,Bullish,1962.56,2020.09.15 05:00:00,M15,Confirmed,1953.16,1970.01.01 00:00:00
HH,Update,1972.21,2020.09.15 14:00:00,M15,Accepted,,
CHoCH,Bearish,1953.16,2020.09.15 17:00:00,M15,Confirmed,1972.21,1970.01.01 00:00:00
HH,Update,1972.21,2020.09.15 17:45:00,M15,Accepted,,
LL,Update,1948.29,2020.09.15 17:45:00,M15,Accepted,,
HH,Bullish,1973.64,2020.09.16 16:15:00,M15,Updated,1972.21,1970.01.01 00:00:00
HH,Update,1973.64,2020.09.16 16:15:00,M15,Accepted,,
BoS,Bearish,1948.29,2020.09.17 04:45:00,M15,Confirmed,1973.64,1970.01.01 00:00:00
LL,Bearish,1937.80,2020.09.17 06:15:00,M15,Updated,1948.29,1970.01.01 00:00:00
LL,Update,1937.80,2020.09.17 06:15:00,M15,Accepted,,
BoS,Bearish,1937.80,2020.09.17 16:00:00,M15,Confirmed,1973.64,1970.01.01 00:00:00
LL,Bearish,1932.87,2020.09.17 16:30:00,M15,Updated,1937.80,1970.01.01 00:00:00
LL,Update,1932.87,2020.09.17 16:30:00,M15,Accepted,,
HH,Update,1949.47,2020.09.17 18:15:00,M15,Accepted,,
LL,Update,1942.14,2020.09.17 19:15:00,M15,Accepted,,
CHoCH,Bullish,1949.47,2020.09.18 03:00:00,M15,Confirmed,1942.14,1970.01.01 00:00:00
HH,Update,1955.54,2020.09.18 04:00:00,M15,Accepted,,
HH,Bullish,1956.15,2020.09.18 11:45:00,M15,Updated,1955.54,1970.01.01 00:00:00
HH,Update,1956.15,2020.09.18 11:45:00,M15,Accepted,,
LL,Update,1945.13,2020.09.18 16:45:00,M15,Accepted,,
BoS,Bullish,1955.54,2020.09.18 19:15:00,M15,Confirmed,1945.13,1970.01.01 00:00:00
HH,Bullish,1960.10,2020.09.18 20:00:00,M15,Updated,1956.15,1970.01.01 00:00:00
HH,Update,1960.10,2020.09.18 20:00:00,M15,Accepted,,
LL,Update,1946.43,2020.09.21 01:00:00,M15,Accepted,,
HH,Update,1955.62,2020.09.21 04:15:00,M15,Accepted,,
CHoCH,Bearish,1946.43,2020.09.21 11:15:00,M15,Confirmed,1955.62,1970.01.01 00:00:00
HH,Update,1955.62,2020.09.21 17:30:00,M15,Accepted,,
LL,Update,1882.71,2020.09.21 17:30:00,M15,Accepted,,
HH,Update,1920.03,2020.09.22 03:00:00,M15,Accepted,,
BoS,Bearish,1882.71,2020.09.23 09:00:00,M15,Confirmed,1920.03,1970.01.01 00:00:00
LL,Bearish,1848.75,2020.09.24 12:45:00,M15,Updated,1882.71,1970.01.01 00:00:00
LL,Update,1848.75,2020.09.24 12:45:00,M15,Accepted,,
HH,Update,1877.15,2020.09.24 20:45:00,M15,Accepted,,
LL,Update,1848.93,2020.09.28 11:45:00,M15,Accepted,,
CHoCH,Bullish,1877.15,2020.09.28 20:15:00,M15,Confirmed,1848.93,1970.01.01 00:00:00
HH,Update,1887.22,2020.09.29 05:15:00,M15,Accepted,,
LL,Update,1875.49,2020.09.29 08:30:00,M15,Accepted,,
BoS,Bullish,1887.22,2020.09.29 14:00:00,M15,Confirmed,1875.49,1970.01.01 00:00:00
HH,Bullish,1899.35,2020.09.30 02:15:00,M15,Updated,1887.22,1970.01.01 00:00:00
HH,Update,1899.35,2020.09.30 02:15:00,M15,Accepted,,
LL,Update,1881.34,2020.09.30 12:15:00,M15,Accepted,,
HH,Bullish,1902.27,2020.09.30 18:15:00,M15,Updated,1899.35,1970.01.01 00:00:00
BoS,Bullish,1899.35,2020.09.30 18:15:00,M15,Confirmed,1881.34,1970.01.01 00:00:00
HH,Update,1902.27,2020.09.30 18:15:00,M15,Accepted,,
LL,Update,1884.66,2020.09.30 23:45:00,M15,Accepted,,
BoS,Bullish,1902.27,2020.10.01 15:15:00,M15,Confirmed,1884.66,1970.01.01 00:00:00
HH,Bullish,1912.12,2020.10.01 18:30:00,M15,Updated,1902.27,1970.01.01 00:00:00
HH,Update,1912.12,2020.10.01 18:30:00,M15,Accepted,,
LL,Update,1889.76,2020.10.02 08:00:00,M15,Accepted,,
BoS,Bullish,1912.12,2020.10.02 09:15:00,M15,Confirmed,1889.76,1970.01.01 00:00:00
HH,Bullish,1917.10,2020.10.02 09:45:00,M15,Updated,1912.12,1970.01.01 00:00:00
HH,Update,1917.10,2020.10.02 09:45:00,M15,Accepted,,
LL,Update,1898.18,2020.10.02 16:45:00,M15,Accepted,,
HH,Update,1909.71,2020.10.02 18:15:00,M15,Accepted,,
CHoCH,Bearish,1898.18,2020.10.05 05:15:00,M15,Confirmed,1909.71,1970.01.01 00:00:00
HH,Update,1909.71,2020.10.05 10:15:00,M15,Accepted,,
LL,Update,1887.05,2020.10.05 10:15:00,M15,Accepted,,
CHoCH,Bullish,1909.71,2020.10.05 17:00:00,M15,Confirmed,1887.05,1970.01.01 00:00:00
HH,Update,1918.73,2020.10.05 17:45:00,M15,Accepted,,
LL,Update,1906.62,2020.10.06 11:45:00,M15,Accepted,,
HH,Update,1921.09,2020.10.06 16:30:00,M15,Accepted,,
CHoCH,Bearish,1906.62,2020.10.06 18:45:00,M15,Confirmed,1921.09,1970.01.01 00:00:00
HH,Update,1921.09,2020.10.07 04:30:00,M15,Accepted,,
LL,Update,1872.94,2020.10.07 04:30:00,M15,Accepted,,
HH,Update,1898.01,2020.10.07 10:15:00,M15,Accepted,,
HH,Bullish,1900.62,2020.10.08 16:45:00,M15,Updated,1898.01,1970.01.01 00:00:00
HH,Update,1900.62,2020.10.08 16:45:00,M15,Accepted,,
LL,Update,1882.00,2020.10.08 20:00:00,M15,Accepted,,
CHoCH,Bullish,1900.62,2020.10.09 04:00:00,M15,Confirmed,1882.00,1970.01.01 00:00:00
HH,Update,1933.18,2020.10.12 02:15:00,M15,Accepted,,
LL,Update,1921.41,2020.10.12 04:00:00,M15,Accepted,,
HH,Update,1931.88,2020.10.12 08:45:00,M15,Accepted,,
CHoCH,Bearish,1921.41,2020.10.12 12:15:00,M15,Confirmed,1931.88,1970.01.01 00:00:00
HH,Update,1931.88,2020.10.12 14:00:00,M15,Accepted,,
LL,Update,1918.20,2020.10.12 14:00:00,M15,Accepted,,
BoS,Bearish,1918.20,2020.10.13 04:45:00,M15,Confirmed,1931.88,1970.01.01 00:00:00
LL,Bearish,1910.17,2020.10.13 07:15:00,M15,Updated,1918.20,1970.01.01 00:00:00
LL,Update,1910.17,2020.10.13 07:15:00,M15,Accepted,,
HH,Update,1925.14,2020.10.13 11:45:00,M15,Accepted,,
BoS,Bearish,1910.17,2020.10.13 15:45:00,M15,Confirmed,1931.88,1970.01.01 00:00:00
LL,Bearish,1886.37,2020.10.13 17:15:00,M15,Updated,1910.17,1970.01.01 00:00:00
LL,Update,1886.37,2020.10.13 17:15:00,M15,Accepted,,
HH,Update,1895.47,2020.10.13 18:30:00,M15,Accepted,,
BoS,Bearish,1886.37,2020.10.14 04:15:00,M15,Confirmed,1895.47,1970.01.01 00:00:00
LL,Update,1882.46,2020.10.14 04:15:00,M15,Accepted,,
CHoCH,Bullish,1895.47,2020.10.14 06:30:00,M15,Confirmed,1882.46,1970.01.01 00:00:00
HH,Update,1912.94,2020.10.14 16:45:00,M15,Accepted,,
LL,Update,1891.86,2020.10.15 04:00:00,M15,Accepted,,
HH,Update,1903.68,2020.10.15 10:45:00,M15,Accepted,,
CHoCH,Bearish,1891.86,2020.10.15 14:45:00,M15,Confirmed,1903.68,1970.01.01 00:00:00
LL,Update,1889.48,2020.10.15 15:15:00,M15,Accepted,,
CHoCH,Bullish,1903.68,2020.10.15 18:15:00,M15,Confirmed,1889.48,1970.01.01 00:00:00
HH,Update,1910.67,2020.10.16 04:00:00,M15,Accepted,,
LL,Update,1902.73,2020.10.16 09:45:00,M15,Accepted,,
BoS,Bullish,1910.67,2020.10.16 11:30:00,M15,Confirmed,1902.73,1970.01.01 00:00:00
HH,Update,1913.92,2020.10.16 15:15:00,M15,Accepted,,
CHoCH,Bearish,1902.73,2020.10.16 17:45:00,M15,Confirmed,1913.92,1970.01.01 00:00:00
HH,Update,1913.92,2020.10.16 18:15:00,M15,Accepted,,
LL,Update,1897.76,2020.10.16 18:15:00,M15,Accepted,,
LL,Update,1896.98,2020.10.19 04:00:00,M15,Accepted,,
CHoCH,Bullish,1913.92,2020.10.19 15:00:00,M15,Confirmed,1896.98,1970.01.01 00:00:00
HH,Update,1918.47,2020.10.19 15:15:00,M15,Accepted,,
CHoCH,Bearish,1896.98,2020.10.20 04:45:00,M15,Confirmed,1918.47,1970.01.01 00:00:00
HH,Update,1918.47,2020.10.20 05:00:00,M15,Accepted,,
LL,Update,1894.81,2020.10.20 05:00:00,M15,Accepted,,
CHoCH,Bullish,1918.47,2020.10.21 05:00:00,M15,Confirmed,1894.81,1970.01.01 00:00:00
HH,Update,1931.36,2020.10.21 17:30:00,M15,Accepted,,
LL,Update,1910.57,2020.10.22 05:00:00,M15,Accepted,,
HH,Update,1920.35,2020.10.22 10:30:00,M15,Accepted,,
CHoCH,Bearish,1910.57,2020.10.22 15:00:00,M15,Confirmed,1920.35,1970.01.01 00:00:00
HH,Update,1920.35,2020.10.22 17:45:00,M15,Accepted,,
LL,Update,1894.50,2020.10.22 17:45:00,M15,Accepted,,
HH,Update,1914.19,2020.10.23 15:30:00,M15,Accepted,,
LL,Update,1894.29,2020.10.23 17:45:00,M15,Accepted,,
BoS,Bearish,1894.29,2020.10.26 00:45:00,M15,Confirmed,1914.19,1970.01.01 00:00:00
LL,Bearish,1891.21,2020.10.26 00:45:00,M15,Updated,1894.29,1970.01.01 00:00:00
LL,Update,1891.21,2020.10.26 00:45:00,M15,Accepted,,
HH,Update,1902.42,2020.10.26 03:00:00,M15,Accepted,,
LL,Update,1894.83,2020.10.26 07:30:00,M15,Accepted,,
CHoCH,Bullish,1902.42,2020.10.26 12:30:00,M15,Confirmed,1894.83,1970.01.01 00:00:00
HH,Update,1908.52,2020.10.26 16:00:00,M15,Accepted,,
LL,Update,1898.88,2020.10.26 17:00:00,M15,Accepted,,
BoS,Bullish,1908.52,2020.10.27 04:00:00,M15,Confirmed,1898.88,1970.01.01 00:00:00
HH,Update,1910.38,2020.10.27 08:15:00,M15,Accepted,,
CHoCH,Bearish,1898.88,2020.10.27 12:15:00,M15,Confirmed,1910.38,1970.01.01 00:00:00
HH,Bullish,1911.42,2020.10.27 17:30:00,M15,Updated,1910.38,1970.01.01 00:00:00
HH,Update,1911.42,2020.10.27 17:30:00,M15,Accepted,,
HH,Update,1911.42,2020.10.28 02:00:00,M15,Accepted,,
LL,Update,1902.41,2020.10.28 02:00:00,M15,Accepted,,
HH,Update,1910.87,2020.10.28 08:15:00,M15,Accepted,,
BoS,Bearish,1902.41,2020.10.28 11:15:00,M15,Confirmed,1911.42,1970.01.01 00:00:00
LL,Bearish,1869.36,2020.10.28 17:00:00,M15,Updated,1902.41,1970.01.01 00:00:00
LL,Update,1869.36,2020.10.28 17:00:00,M15,Accepted,,
HH,Update,1884.22,2020.10.28 18:30:00,M15,Accepted,,
HH,Bullish,1884.97,2020.10.29 08:30:00,M15,Updated,1884.22,1970.01.01 00:00:00
HH,Update,1884.97,2020.10.29 08:30:00,M15,Accepted,,
BoS,Bearish,1869.36,2020.10.29 14:15:00,M15,Confirmed,1884.22,1970.01.01 00:00:00
LL,Bearish,1859.92,2020.10.29 15:00:00,M15,Updated,1869.36,1970.01.01 00:00:00
LL,Update,1859.92,2020.10.29 15:00:00,M15,Accepted,,
HH,Update,1876.71,2020.10.29 16:30:00,M15,Accepted,,
HH,Bullish,1878.07,2020.10.30 05:30:00,M15,Updated,1876.71,1970.01.01 00:00:00
HH,Update,1878.07,2020.10.30 05:30:00,M15,Accepted,,
LL,Update,1866.69,2020.10.30 08:00:00,M15,Accepted,,
CHoCH,Bullish,1878.07,2020.10.30 13:45:00,M15,Confirmed,1866.69,1970.01.01 00:00:00
HH,Update,1889.79,2020.10.30 15:30:00,M15,Accepted,,
LL,Update,1873.41,2020.11.02 03:00:00,M15,Accepted,,
BoS,Bullish,1889.79,2020.11.02 14:00:00,M15,Confirmed,1873.41,1970.01.01 00:00:00
HH,Bullish,1898.61,2020.11.03 04:00:00,M15,Updated,1889.79,1970.01.01 00:00:00
HH,Update,1898.61,2020.11.03 04:00:00,M15,Accepted,,
LL,Update,1886.86,2020.11.03 09:30:00,M15,Accepted,,
BoS,Bullish,1898.61,2020.11.03 11:30:00,M15,Confirmed,1886.86,1970.01.01 00:00:00
HH,Update,1916.31,2020.11.04 02:00:00,M15,Accepted,,
CHoCH,Bearish,1886.86,2020.11.04 04:30:00,M15,Confirmed,1916.31,1970.01.01 00:00:00
HH,Update,1916.31,2020.11.04 12:30:00,M15,Accepted,,
LL,Update,1887.15,2020.11.04 12:30:00,M15,Accepted,,
HH,Update,1912.18,2020.11.04 15:15:00,M15,Accepted,,
LL,Update,1893.06,2020.11.04 19:15:00,M15,Accepted,,
CHoCH,Bullish,1912.18,2020.11.05 10:00:00,M15,Confirmed,1893.06,1970.01.01 00:00:00
HH,Update,1952.76,2020.11.05 18:15:00,M15,Accepted,,
LL,Update,1935.59,2020.11.06 06:00:00,M15,Accepted,,
BoS,Bullish,1952.76,2020.11.06 13:00:00,M15,Confirmed,1935.59,1970.01.01 00:00:00
HH,Bullish,1960.29,2020.11.06 15:45:00,M15,Updated,1952.76,1970.01.01 00:00:00
HH,Update,1960.29,2020.11.06 15:45:00,M15,Accepted,,
LL,Update,1941.16,2020.11.06 17:15:00,M15,Accepted,,
BoS,Bullish,1960.29,2020.11.09 05:45:00,M15,Confirmed,1941.16,1970.01.01 00:00:00
HH,Bullish,1965.46,2020.11.09 07:30:00,M15,Updated,1960.29,1970.01.01 00:00:00
HH,Update,1965.46,2020.11.09 07:30:00,M15,Accepted,,
CHoCH,Bearish,1941.16,2020.11.09 13:45:00,M15,Confirmed,1965.46,1970.01.01 00:00:00
HH,Update,1965.46,2020.11.09 18:45:00,M15,Accepted,,
LL,Update,1850.52,2020.11.09 18:45:00,M15,Accepted,,
HH,Update,1890.35,2020.11.10 09:00:00,M15,Accepted,,
LL,Update,1875.77,2020.11.13 11:15:00,M15,Accepted,,
CHoCH,Bullish,1890.35,2020.11.13 15:30:00,M15,Confirmed,1875.77,1970.01.01 00:00:00
HH,Update,1896.75,2020.11.13 16:00:00,M15,Accepted,,
LL,Update,1884.66,2020.11.13 21:15:00,M15,Accepted,,
BoS,Bullish,1896.75,2020.11.16 03:30:00,M15,Confirmed,1884.66,1970.01.01 00:00:00
HH,Bullish,1899.01,2020.11.16 04:00:00,M15,Updated,1896.75,1970.01.01 00:00:00
HH,Update,1899.01,2020.11.16 04:00:00,M15,Accepted,,
CHoCH,Bearish,1884.66,2020.11.16 13:45:00,M15,Confirmed,1899.01,1970.01.01 00:00:00
HH,Update,1899.01,2020.11.16 13:45:00,M15,Accepted,,
LL,Update,1864.46,2020.11.16 13:45:00,M15,Accepted,,
HH,Update,1896.05,2020.11.16 18:45:00,M15,Accepted,,
LL,Update,1863.47,2020.11.18 14:00:00,M15,Accepted,,
BoS,Bearish,1863.47,2020.11.19 07:45:00,M15,Confirmed,1896.05,1970.01.01 00:00:00
LL,Bearish,1852.69,2020.11.19 15:30:00,M15,Updated,1863.47,1970.01.01 00:00:00
LL,Update,1852.69,2020.11.19 15:30:00,M15,Accepted,,
HH,Update,1869.80,2020.11.20 08:00:00,M15,Accepted,,
LL,Update,1860.90,2020.11.20 09:30:00,M15,Accepted,,
CHoCH,Bullish,1869.80,2020.11.20 16:00:00,M15,Confirmed,1860.90,1970.01.01 00:00:00
HH,Update,1879.75,2020.11.20 17:00:00,M15,Accepted,,
LL,Update,1869.82,2020.11.20 23:15:00,M15,Accepted,,
HH,Update,1876.14,2020.11.23 08:30:00,M15,Accepted,,
CHoCH,Bearish,1869.82,2020.11.23 10:45:00,M15,Confirmed,1876.14,1970.01.01 00:00:00
HH,Update,1876.14,2020.11.23 18:15:00,M15,Accepted,,
LL,Update,1830.95,2020.11.23 18:15:00,M15,Accepted,,
BoS,Bearish,1830.95,2020.11.24 03:30:00,M15,Confirmed,1876.14,1970.01.01 00:00:00
LL,Bearish,1821.31,2020.11.24 05:00:00,M15,Updated,1830.95,1970.01.01 00:00:00
LL,Update,1821.31,2020.11.24 05:00:00,M15,Accepted,,
HH,Update,1832.90,2020.11.24 09:15:00,M15,Accepted,,
BoS,Bearish,1821.31,2020.11.24 12:15:00,M15,Confirmed,1876.14,1970.01.01 00:00:00
LL,Bearish,1800.25,2020.11.24 17:30:00,M15,Updated,1821.31,1970.01.01 00:00:00
LL,Update,1800.25,2020.11.24 17:30:00,M15,Accepted,,
HH,Update,1812.14,2020.11.25 03:30:00,M15,Accepted,,
LL,Update,1801.73,2020.11.25 06:00:00,M15,Accepted,,
CHoCH,Bullish,1812.14,2020.11.25 10:15:00,M15,Confirmed,1801.73,1970.01.01 00:00:00
HH,Update,1817.63,2020.11.25 16:45:00,M15,Accepted,,
LL,Update,1804.03,2020.11.25 21:00:00,M15,Accepted,,
HH,Bullish,1818.22,2020.11.26 09:45:00,M15,Updated,1817.63,1970.01.01 00:00:00
HH,Update,1818.22,2020.11.26 09:45:00,M15,Accepted,,
HH,Update,1811.47,2020.11.27 10:00:00,M15,Accepted,,
CHoCH,Bearish,1804.03,2020.11.27 15:00:00,M15,Confirmed,1811.47,1970.01.01 00:00:00
HH,Update,1811.47,2020.11.27 16:15:00,M15,Accepted,,
LL,Update,1774.33,2020.11.27 16:15:00,M15,Accepted,,
LL,Bearish,1764.38,2020.11.30 04:45:00,M15,Updated,1774.33,1970.01.01 00:00:00
BoS,Bearish,1774.33,2020.11.30 04:45:00,M15,Confirmed,1811.47,1970.01.01 00:00:00
LL,Update,1764.38,2020.11.30 04:45:00,M15,Accepted,,
HH,Update,1783.72,2020.11.30 09:45:00,M15,Accepted,,
HH,Bullish,1784.42,2020.11.30 19:00:00,M15,Updated,1783.72,1970.01.01 00:00:00
HH,Update,1784.42,2020.11.30 19:00:00,M15,Accepted,,
LL,Update,1775.42,2020.11.30 23:00:00,M15,Accepted,,
CHoCH,Bullish,1784.42,2020.12.01 05:15:00,M15,Confirmed,1775.42,1970.01.01 00:00:00
HH,Update,1817.27,2020.12.01 20:15:00,M15,Accepted,,
LL,Update,1807.43,2020.12.02 07:30:00,M15,Accepted,,
BoS,Bullish,1817.27,2020.12.02 10:30:00,M15,Confirmed,1807.43,1970.01.01 00:00:00
HH,Bullish,1832.55,2020.12.02 12:30:00,M15,Updated,1817.27,1970.01.01 00:00:00
HH,Update,1832.55,2020.12.02 12:30:00,M15,Accepted,,
LL,Update,1812.71,2020.12.02 15:45:00,M15,Accepted,,
BoS,Bullish,1832.55,2020.12.03 05:15:00,M15,Confirmed,1812.71,1970.01.01 00:00:00
HH,Bullish,1843.91,2020.12.03 14:30:00,M15,Updated,1832.55,1970.01.01 00:00:00
HH,Update,1843.91,2020.12.03 14:30:00,M15,Accepted,,
LL,Update,1823.64,2020.12.03 18:00:00,M15,Accepted,,
HH,Bullish,1844.76,2020.12.04 05:00:00,M15,Updated,1843.91,1970.01.01 00:00:00
HH,Update,1844.76,2020.12.04 05:00:00,M15,Accepted,,
LL,Update,1833.07,2020.12.04 15:30:00,M15,Accepted,,
HH,Update,1848.17,2020.12.04 16:15:00,M15,Accepted,,
BoS,Bullish,1844.76,2020.12.04 16:30:00,M15,Confirmed,1833.07,1970.01.01 00:00:00
CHoCH,Bearish,1833.07,2020.12.04 17:45:00,M15,Confirmed,1848.17,1970.01.01 00:00:00
HH,Update,1848.17,2020.12.04 17:45:00,M15,Accepted,,
LL,Update,1829.11,2020.12.04 17:45:00,M15,Accepted,,
HH,Update,1842.41,2020.12.07 08:00:00,M15,Accepted,,
LL,Bearish,1821.99,2020.12.07 10:30:00,M15,Updated,1829.11,1970.01.01 00:00:00
LL,Update,1821.99,2020.12.07 10:30:00,M15,Accepted,,
BoS,Bearish,1829.11,2020.12.07 10:45:00,M15,Confirmed,1848.17,1970.01.01 00:00:00
CHoCH,Bullish,1842.41,2020.12.07 16:30:00,M15,Confirmed,1821.99,1970.01.01 00:00:00
HH,Update,1868.50,2020.12.07 18:00:00,M15,Accepted,,
LL,Update,1857.99,2020.12.07 22:00:00,M15,Accepted,,
BoS,Bullish,1868.50,2020.12.08 05:45:00,M15,Confirmed,1857.99,1970.01.01 00:00:00
HH,Bullish,1871.87,2020.12.08 06:00:00,M15,Updated,1868.50,1970.01.01 00:00:00
HH,Update,1871.87,2020.12.08 06:00:00,M15,Accepted,,
LL,Update,1860.17,2020.12.08 13:00:00,M15,Accepted,,
BoS,Bullish,1871.87,2020.12.08 16:30:00,M15,Confirmed,1860.17,1970.01.01 00:00:00
HH,Bullish,1875.28,2020.12.08 16:45:00,M15,Updated,1871.87,1970.01.01 00:00:00
HH,Update,1875.28,2020.12.08 16:45:00,M15,Accepted,,
LL,Update,1862.04,2020.12.08 17:00:00,M15,Accepted,,
HH,Update,1873.29,2020.12.08 19:45:00,M15,Accepted,,
CHoCH,Bearish,1862.04,2020.12.09 05:30:00,M15,Confirmed,1873.29,1970.01.01 00:00:00
HH,Update,1873.29,2020.12.09 06:00:00,M15,Accepted,,
LL,Update,1855.65,2020.12.09 06:00:00,M15,Accepted,,
BoS,Bearish,1855.65,2020.12.09 13:30:00,M15,Confirmed,1873.29,1970.01.01 00:00:00
LL,Bearish,1825.40,2020.12.09 20:45:00,M15,Updated,1855.65,1970.01.01 00:00:00
LL,Update,1825.40,2020.12.09 20:45:00,M15,Accepted,,
HH,Update,1842.42,2020.12.10 04:30:00,M15,Accepted,,
LL,Update,1828.62,2020.12.10 11:15:00,M15,Accepted,,
CHoCH,Bullish,1842.42,2020.12.10 15:30:00,M15,Confirmed,1828.62,1970.01.01 00:00:00
HH,Update,1849.98,2020.12.10 16:45:00,M15,Accepted,,
LL,Update,1830.21,2020.12.10 20:00:00,M15,Accepted,,
HH,Update,1840.68,2020.12.11 04:00:00,M15,Accepted,,
CHoCH,Bearish,1830.21,2020.12.11 13:00:00,M15,Confirmed,1840.68,1970.01.01 00:00:00
LL,Update,1823.91,2020.12.11 13:15:00,M15,Accepted,,
CHoCH,Bullish,1840.68,2020.12.11 16:45:00,M15,Confirmed,1823.91,1970.01.01 00:00:00
HH,Update,1847.66,2020.12.11 17:15:00,M15,Accepted,,
CHoCH,Bearish,1823.91,2020.12.14 12:15:00,M15,Confirmed,1847.66,1970.01.01 00:00:00
HH,Update,1847.66,2020.12.14 12:15:00,M15,Accepted,,
LL,Update,1818.34,2020.12.14 12:15:00,M15,Accepted,,
HH,Update,1839.02,2020.12.14 16:30:00,M15,Accepted,,
LL,Update,1822.18,2020.12.14 18:30:00,M15,Accepted,,
CHoCH,Bullish,1839.02,2020.12.15 08:45:00,M15,Confirmed,1822.18,1970.01.01 00:00:00
HH,Update,1855.32,2020.12.15 15:45:00,M15,Accepted,,
LL,Update,1844.64,2020.12.15 18:00:00,M15,Accepted,,
BoS,Bullish,1855.32,2020.12.16 04:30:00,M15,Confirmed,1844.64,1970.01.01 00:00:00
HH,Bullish,1865.77,2020.12.16 13:15:00,M15,Updated,1855.32,1970.01.01 00:00:00
HH,Update,1865.77,2020.12.16 13:15:00,M15,Accepted,,
