=== Market Structure Events (Sorted by Time) ===,,,,,,
LL,Update,1812.79,2021.08.30 09:30:00,M15,Accepted,,
HH,Update,1817.79,2021.08.30 14:45:00,M15,Accepted,,
CHoCH,Bearish,1812.79,2021.08.30 16:45:00,M15,Confirmed,1817.79,1970.01.01 00:00:00
HH,Update,1817.79,2021.08.30 21:30:00,M15,Accepted,,
LL,Update,1807.76,2021.08.30 21:30:00,M15,Accepted,,
HH,Bullish,1819.15,2021.08.31 09:30:00,M15,Updated,1817.79,1970.01.01 00:00:00
HH,Update,1819.15,2021.08.31 09:30:00,M15,Accepted,,
BoS,Bearish,1807.76,2021.08.31 16:00:00,M15,Confirmed,1819.15,1970.01.01 00:00:00
LL,Bearish,1801.71,2021.08.31 16:00:00,M15,Updated,1807.76,1970.01.01 00:00:00
LL,Update,1801.71,2021.08.31 16:00:00,M15,Accepted,,
HH,Update,1816.32,2021.08.31 20:15:00,M15,Accepted,,
HH,Bullish,1817.05,2021.09.01 09:00:00,M15,Updated,1816.32,1970.01.01 00:00:00
HH,Update,1817.05,2021.09.01 09:00:00,M15,Accepted,,
LL,Update,1809.41,2021.09.01 11:00:00,M15,Accepted,,
CHoCH,Bullish,1817.05,2021.09.01 15:45:00,M15,Confirmed,1809.41,1970.01.01 00:00:00
HH,Update,1820.03,2021.09.01 15:45:00,M15,Accepted,,
LL,Update,1808.72,2021.09.01 18:00:00,M15,Accepted,,
HH,Update,1817.15,2021.09.02 13:00:00,M15,Accepted,,
CHoCH,Bearish,1808.72,2021.09.02 17:00:00,M15,Confirmed,1817.15,1970.01.01 00:00:00
HH,Update,1817.15,2021.09.02 17:00:00,M15,Accepted,,
LL,Update,1804.86,2021.09.02 17:00:00,M15,Accepted,,
HH,Update,1814.78,2021.09.03 05:30:00,M15,Accepted,,
LL,Update,1810.56,2021.09.03 08:15:00,M15,Accepted,,
CHoCH,Bullish,1814.78,2021.09.03 15:30:00,M15,Confirmed,1810.56,1970.01.01 00:00:00
HH,Update,1833.95,2021.09.03 18:00:00,M15,Accepted,,
LL,Update,1825.19,2021.09.06 04:00:00,M15,Accepted,,
HH,Update,1828.43,2021.09.06 04:45:00,M15,Accepted,,
CHoCH,Bearish,1825.19,2021.09.06 11:45:00,M15,Confirmed,1828.43,1970.01.01 00:00:00
HH,Update,1828.43,2021.09.06 17:00:00,M15,Accepted,,
LL,Update,1821.42,2021.09.06 17:00:00,M15,Accepted,,
HH,Update,1827.22,2021.09.07 04:00:00,M15,Accepted,,
HH,Update,1827.22,2021.09.07 04:15:00,M15,Accepted,,
BoS,Bearish,1821.42,2021.09.07 08:15:00,M15,Confirmed,1828.43,1970.01.01 00:00:00
LL,Bearish,1792.04,2021.09.07 17:30:00,M15,Updated,1821.42,1970.01.01 00:00:00
LL,Update,1792.04,2021.09.07 17:30:00,M15,Accepted,,
HH,Update,1798.82,2021.09.07 19:00:00,M15,Accepted,,
LL,Update,1793.18,2021.09.07 22:45:00,M15,Accepted,,
CHoCH,Bullish,1798.82,2021.09.08 05:15:00,M15,Confirmed,1793.18,1970.01.01 00:00:00
HH,Update,1802.11,2021.09.08 15:00:00,M15,Accepted,,
CHoCH,Bearish,1793.18,2021.09.08 16:30:00,M15,Confirmed,1802.11,1970.01.01 00:00:00
HH,Update,1802.11,2021.09.08 16:45:00,M15,Accepted,,
LL,Update,1782.43,2021.09.08 16:45:00,M15,Accepted,,
HH,Update,1800.90,2021.09.09 14:45:00,M15,Accepted,,
LL,Update,1783.86,2021.09.09 17:45:00,M15,Accepted,,
CHoCH,Bullish,1800.90,2021.09.10 08:30:00,M15,Confirmed,1783.86,1970.01.01 00:00:00
HH,Update,1803.77,2021.09.10 08:45:00,M15,Accepted,,
LL,Update,1783.64,2021.09.13 04:00:00,M15,Accepted,,
LL,Update,1779.60,2021.09.14 15:30:00,M15,Accepted,,
BoS,Bullish,1803.77,2021.09.14 17:30:00,M15,Confirmed,1779.60,1970.01.01 00:00:00
HH,Bullish,1808.58,2021.09.14 18:15:00,M15,Updated,1803.77,1970.01.01 00:00:00
HH,Update,1808.58,2021.09.14 18:15:00,M15,Accepted,,
CHoCH,Bearish,1779.60,2021.09.16 12:45:00,M15,Confirmed,1808.58,1970.01.01 00:00:00
HH,Update,1808.58,2021.09.16 16:45:00,M15,Accepted,,
LL,Update,1745.24,2021.09.16 16:45:00,M15,Accepted,,
HH,Update,1767.47,2021.09.17 12:45:00,M15,Accepted,,
LL,Bearish,1742.07,2021.09.20 05:15:00,M15,Updated,1745.24,1970.01.01 00:00:00
BoS,Bearish,1745.24,2021.09.20 05:15:00,M15,Confirmed,1767.47,1970.01.01 00:00:00
LL,Update,1742.07,2021.09.20 05:15:00,M15,Accepted,,
HH,Update,1767.05,2021.09.20 17:45:00,M15,Accepted,,
LL,Update,1757.97,2021.09.21 10:15:00,M15,Accepted,,
CHoCH,Bullish,1767.05,2021.09.21 13:00:00,M15,Confirmed,1757.97,1970.01.01 00:00:00
HH,Update,1781.69,2021.09.21 18:15:00,M15,Accepted,,
LL,Update,1772.34,2021.09.22 04:00:00,M15,Accepted,,
HH,Update,1780.35,2021.09.22 09:30:00,M15,Accepted,,
CHoCH,Bearish,1772.34,2021.09.22 15:00:00,M15,Confirmed,1780.35,1970.01.01 00:00:00
CHoCH,Bullish,1780.35,2021.09.22 21:00:00,M15,Confirmed,1768.44,1970.01.01 00:00:00
LL,Update,1768.44,2021.09.22 21:00:00,M15,Accepted,,
HH,Update,1787.21,2021.09.22 21:15:00,M15,Accepted,,
CHoCH,Bearish,1768.44,2021.09.22 21:45:00,M15,Confirmed,1787.21,1970.01.01 00:00:00
HH,Update,1787.21,2021.09.23 23:15:00,M15,Accepted,,
LL,Update,1737.43,2021.09.23 23:15:00,M15,Accepted,,
HH,Update,1757.71,2021.09.24 14:00:00,M15,Accepted,,
LL,Update,1740.49,2021.09.24 16:45:00,M15,Accepted,,
CHoCH,Bullish,1757.71,2021.09.27 04:30:00,M15,Confirmed,1740.49,1970.01.01 00:00:00
HH,Update,1760.82,2021.09.27 05:45:00,M15,Accepted,,
LL,Update,1744.84,2021.09.27 13:00:00,M15,Accepted,,
HH,Update,1757.90,2021.09.27 16:45:00,M15,Accepted,,
CHoCH,Bearish,1744.84,2021.09.28 09:15:00,M15,Confirmed,1757.90,1970.01.01 00:00:00
HH,Update,1757.90,2021.09.28 15:45:00,M15,Accepted,,
LL,Update,1728.10,2021.09.28 15:45:00,M15,Accepted,,
HH,Update,1745.48,2021.09.29 13:30:00,M15,Accepted,,
BoS,Bearish,1728.10,2021.09.29 19:15:00,M15,Confirmed,1757.90,1970.01.01 00:00:00
LL,Bearish,1721.65,2021.09.29 20:30:00,M15,Updated,1728.10,1970.01.01 00:00:00
LL,Update,1721.65,2021.09.29 20:30:00,M15,Accepted,,
HH,Update,1734.85,2021.09.30 06:15:00,M15,Accepted,,
LL,Update,1722.24,2021.09.30 14:00:00,M15,Accepted,,
CHoCH,Bullish,1734.85,2021.09.30 15:45:00,M15,Confirmed,1722.24,1970.01.01 00:00:00
HH,Update,1764.12,2021.09.30 18:15:00,M15,Accepted,,
LL,Update,1750.64,2021.10.01 04:00:00,M15,Accepted,,
HH,Update,1757.24,2021.10.01 10:00:00,M15,Accepted,,
CHoCH,Bearish,1750.64,2021.10.01 15:00:00,M15,Confirmed,1757.24,1970.01.01 00:00:00
LL,Update,1749.77,2021.10.01 15:15:00,M15,Accepted,,
CHoCH,Bullish,1757.24,2021.10.01 16:30:00,M15,Confirmed,1749.77,1970.01.01 00:00:00
HH,Update,1764.28,2021.10.01 17:30:00,M15,Accepted,,
LL,Update,1755.82,2021.10.01 18:15:00,M15,Accepted,,
BoS,Bullish,1764.28,2021.10.04 03:00:00,M15,Confirmed,1755.82,1970.01.01 00:00:00
HH,Bullish,1765.71,2021.10.04 03:45:00,M15,Updated,1764.28,1970.01.01 00:00:00
HH,Update,1765.71,2021.10.04 03:45:00,M15,Accepted,,
CHoCH,Bearish,1755.82,2021.10.04 10:15:00,M15,Confirmed,1765.71,1970.01.01 00:00:00
LL,Update,1747.79,2021.10.04 14:00:00,M15,Accepted,,
CHoCH,Bullish,1765.71,2021.10.04 17:30:00,M15,Confirmed,1747.79,1970.01.01 00:00:00
HH,Update,1770.50,2021.10.04 17:45:00,M15,Accepted,,
LL,Update,1748.66,2021.10.05 17:00:00,M15,Accepted,,
HH,Update,1762.96,2021.10.05 21:15:00,M15,Accepted,,
CHoCH,Bearish,1748.66,2021.10.06 10:00:00,M15,Confirmed,1762.96,1970.01.01 00:00:00
HH,Update,1762.96,2021.10.06 11:15:00,M15,Accepted,,
LL,Update,1745.95,2021.10.06 11:15:00,M15,Accepted,,
CHoCH,Bullish,1762.96,2021.10.06 21:45:00,M15,Confirmed,1745.95,1970.01.01 00:00:00
HH,Update,1765.03,2021.10.06 22:30:00,M15,Accepted,,
LL,Update,1756.05,2021.10.07 09:00:00,M15,Accepted,,
BoS,Bullish,1765.03,2021.10.07 10:15:00,M15,Confirmed,1756.05,1970.01.01 00:00:00
HH,Update,1766.91,2021.10.07 10:15:00,M15,Accepted,,
CHoCH,Bearish,1756.05,2021.10.07 15:30:00,M15,Confirmed,1766.91,1970.01.01 00:00:00
HH,Update,1766.91,2021.10.07 16:00:00,M15,Accepted,,
LL,Update,1751.97,2021.10.07 16:00:00,M15,Accepted,,
HH,Update,1760.49,2021.10.08 06:00:00,M15,Accepted,,
LL,Update,1754.40,2021.10.08 10:30:00,M15,Accepted,,
CHoCH,Bullish,1760.49,2021.10.08 14:00:00,M15,Confirmed,1754.40,1970.01.01 00:00:00
HH,Update,1781.27,2021.10.08 16:15:00,M15,Accepted,,
CHoCH,Bearish,1754.40,2021.10.11 01:15:00,M15,Confirmed,1781.27,1970.01.01 00:00:00
HH,Update,1781.27,2021.10.11 01:15:00,M15,Accepted,,
LL,Update,1751.10,2021.10.11 01:15:00,M15,Accepted,,
HH,Update,1760.97,2021.10.11 04:45:00,M15,Accepted,,
LL,Update,1750.18,2021.10.11 15:45:00,M15,Accepted,,
LL,Update,1750.80,2021.10.12 04:00:00,M15,Accepted,,
CHoCH,Bullish,1760.97,2021.10.12 08:30:00,M15,Confirmed,1750.80,1970.01.01 00:00:00
HH,Update,1769.31,2021.10.12 17:00:00,M15,Accepted,,
LL,Update,1757.97,2021.10.12 20:15:00,M15,Accepted,,
BoS,Bullish,1769.31,2021.10.13 13:15:00,M15,Confirmed,1757.97,1970.01.01 00:00:00
HH,Bullish,1796.15,2021.10.13 18:00:00,M15,Updated,1769.31,1970.01.01 00:00:00
HH,Update,1796.15,2021.10.13 18:00:00,M15,Accepted,,
LL,Update,1790.68,2021.10.13 20:45:00,M15,Accepted,,
HH,Update,1793.82,2021.10.13 22:00:00,M15,Accepted,,
CHoCH,Bearish,1790.68,2021.10.14 04:45:00,M15,Confirmed,1793.82,1970.01.01 00:00:00
LL,Update,1786.75,2021.10.14 05:45:00,M15,Accepted,,
CHoCH,Bullish,1793.82,2021.10.14 11:00:00,M15,Confirmed,1786.75,1970.01.01 00:00:00
HH,Update,1800.57,2021.10.14 14:00:00,M15,Accepted,,
CHoCH,Bearish,1786.75,2021.10.15 11:45:00,M15,Confirmed,1800.57,1970.01.01 00:00:00
HH,Update,1800.57,2021.10.15 15:45:00,M15,Accepted,,
LL,Update,1764.93,2021.10.15 15:45:00,M15,Accepted,,
HH,Update,1772.04,2021.10.18 04:00:00,M15,Accepted,,
BoS,Bearish,1764.93,2021.10.18 09:00:00,M15,Confirmed,1800.57,1970.01.01 00:00:00
LL,Bearish,1760.31,2021.10.18 13:15:00,M15,Updated,1764.93,1970.01.01 00:00:00
LL,Update,1760.31,2021.10.18 13:15:00,M15,Accepted,,
HH,Update,1771.21,2021.10.18 17:30:00,M15,Accepted,,
LL,Update,1763.00,2021.10.19 02:15:00,M15,Accepted,,
CHoCH,Bullish,1771.21,2021.10.19 04:45:00,M15,Confirmed,1763.00,1970.01.01 00:00:00
HH,Update,1785.11,2021.10.19 16:00:00,M15,Accepted,,
LL,Update,1767.20,2021.10.19 19:15:00,M15,Accepted,,
LL,Update,1766.90,2021.10.20 03:30:00,M15,Accepted,,
BoS,Bullish,1785.11,2021.10.20 15:30:00,M15,Confirmed,1766.90,1970.01.01 00:00:00
HH,Bullish,1788.44,2021.10.20 15:30:00,M15,Updated,1785.11,1970.01.01 00:00:00
HH,Update,1788.44,2021.10.20 15:30:00,M15,Accepted,,
LL,Update,1774.92,2021.10.20 16:30:00,M15,Accepted,,
HH,Bullish,1789.44,2021.10.21 05:30:00,M15,Updated,1788.44,1970.01.01 00:00:00
HH,Update,1789.44,2021.10.21 05:30:00,M15,Accepted,,
LL,Update,1776.53,2021.10.21 15:00:00,M15,Accepted,,
BoS,Bullish,1789.44,2021.10.22 09:30:00,M15,Confirmed,1776.53,1970.01.01 00:00:00
HH,Bullish,1813.79,2021.10.22 18:00:00,M15,Updated,1789.44,1970.01.01 00:00:00
HH,Update,1813.79,2021.10.22 18:00:00,M15,Accepted,,
LL,Update,1782.95,2021.10.22 18:30:00,M15,Accepted,,
HH,Update,1804.38,2021.10.28 18:30:00,M15,Accepted,,
CHoCH,Bearish,1782.95,2021.10.29 15:45:00,M15,Confirmed,1804.38,1970.01.01 00:00:00
HH,Update,1804.38,2021.10.29 17:00:00,M15,Accepted,,
LL,Update,1771.98,2021.10.29 17:00:00,M15,Accepted,,
HH,Update,1795.79,2021.11.01 16:15:00,M15,Accepted,,
HH,Bullish,1796.40,2021.11.02 09:00:00,M15,Updated,1795.79,1970.01.01 00:00:00
HH,Update,1796.40,2021.11.02 09:00:00,M15,Accepted,,
HH,Update,1785.65,2021.11.03 14:15:00,M15,Accepted,,
BoS,Bearish,1771.98,2021.11.03 15:15:00,M15,Confirmed,1796.40,1970.01.01 00:00:00
LL,Bearish,1758.07,2021.11.03 16:45:00,M15,Updated,1771.98,1970.01.01 00:00:00
LL,Update,1758.07,2021.11.03 16:45:00,M15,Accepted,,
HH,Update,1778.20,2021.11.04 04:45:00,M15,Accepted,,
LL,Update,1770.86,2021.11.04 08:15:00,M15,Accepted,,
CHoCH,Bullish,1778.20,2021.11.04 12:45:00,M15,Confirmed,1770.86,1970.01.01 00:00:00
HH,Update,1798.90,2021.11.04 16:15:00,M15,Accepted,,
LL,Update,1790.07,2021.11.05 02:45:00,M15,Accepted,,
LL,Update,1785.10,2021.11.05 14:30:00,M15,Accepted,,
BoS,Bullish,1798.90,2021.11.05 15:15:00,M15,Confirmed,1785.10,1970.01.01 00:00:00
HH,Bullish,1821.48,2021.11.08 08:00:00,M15,Updated,1798.90,1970.01.01 00:00:00
HH,Update,1821.48,2021.11.08 08:00:00,M15,Accepted,,
LL,Update,1812.46,2021.11.08 10:45:00,M15,Accepted,,
BoS,Bullish,1821.48,2021.11.08 15:15:00,M15,Confirmed,1812.46,1970.01.01 00:00:00
HH,Bullish,1827.20,2021.11.09 03:15:00,M15,Updated,1821.48,1970.01.01 00:00:00
HH,Update,1827.20,2021.11.09 03:15:00,M15,Accepted,,
LL,Update,1819.23,2021.11.09 09:45:00,M15,Accepted,,
BoS,Bullish,1827.20,2021.11.09 15:30:00,M15,Confirmed,1819.23,1970.01.01 00:00:00
HH,Bullish,1832.70,2021.11.09 22:00:00,M15,Updated,1827.20,1970.01.01 00:00:00
HH,Update,1832.70,2021.11.09 22:00:00,M15,Accepted,,
BoS,Bullish,1832.70,2021.11.10 15:30:00,M15,Confirmed,1822.32,1970.01.01 00:00:00
LL,Update,1822.32,2021.11.10 15:30:00,M15,Accepted,,
HH,Bullish,1868.55,2021.11.10 16:30:00,M15,Updated,1832.70,1970.01.01 00:00:00
HH,Update,1868.55,2021.11.10 16:30:00,M15,Accepted,,
LL,Update,1841.49,2021.11.10 20:30:00,M15,Accepted,,
HH,Bullish,1868.61,2021.11.12 20:45:00,M15,Updated,1868.55,1970.01.01 00:00:00
HH,Update,1868.61,2021.11.12 20:45:00,M15,Accepted,,
LL,Update,1856.38,2021.11.15 09:15:00,M15,Accepted,,
HH,Bullish,1870.30,2021.11.15 15:15:00,M15,Updated,1868.61,1970.01.01 00:00:00
HH,Update,1870.30,2021.11.15 15:15:00,M15,Accepted,,
LL,Update,1858.21,2021.11.15 17:00:00,M15,Accepted,,
BoS,Bullish,1870.30,2021.11.16 10:45:00,M15,Confirmed,1858.21,1970.01.01 00:00:00
HH,Update,1877.23,2021.11.16 15:15:00,M15,Accepted,,
CHoCH,Bearish,1858.21,2021.11.16 18:15:00,M15,Confirmed,1877.23,1970.01.01 00:00:00
HH,Update,1877.23,2021.11.17 02:00:00,M15,Accepted,,
LL,Update,1849.53,2021.11.17 02:00:00,M15,Accepted,,
HH,Update,1870.94,2021.11.18 02:45:00,M15,Accepted,,
HH,Update,1865.72,2021.11.19 16:00:00,M15,Accepted,,
BoS,Bearish,1849.53,2021.11.19 19:30:00,M15,Confirmed,1870.94,1970.01.01 00:00:00
LL,Bearish,1841.54,2021.11.22 01:00:00,M15,Updated,1849.53,1970.01.01 00:00:00
LL,Update,1841.54,2021.11.22 01:00:00,M15,Accepted,,
HH,Update,1849.15,2021.11.22 06:15:00,M15,Accepted,,
BoS,Bearish,1841.54,2021.11.22 12:30:00,M15,Confirmed,1849.15,1970.01.01 00:00:00
LL,Bearish,1802.28,2021.11.22 21:15:00,M15,Updated,1841.54,1970.01.01 00:00:00
LL,Update,1802.28,2021.11.22 21:15:00,M15,Accepted,,
HH,Update,1812.45,2021.11.23 03:45:00,M15,Accepted,,
BoS,Bearish,1802.28,2021.11.23 10:45:00,M15,Confirmed,1812.45,1970.01.01 00:00:00
LL,Bearish,1782.00,2021.11.23 18:45:00,M15,Updated,1802.28,1970.01.01 00:00:00
LL,Update,1782.00,2021.11.23 18:45:00,M15,Accepted,,
HH,Update,1796.34,2021.11.24 09:00:00,M15,Accepted,,
LL,Bearish,1778.54,2021.11.24 16:00:00,M15,Updated,1782.00,1970.01.01 00:00:00
LL,Update,1778.54,2021.11.24 16:00:00,M15,Accepted,,
HH,Update,1791.44,2021.11.24 18:30:00,M15,Accepted,,
LL,Update,1782.58,2021.11.24 21:00:00,M15,Accepted,,
CHoCH,Bullish,1791.44,2021.11.25 03:15:00,M15,Confirmed,1782.58,1970.01.01 00:00:00
HH,Update,1795.04,2021.11.25 10:30:00,M15,Accepted,,
LL,Update,1787.85,2021.11.25 17:45:00,M15,Accepted,,
BoS,Bullish,1795.04,2021.11.26 05:00:00,M15,Confirmed,1787.85,1970.01.01 00:00:00
HH,Update,1815.55,2021.11.26 13:30:00,M15,Accepted,,
CHoCH,Bearish,1787.85,2021.11.26 18:30:00,M15,Confirmed,1815.55,1970.01.01 00:00:00
HH,Update,1815.55,2021.11.29 01:00:00,M15,Accepted,,
LL,Update,1777.64,2021.11.29 01:00:00,M15,Accepted,,
HH,Update,1799.39,2021.11.29 12:00:00,M15,Accepted,,
LL,Update,1781.14,2021.11.29 21:45:00,M15,Accepted,,
CHoCH,Bullish,1799.39,2021.11.30 16:45:00,M15,Confirmed,1781.14,1970.01.01 00:00:00
HH,Update,1808.74,2021.11.30 17:00:00,M15,Accepted,,
CHoCH,Bearish,1781.14,2021.11.30 18:00:00,M15,Confirmed,1808.74,1970.01.01 00:00:00
HH,Update,1808.74,2021.11.30 19:15:00,M15,Accepted,,
LL,Update,1769.82,2021.11.30 19:15:00,M15,Accepted,,
HH,Update,1794.41,2021.12.01 07:45:00,M15,Accepted,,
LL,Update,1767.45,2021.12.02 10:15:00,M15,Accepted,,
HH,Update,1781.30,2021.12.02 14:45:00,M15,Accepted,,
BoS,Bearish,1767.45,2021.12.02 16:45:00,M15,Confirmed,1794.41,1970.01.01 00:00:00
LL,Bearish,1761.97,2021.12.02 20:15:00,M15,Updated,1767.45,1970.01.01 00:00:00
LL,Update,1761.97,2021.12.02 20:15:00,M15,Accepted,,
HH,Update,1776.50,2021.12.03 07:45:00,M15,Accepted,,
LL,Update,1766.15,2021.12.03 11:15:00,M15,Accepted,,
CHoCH,Bullish,1776.50,2021.12.03 18:45:00,M15,Confirmed,1766.15,1970.01.01 00:00:00
HH,Update,1787.71,2021.12.06 04:45:00,M15,Accepted,,
LL,Update,1775.74,2021.12.06 16:30:00,M15,Accepted,,
HH,Update,1784.71,2021.12.07 14:00:00,M15,Accepted,,
CHoCH,Bearish,1775.74,2021.12.07 15:30:00,M15,Confirmed,1784.71,1970.01.01 00:00:00
LL,Update,1772.35,2021.12.07 15:30:00,M15,Accepted,,
CHoCH,Bullish,1784.71,2021.12.07 18:15:00,M15,Confirmed,1772.35,1970.01.01 00:00:00
HH,Update,1787.68,2021.12.07 18:45:00,M15,Accepted,,
LL,Update,1782.01,2021.12.07 19:45:00,M15,Accepted,,
BoS,Bullish,1787.68,2021.12.08 04:00:00,M15,Confirmed,1782.01,1970.01.01 00:00:00
HH,Update,1793.15,2021.12.08 12:30:00,M15,Accepted,,
CHoCH,Bearish,1782.01,2021.12.08 16:30:00,M15,Confirmed,1793.15,1970.01.01 00:00:00
HH,Update,1793.15,2021.12.08 16:30:00,M15,Accepted,,
LL,Update,1779.64,2021.12.08 16:30:00,M15,Accepted,,
HH,Update,1786.85,2021.12.08 22:30:00,M15,Accepted,,
HH,Bullish,1787.64,2021.12.09 10:00:00,M15,Updated,1786.85,1970.01.01 00:00:00
HH,Update,1787.64,2021.12.09 10:00:00,M15,Accepted,,
BoS,Bearish,1779.64,2021.12.09 14:00:00,M15,Confirmed,1786.85,1970.01.01 00:00:00
LL,Bearish,1773.27,2021.12.09 20:00:00,M15,Updated,1779.64,1970.01.01 00:00:00
LL,Update,1773.27,2021.12.09 20:00:00,M15,Accepted,,
HH,Update,1779.68,2021.12.10 04:15:00,M15,Accepted,,
BoS,Bearish,1773.27,2021.12.10 08:15:00,M15,Confirmed,1787.64,1970.01.01 00:00:00
LL,Update,1770.10,2021.12.10 11:15:00,M15,Accepted,,
CHoCH,Bullish,1779.68,2021.12.10 15:45:00,M15,Confirmed,1770.10,1970.01.01 00:00:00
HH,Update,1789.41,2021.12.10 16:00:00,M15,Accepted,,
LL,Update,1778.83,2021.12.10 16:30:00,M15,Accepted,,
BoS,Bullish,1789.41,2021.12.13 14:45:00,M15,Confirmed,1778.83,1970.01.01 00:00:00
HH,Bullish,1791.57,2021.12.13 14:45:00,M15,Updated,1789.41,1970.01.01 00:00:00
HH,Update,1791.57,2021.12.13 14:45:00,M15,Accepted,,
LL,Update,1781.83,2021.12.13 16:00:00,M15,Accepted,,
HH,Update,1789.53,2021.12.14 04:00:00,M15,Accepted,,
CHoCH,Bearish,1781.83,2021.12.14 15:15:00,M15,Confirmed,1789.53,1970.01.01 00:00:00
HH,Update,1789.53,2021.12.14 16:15:00,M15,Accepted,,
LL,Update,1766.43,2021.12.14 16:15:00,M15,Accepted,,
HH,Update,1773.90,2021.12.15 02:45:00,M15,Accepted,,
HH,Update,1773.69,2021.12.15 15:30:00,M15,Accepted,,
BoS,Bearish,1766.43,2021.12.15 19:45:00,M15,Confirmed,1773.90,1970.01.01 00:00:00
LL,Update,1752.34,2021.12.15 21:00:00,M15,Accepted,,
CHoCH,Bullish,1773.69,2021.12.15 22:00:00,M15,Confirmed,1752.34,1970.01.01 00:00:00
HH,Update,1814.28,2021.12.17 15:30:00,M15,Accepted,,
LL,Update,1795.94,2021.12.17 22:45:00,M15,Accepted,,
HH,Update,1804.21,2021.12.20 08:00:00,M15,Accepted,,
CHoCH,Bearish,1795.94,2021.12.20 13:45:00,M15,Confirmed,1804.21,1970.01.01 00:00:00
HH,Update,1804.21,2021.12.20 23:00:00,M15,Accepted,,
LL,Update,1788.29,2021.12.20 23:00:00,M15,Accepted,,
HH,Update,1800.52,2021.12.21 15:00:00,M15,Accepted,,
BoS,Bearish,1788.29,2021.12.21 17:30:00,M15,Confirmed,1804.21,1970.01.01 00:00:00
LL,Bearish,1785.00,2021.12.21 17:45:00,M15,Updated,1788.29,1970.01.01 00:00:00
LL,Update,1785.00,2021.12.21 17:45:00,M15,Accepted,,
HH,Update,1791.16,2021.12.22 02:00:00,M15,Accepted,,
LL,Update,1785.86,2021.12.22 10:45:00,M15,Accepted,,
CHoCH,Bullish,1791.16,2021.12.22 14:30:00,M15,Confirmed,1785.86,1970.01.01 00:00:00
HH,Update,1808.46,2021.12.23 04:00:00,M15,Accepted,,
LL,Update,1798.90,2021.12.23 16:30:00,M15,Accepted,,
BoS,Bullish,1808.46,2021.12.23 20:15:00,M15,Confirmed,1798.90,1970.01.01 00:00:00
HH,Bullish,1811.79,2021.12.27 03:45:00,M15,Updated,1808.46,1970.01.01 00:00:00
HH,Update,1811.79,2021.12.27 03:45:00,M15,Accepted,,
LL,Update,1802.92,2021.12.27 15:30:00,M15,Accepted,,
BoS,Bullish,1811.79,2021.12.27 17:30:00,M15,Confirmed,1802.92,1970.01.01 00:00:00
HH,Bullish,1813.47,2021.12.27 17:45:00,M15,Updated,1811.79,1970.01.01 00:00:00
HH,Update,1813.47,2021.12.27 17:45:00,M15,Accepted,,
LL,Update,1806.70,2021.12.27 20:00:00,M15,Accepted,,
BoS,Bullish,1813.47,2021.12.28 08:30:00,M15,Confirmed,1806.70,1970.01.01 00:00:00
HH,Update,1820.18,2021.12.28 15:30:00,M15,Accepted,,
CHoCH,Bearish,1806.70,2021.12.28 20:45:00,M15,Confirmed,1820.18,1970.01.01 00:00:00
HH,Update,1820.18,2021.12.29 03:15:00,M15,Accepted,,
LL,Update,1804.04,2021.12.29 03:15:00,M15,Accepted,,
HH,Update,1807.71,2021.12.29 05:00:00,M15,Accepted,,
BoS,Bearish,1804.04,2021.12.29 10:00:00,M15,Confirmed,1820.18,1970.01.01 00:00:00
LL,Bearish,1789.47,2021.12.29 15:15:00,M15,Updated,1804.04,1970.01.01 00:00:00
LL,Update,1789.47,2021.12.29 15:15:00,M15,Accepted,,
HH,Update,1805.72,2021.12.29 20:30:00,M15,Accepted,,
LL,Update,1796.12,2021.12.30 09:15:00,M15,Accepted,,
CHoCH,Bullish,1805.72,2021.12.30 16:30:00,M15,Confirmed,1796.12,1970.01.01 00:00:00
