Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
36,XAUUSD,BUY,1867.60,1837.59,1837.60,1897.60,-150.05,0.25,0.00,-4.41,-154.46,NewYork,2022.05.24 17:00:00,2022.05.31 22:52:03,0.01,12345,M15,EXECUTED,N/A
37,XAUUSD,SELL,1842.57,1867.10,1867.09,1812.57,-122.40,0.25,0.00,-0.92,-123.32,NewYork,2022.05.31 17:30:00,2022.06.02 16:52:04,0.01,12345,M15,EXECUTED,N/A
40,XAUUSD,SELL,1835.95,1865.98,1865.95,1805.95,-149.65,0.25,0.00,0.00,-149.65,London_NewYork_Overlap,2022.06.10 14:45:00,2022.06.10 18:56:27,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1813.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2022.06.14 17:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter
0,XAUUSD,SELL,1833.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2022.06.21 10:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter
0,XAUUSD,SELL,1829.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2022.06.21 22:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter
42,XAUUSD,BUY,1842.91,1812.91,1812.91,1872.91,-149.95,0.25,0.00,-6.93,-156.88,NewYork,2022.06.16 18:30:00,2022.06.29 12:32:38,0.01,12345,M15,EXECUTED,N/A
43,XAUUSD,SELL,1823.13,1793.10,1853.13,1793.13,150.65,0.25,0.00,-1.84,148.81,NewYork,2022.06.23 21:30:00,2022.07.01 10:11:42,0.01,12345,M15,EXECUTED,N/A
47,XAUUSD,SELL,1713.20,1738.24,1738.22,1683.20,-124.15,0.25,0.00,0.00,-124.15,NewYork,2022.07.27 17:15:00,2022.07.27 21:56:14,0.01,12345,M15,EXECUTED,N/A
46,XAUUSD,BUY,1722.12,1752.14,1692.12,1752.12,149.85,0.25,0.00,-3.78,146.07,London,2022.07.22 12:30:00,2022.07.28 16:28:28,0.01,12345,M15,EXECUTED,N/A
51,XAUUSD,BUY,1773.42,1803.48,1744.34,1803.42,150.40,0.25,0.00,-2.52,147.88,London,2022.08.04 08:30:00,2022.08.10 15:30:41,0.01,12345,M15,EXECUTED,N/A
50,XAUUSD,BUY,1771.00,1801.02,1741.98,1801.00,150.00,0.25,0.00,-5.67,144.33,London,2022.08.01 12:45:00,2022.08.10 15:30:38,0.01,12345,M15,EXECUTED,N/A
54,XAUUSD,SELL,1771.71,1741.71,1793.09,1741.71,150.40,0.25,0.00,-1.38,149.02,London_NewYork_Overlap,2022.08.16 16:00:00,2022.08.22 10:01:01,0.01,12345,M15,EXECUTED,N/A
55,XAUUSD,SELL,1758.86,1728.85,1788.86,1728.86,150.30,0.25,0.00,-0.46,149.84,NewYork,2022.08.18 18:45:00,2022.08.22 15:35:03,0.01,12345,M15,EXECUTED,N/A
58,XAUUSD,SELL,1730.36,1700.36,1760.36,1700.36,150.25,0.25,0.00,-1.15,149.10,Asia,2022.08.29 04:15:00,2022.09.01 13:38:31,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1721.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2022.09.06 03:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
60,XAUUSD,BUY,1729.02,1699.02,1699.02,1759.02,-150.95,0.25,0.00,-0.63,-151.58,London_NewYork_Overlap,2022.09.12 14:45:00,2022.09.13 16:08:01,0.01,12345,M15,EXECUTED,N/A
62,XAUUSD,SELL,1695.04,1665.03,1717.11,1665.04,150.35,0.25,0.00,-0.69,149.66,Asia,2022.09.14 22:00:00,2022.09.15 17:57:24,0.01,12345,M15,EXECUTED,N/A
65,XAUUSD,SELL,1618.17,1648.21,1648.17,1588.17,-150.45,0.25,0.00,0.00,-150.45,London,2022.09.28 10:15:00,2022.09.28 16:47:05,0.01,12345,M15,EXECUTED,N/A
64,XAUUSD,SELL,1640.24,1670.25,1670.24,1610.24,-149.85,0.25,0.00,-1.61,-151.46,Asia,2022.09.23 22:00:00,2022.09.30 10:01:40,0.01,12345,M15,EXECUTED,N/A
67,XAUUSD,BUY,1663.96,1693.96,1633.96,1693.96,149.75,0.25,0.00,-1.26,148.49,NewYork,2022.09.29 19:15:00,2022.10.03 18:10:42,0.01,12345,M15,EXECUTED,N/A
70,XAUUSD,SELL,1688.01,1658.00,1718.01,1658.01,150.20,0.25,0.00,-1.15,149.05,Asia,2022.10.10 06:30:00,2022.10.13 15:30:39,0.01,12345,M15,EXECUTED,N/A
72,XAUUSD,SELL,1640.93,1670.93,1670.93,1610.93,-149.75,0.25,0.00,-2.30,-152.05,Asia,2022.10.14 22:15:00,2022.10.26 10:45:40,0.01,12345,M15,EXECUTED,N/A
73,XAUUSD,BUY,1663.45,1634.01,1634.01,1693.45,-147.25,0.25,0.00,-3.15,-150.40,London,2022.10.26 09:45:00,2022.10.31 15:31:21,0.01,12345,M15,EXECUTED,N/A
77,XAUUSD,BUY,1664.24,1634.22,1634.24,1694.24,-150.15,0.25,0.00,-1.89,-152.04,NewYork,2022.11.02 20:15:00,2022.11.03 00:04:35,0.01,12345,M15,EXECUTED,N/A
75,XAUUSD,SELL,1653.40,1623.40,1680.83,1623.40,150.25,0.25,0.00,-1.38,148.87,London,2022.10.28 10:15:00,2022.11.03 11:16:39,0.01,12345,M15,EXECUTED,N/A
79,XAUUSD,SELL,1630.32,1660.32,1660.32,1600.32,-149.75,0.25,0.00,-0.23,-149.98,London,2022.11.03 09:15:00,2022.11.04 14:59:04,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1759.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2022.11.17 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1753.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2022.11.18 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
82,XAUUSD,BUY,1760.45,1730.35,1730.45,1790.45,-150.55,0.25,0.00,-6.30,-156.85,NoSession,2022.11.11 07:45:00,2022.11.23 15:30:04,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1784.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2022.12.12 17:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
84,XAUUSD,BUY,1784.46,1814.47,1757.36,1814.46,149.90,0.25,0.00,-3.78,146.12,London_NewYork_Overlap,2022.12.07 16:45:00,2022.12.13 16:05:30,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1793.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2022.12.15 05:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
86,XAUUSD,BUY,1801.82,1831.82,1773.79,1831.82,149.75,0.25,0.00,-4.41,145.34,London,2022.12.20 10:45:00,2022.12.27 17:35:41,0.01,12345,M15,EXECUTED,N/A
